woekers,ks,Ki,find
107.0,2,0.9626454309262886,1
113.0,3,1.3681105390344532,0
100.0,4,1.655792611486234,0
108.0,5,2.1928321625583527,0
111.0,6,2.2687296456257524,0
97.0,8,2.460511567703284,1
118.0,8,2.460511567703284,0
90.0,7,2.5158987704542373,0
105.0,8,2.557589574923763,1
95.0,9,2.5670581754336386,0
119.0,10,2.6921539072017797,0
112.0,10,2.745395647403005,1
110.0,12,2.856360994847505,0
101.0,12,2.8688256863687673,0
120.0,12,2.880062114294797,0
80.0,11,2.8874477729549533,1
115.0,12,2.959399901507571,0
114.0,13,2.9667756304371204,1
106.0,14,2.997158808045194,0
116.0,14,3.0180823630129443,1
102.0,13,3.023439973090622,0
104.0,14,3.0262126234488345,0
109.0,12,3.0268000709398653,1
117.0,15,3.124948221578876,1
93.0,14,3.2052983831305353,1
96.0,15,3.208366141256163,0
73.0,15,3.298726367309534,0
79.0,17,3.30122471415371,1
82.0,15,3.3132508584485416,0
91.0,16,3.3411523953773052,0
99.0,18,3.4618234965105494,1
86.0,19,3.4796167812527696,1
103.0,20,3.531264419249421,1
56.0,18,3.638602646327892,0
67.0,24,3.6422683348027416,0
77.0,21,3.6740852052508446,0
94.0,21,3.6815723841335855,1
92.0,24,3.7060674914341174,1
89.0,22,3.710515106137978,1
84.0,20,3.7345127279819277,0
98.0,25,3.8068009931145648,1
87.0,22,3.80699464837855,1
71.0,23,3.8380775950212693,0
4.0,18,3.847942975527798,0
75.0,24,3.8535913110829103,0
88.0,24,3.9009765926922864,0
21.0,20,3.9164942496199107,0
54.0,22,3.9501393205748925,0
22.0,21,3.9654855436013703,0
40.0,21,4.005569106531463,0
68.0,27,4.018352063909378,1
46.0,24,4.043967351847161,0
62.0,24,4.046288023031181,0
69.0,28,4.069019649824613,0
83.0,31,4.075588477420796,1
81.0,24,4.078595179228086,1
61.0,26,4.113380589494225,1
76.0,26,4.164080804447114,1
74.0,31,4.168515508647422,1
57.0,26,4.2503099604222445,0
78.0,28,4.273137853171597,1
9.0,21,4.315734534173072,0
85.0,30,4.32013684869224,1
70.0,29,4.354914949660754,1
65.0,26,4.393844640165052,0
60.0,28,4.398461517204212,0
66.0,28,4.398502878284522,1
59.0,26,4.400375620603436,0
27.0,29,4.426643209537187,0
5.0,24,4.447025269340059,0
37.0,28,4.466710141490814,0
58.0,28,4.477956941784277,0
52.0,28,4.493526379299412,1
72.0,31,4.519473467276576,1
1.0,25,4.522916514122527,0
30.0,30,4.53391542664813,0
12.0,26,4.575573893225343,0
14.0,26,4.650746617052182,0
50.0,31,4.741241378328901,1
64.0,32,4.9965507884293725,1
53.0,35,5.006260612840964,1
55.0,33,5.032300295898015,0
63.0,33,5.035536624692569,1
39.0,31,5.054764947774876,0
48.0,33,5.083566987327071,0
51.0,35,5.2166929307542595,1
49.0,33,5.243764778201364,1
6.0,27,5.3213695767045905,0
42.0,35,5.460290249510801,1
45.0,35,5.532564358769526,1
31.0,30,5.573964648175897,0
36.0,35,5.651767155118962,0
35.0,31,6.11004942778035,1
44.0,31,6.117684000389987,1
47.0,31,6.266512144281375,1
32.0,33,6.268823703671261,0
43.0,31,6.639989936861587,1
18.0,35,6.671579392524833,0
38.0,35,6.765957617028359,1
29.0,31,6.780699103807793,0
34.0,33,7.160975441349619,1
41.0,34,7.470061565332655,0
23.0,31,7.535263613783073,1
28.0,35,8.657414139884459,1
33.0,35,8.782354045299469,1
25.0,35,8.810916361821873,1
20.0,35,9.212068899323555,1
26.0,35,10.06051444552595,1
2.0,35,10.117564758009914,0
15.0,33,10.309775843790629,0
19.0,34,10.437465954751463,1
8.0,35,10.585517889031102,0
24.0,35,10.642803549608738,1
11.0,31,12.650048437475784,1
17.0,33,12.972912548535158,1
13.0,35,14.70278608480941,1
3.0,35,14.737339332561051,1
7.0,33,15.150012771897698,1
16.0,35,15.79162172612123,1
10.0,34,15.905475302018427,1
