Acc,Pre,Rec,f1_score
0.643625,0.36780772032046616,0.4752941176470588,0.41469924040238143
0.746625,0.5698438783894824,0.5859738065061258,0.5777962924390753
0.626625,0.40509420795533846,0.47523536635284486,0.4373705029195705
0.853125,0.8156521739130435,0.7842809364548495,0.7996589940323956
0.700375,0.535554131966688,0.6384116074837725,0.5824769203971434
0.823375,0.7833946078431373,0.7836346920012258,0.7835146315305653
0.6085,0.35732946298984036,0.5728245695672406,0.4401144082946014
0.58675,0.4098262432594368,0.5059171597633136,0.4528301886792453
0.754125,0.5625239005736138,0.6412380122057542,0.5993073945813812
0.64675,0.4089655172413793,0.516100957354221,0.45632935744517117
0.744375,0.548687271518777,0.7061591103507271,0.6175425472227417
0.761,0.6791627616369884,0.7106897678980059,0.6945686900958467
0.69575,0.5648197955890264,0.720164609053498,0.6331022007838408
0.782875,0.6607466473359913,0.6947408536585366,0.6773174809585734
0.656625,0.40552280484021097,0.6113189897100093,0.48759559783622464
0.719875,0.5384615384615384,0.6771463119709794,0.5998928762720943
0.81025,0.7117212249208026,0.743109151047409,0.727076591154261
0.68925,0.4262948207171315,0.6287952987267384,0.5081123862287297
0.58575,0.3172345352299041,0.4341330918967859,0.36659021406727826
0.803,0.7272128989799276,0.7473791004396347,0.7371581054036024
0.64525,0.4234441883437603,0.5419300463548251,0.4754158964879852
0.6435,0.24438067910090866,0.2865956253505328,0.2638100154878678
0.867375,0.8486912871997132,0.7874251497005988,0.8169111302847283
0.771,0.5922165820642978,0.736222128733698,0.6564141035258815
0.6965,0.5056315366049879,0.5118078175895765,0.5087009307972481
0.718,0.4390342052313883,0.5586277521761392,0.49166291122127076
0.759875,0.6171482412060302,0.7367829021372329,0.6716800546915057
0.66875,0.39943542695836276,0.5442307692307692,0.4607244607244607
0.837125,0.7974094985054799,0.7760180995475113,0.7865683865683866
0.675625,0.3916977115486961,0.33638025594149906,0.36193754610277845
