workers,ks,KKKj,find
105.0,6,5.538823666535295,0
118.0,6,5.874597379653391,0
116.0,6,6.0132966214232955,0
4.0,16,6.121962477238599,0
119.0,10,6.189737855948351,0
99.0,8,6.57388235236677,0
90.0,7,6.67319263751092,0
114.0,10,6.678213518536151,0
21.0,16,6.94246162071237,0
110.0,13,7.011927809355763,0
102.0,10,7.034711758055187,0
63.0,22,7.150263065965551,0
84.0,17,7.242164706241701,0
89.0,16,7.3370400536632765,0
83.0,22,7.416364782956449,0
23.0,16,7.531686516134384,0
85.0,25,7.574710688955399,0
9.0,22,7.757255824433789,0
35.0,20,7.809651955871141,0
46.0,20,7.8621815009748595,0
107.0,2,7.8677070937794635,1
42.0,23,7.87875543211053,0
65.0,22,8.04790303761465,0
37.0,25,8.113432652252268,0
5.0,22,8.11476865464588,0
113.0,3,8.308100066315195,0
30.0,25,8.328935885527965,0
100.0,4,8.516364687536003,0
93.0,6,8.770198554243796,0
101.0,9,9.019623157833413,0
10.0,25,9.382350793518535,0
82.0,16,9.498541538107837,0
75.0,25,9.763280099819942,0
69.0,28,9.88147256691724,0
97.0,5,10.107263276373475,0
111.0,5,10.145225529218349,0
49.0,28,10.243944333333618,0
117.0,5,10.346217510412979,0
120.0,8,10.412947424212721,1
108.0,9,10.502546980986791,0
115.0,9,10.534938619955895,0
104.0,11,10.566368339011555,1
109.0,11,10.611939412419217,0
95.0,9,10.68475629719235,0
80.0,12,10.691661147943003,1
103.0,12,10.700860526910578,0
112.0,9,10.71778630045453,0
94.0,14,10.818431037672422,0
81.0,14,10.827247565209127,0
76.0,15,10.883504793601896,0
73.0,14,10.910852855898629,0
79.0,13,10.947085573746719,0
67.0,19,10.992422909753271,0
86.0,14,11.009201468799596,1
36.0,25,11.056297246025808,0
64.0,19,11.12716604935751,0
52.0,20,11.138904833176301,0
87.0,23,11.157494250786664,0
91.0,14,11.168738902438022,1
66.0,22,11.16912566726355,0
96.0,18,11.190107022806174,0
71.0,22,11.217642955616697,0
106.0,22,11.227354634417111,1
92.0,21,11.26022006288923,0
98.0,22,11.27947103882247,0
88.0,25,11.303131556096334,0
40.0,22,11.319819364951915,0
70.0,18,11.371462541411796,0
54.0,23,11.372902229791332,0
62.0,24,11.382885133940373,0
59.0,28,11.452260913589761,0
78.0,25,11.474888232336607,1
61.0,20,11.501246147300222,1
57.0,27,11.503691149488564,0
68.0,25,11.503870045341728,1
34.0,25,11.506643860988095,0
58.0,25,11.529211926110705,0
74.0,25,11.538041126823805,0
77.0,28,11.54408886831611,0
28.0,25,11.614862295729822,0
44.0,24,11.63382420442493,0
50.0,25,11.6655328141815,0
11.0,25,11.673875936555637,0
25.0,26,11.673927178475044,0
14.0,25,11.67635618364888,0
51.0,29,11.688127824139787,0
20.0,25,11.81950687552864,0
26.0,28,11.861458819060047,0
53.0,25,11.897405797772137,0
15.0,25,11.906790731506774,0
33.0,25,11.938679702825823,0
72.0,29,11.945705403334143,1
43.0,28,12.03063038458371,1
12.0,25,12.036938674197652,0
45.0,28,12.134578479191017,1
60.0,28,12.143943230855703,0
56.0,25,12.20815221268654,1
19.0,25,12.355867545617746,0
55.0,28,12.394825562435603,0
48.0,30,12.502987613659108,0
31.0,25,12.553030802030428,0
3.0,25,13.153890633265824,0
29.0,25,13.36831329088238,0
32.0,28,13.475616537205166,0
47.0,25,13.602032325087482,1
41.0,29,13.828641321015102,0
18.0,25,13.940563768850751,1
38.0,25,14.093948228029284,1
27.0,30,14.533439898249608,1
39.0,30,14.579398403962678,1
8.0,28,14.636795393148732,0
24.0,29,14.904643555769507,1
7.0,28,15.338051698501186,0
16.0,25,15.3662474544305,0
2.0,25,15.61117084990712,0
17.0,30,15.988936631357802,0
22.0,28,16.037005505946304,1
6.0,25,18.58783970594083,1
1.0,28,19.813064071112976,1
13.0,30,19.84678973988104,1
