woekers,ks,Ki,find
107.0,3,1.3681105390344532,1
113.0,4,1.655792611486234,0
100.0,5,2.1139379774233116,0
108.0,5,2.1366294803472203,1
93.0,6,2.2639902736484805,0
97.0,6,2.2639902736484805,0
117.0,7,2.393745871391023,0
118.0,7,2.393745871391023,1
111.0,7,2.44528196396093,0
112.0,7,2.4605115677032843,0
105.0,7,2.4908238786115016,0
95.0,8,2.5396235703107313,0
116.0,9,2.6394736493728663,0
120.0,9,2.666802855641799,1
119.0,10,2.730009818069628,0
99.0,9,2.73156988173775,0
115.0,9,2.75694943490808,0
90.0,9,2.7778272192863143,0
106.0,11,2.8128553063526898,0
109.0,11,2.870558790357011,0
101.0,12,2.900917358585482,0
114.0,12,2.9267542766003523,0
80.0,12,2.982665039608568,0
103.0,13,3.034504254345989,0
110.0,15,3.106895719257818,0
104.0,15,3.1141951189683943,0
79.0,15,3.14237158724396,0
102.0,14,3.1435573946044695,1
82.0,15,3.1458817420659297,0
81.0,16,3.2896839116432717,0
73.0,15,3.291299601945483,0
91.0,16,3.304116575146695,1
94.0,15,3.3423987510226185,0
96.0,17,3.378542126209564,0
89.0,17,3.3989527283453675,0
61.0,17,3.434533051728258,0
68.0,18,3.4384062601487595,0
76.0,15,3.53778079511776,1
67.0,22,3.542934405385632,0
98.0,21,3.5545626385924773,0
92.0,21,3.5586474389937583,0
52.0,18,3.6629481484788307,0
86.0,24,3.6656518127148194,0
56.0,19,3.669440098820113,0
4.0,16,3.7336843664607864,0
43.0,21,3.7367933430314046,0
70.0,20,3.753747122732853,0
66.0,21,3.759271360514518,0
87.0,24,3.8052913672141724,1
22.0,17,3.808632232509463,0
83.0,24,3.8221748216516263,0
77.0,24,3.8234696374454256,1
75.0,28,3.852969315530422,0
21.0,18,3.861723576407682,0
63.0,24,3.9051965773827666,0
88.0,24,3.9221206672781905,1
78.0,24,3.9295821634353416,0
85.0,24,3.9340587558266726,0
84.0,23,3.936135252849377,1
74.0,27,3.995734644735233,0
40.0,23,4.013489818126994,0
71.0,24,4.016187283834174,1
69.0,28,4.016672055253727,0
54.0,24,4.073366185828677,0
50.0,24,4.1019883536283395,0
62.0,24,4.108400904118072,1
72.0,24,4.114047841838934,0
58.0,24,4.154491360350382,0
42.0,24,4.1737371940404815,0
57.0,27,4.315922052744673,0
64.0,28,4.318447971467445,1
46.0,24,4.322478153325309,0
59.0,24,4.333944886687541,0
11.0,24,4.342004820852168,0
34.0,27,4.353190665975301,0
9.0,24,4.357081458451474,0
23.0,21,4.360879428888582,0
27.0,27,4.363245070127761,0
35.0,24,4.39717963678978,0
28.0,24,4.418137634520549,0
44.0,24,4.430478597005798,0
65.0,26,4.444069326084814,0
5.0,24,4.470103194895145,0
37.0,24,4.503476214192645,0
14.0,27,4.522746090320082,0
49.0,29,4.556906904515782,0
53.0,28,4.570587273244306,1
1.0,25,4.583300728323951,0
47.0,28,4.6321825778839,1
51.0,28,4.639054663721375,1
39.0,29,4.646765598724092,0
26.0,24,4.73278879244002,0
45.0,29,4.751113929954934,1
60.0,27,4.838647615851428,0
13.0,27,4.904712287296242,0
30.0,30,4.930368492773683,0
12.0,26,4.99993125363938,0
6.0,24,5.262994589215332,0
55.0,29,5.273971176725936,0
48.0,28,5.348794436311816,0
31.0,29,5.577927292053225,0
19.0,28,5.6095727412365,0
38.0,31,5.970865289724838,0
10.0,28,6.394264995170172,0
36.0,31,6.45320349509605,1
25.0,29,6.591052798320974,1
20.0,29,6.622760433465495,1
29.0,28,6.760183657795157,0
3.0,28,6.78176871181413,0
32.0,31,6.914913246270398,0
41.0,31,7.431081757726101,0
18.0,31,7.845480583707648,1
33.0,30,8.170101665597068,1
24.0,28,8.363219009958492,1
7.0,28,9.65729318390073,0
16.0,31,9.80721245788326,0
2.0,31,10.175604076548236,0
15.0,31,10.278526522718554,0
17.0,31,11.004984778145012,0
8.0,31,11.1668984511177,0
