Acc,Pre,Rec,f1_score
0.6672862453531598,0.3538239538239538,0.7332535885167464,0.4773213938096165
0.6775712515489467,0.20403280929596718,0.6862068965517242,0.31454162276080083
0.6951672862453532,0.41420796333428817,0.7770016120365395,0.5403587443946188
0.544361833952912,0.22667306308467258,0.6759656652360515,0.33950062870486797
0.7070631970260223,0.36962573461181564,0.7856673241288626,0.5027345393352967
0.6451053283767039,0.2622629169391759,0.5687943262411348,0.35899731423455683
0.7152416356877324,0.39554965127864494,0.713600958657879,0.5089743589743589
0.725278810408922,0.37641154328732745,0.8397480755773268,0.5198180636777129
0.6889714993804213,0.34764964491038214,0.6389061528899938,0.45028471309680246
0.5490706319702602,0.27661406025824964,0.46301633045148893,0.34632656727142086
0.6486988847583643,0.3273350471293916,0.7047970479704797,0.4470450555880632
0.730359355638166,0.3458621826574349,0.8452860596293312,0.49087505849321483
0.6627013630731103,0.37323756318169726,0.7931034482758621,0.5075976845151954
0.725278810408922,0.30691340782122906,0.7911791179117912,0.4422641509433962
0.7381660470879802,0.4708782742681048,0.7941787941787942,0.5912168698007352
0.5966542750929368,0.22527794031597426,0.5591866376180101,0.32116788321167883
0.5598513011152416,0.06087262491203378,0.16382575757575757,0.0887634684453566
0.6806691449814126,0.38582219639744336,0.7414852037967616,0.5075482514809861
0.4675340768277571,0.0,0.0,0.0
0.7387856257744734,0.521336327905671,0.8216814159292035,0.6379251116454826
0.6928128872366791,0.4256979885920144,0.7147177419354839,0.5335841956726247
0.6645600991325898,0.3821062441752097,0.6314168377823408,0.47609831623766213
0.6469640644361834,0.193764666443178,0.5655577299412916,0.2886392009987515
0.7649318463444857,0.4958879074017667,0.8705882352941177,0.6318649330487094
0.550185873605948,0.21766029246344207,0.47718865598027127,0.2989571263035921
0.7379182156133829,0.4036107711138311,0.8882154882154882,0.5550178834420366
0.6059479553903345,0.1366139022711631,0.3717228464419476,0.1997986914947156
0.6503097893432466,0.3044430538172716,0.6189567430025446,0.40813758389261745
0.6869888475836431,0.3898142216527867,0.6621327529923831,0.49072580645161284
0.7288723667905824,0.4100276837896032,0.8315658140985652,0.5492377420683973
