Acc,Pre,Rec,f1_score
0.67175,0.4416219995339082,0.8917647058823529,0.5907107231920199
0.668,0.4660239830707736,0.8373468525559781,0.5987915407854986
0.781125,0.5875063227111785,0.950880065493246,0.7262779427856808
0.737125,0.6004530011325029,0.8866220735785953,0.7160027008777854
0.71275,0.5354070152217075,0.9266895761741123,0.6786912751677854
0.702875,0.6035046728971962,0.7916028194912657,0.6848733925493835
0.748,0.5200967059534602,0.8008375988832015,0.630633931843166
0.723375,0.5634859063873804,0.8058431952662722,0.6632171663369351
0.63025,0.4185475956820412,0.7436791630340017,0.5356357927786499
0.62475,0.37640449438202245,0.46649260226283723,0.4166342790516906
0.752625,0.5458258871585397,0.9144568006843456,0.6836131095123902
0.7955,0.6599235783322095,0.9597907813010788,0.782099094299414
0.795625,0.6480240351282643,0.9615912208504801,0.7742648074002485
0.631625,0.4534179405826363,0.5990853658536586,0.5161714004268594
0.706125,0.47300380228136885,0.872778297474275,0.6135130692092717
0.7505,0.5606098475381155,0.9040709391374446,0.6920703486578216
0.6365,0.47480463486930746,0.647556045571481,0.5478855721393034
0.674375,0.43061375400542273,0.8555337904015671,0.572880800131169
0.5565,0.30577313606034234,0.47713897691263013,0.3727015558698727
0.717125,0.5850907307503679,0.8068988840040582,0.6783226723525231
0.712625,0.5087264150943396,0.9089759797724399,0.652351429003478
0.67975,0.39816993464052286,0.8541783510936624,0.5431526390870185
0.653125,0.5333525844643373,0.6144377910844977,0.5710310712629464
0.608375,0.3963815789473684,0.6083298275136727,0.48
0.673375,0.48005082592121984,0.7691368078175895,0.5911437959630731
0.64075,0.3823153590595451,0.7660010240655402,0.5100579611319468
0.694375,0.5281155015197568,0.78177727784027,0.6303854875283447
0.68,0.43951612903225806,0.8384615384615385,0.5767195767195766
0.79675,0.6613896218117854,0.9722042663219134,0.787228474221408
0.6675,0.44274623968947113,0.8340950639853748,0.578446909667195
