woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
93.0,2,1.3092190212062613,0
113.0,3,1.6235233509174485,0
117.0,4,1.8585251655403163,0
100.0,5,2.1139379774233116,0
97.0,6,2.2639902736484805,0
120.0,6,2.3021767630407677,0
111.0,7,2.5036004158238105,0
112.0,8,2.607911337813607,0
116.0,9,2.6505852177652214,0
118.0,9,2.6505852177652214,1
105.0,8,2.658459396249291,1
114.0,10,2.827087825290107,0
95.0,11,2.8457309951340806,0
104.0,11,2.87657777963675,0
99.0,11,2.930794136984148,0
101.0,12,2.9410070230993153,1
110.0,12,2.9410070230993153,0
119.0,12,2.9410070230993153,0
102.0,11,2.9583924915276514,0
115.0,12,2.9712228926917743,1
109.0,11,3.006893727096128,1
80.0,13,3.1277300666537786,0
81.0,14,3.183298337912886,0
61.0,12,3.1875194530770194,0
79.0,15,3.2035410133400823,0
108.0,15,3.2082803853173543,1
94.0,13,3.209965927436504,0
91.0,14,3.2346245772443467,0
52.0,13,3.3265043143714674,0
96.0,17,3.3486229327427472,0
106.0,19,3.377780933065524,1
87.0,18,3.4426814961865126,1
92.0,19,3.467326618643992,0
67.0,20,3.4792443716123214,0
56.0,16,3.511834400495516,0
90.0,20,3.5517569250897054,1
103.0,22,3.5691752075299874,1
89.0,21,3.5898441640382766,1
86.0,22,3.635436432347952,1
88.0,21,3.662656934525377,1
66.0,20,3.6723715843805635,0
68.0,21,3.6963137808396747,0
98.0,22,3.7012571690994576,1
4.0,15,3.778356403748721,0
75.0,23,3.7816085221750146,0
63.0,22,3.824639903993659,0
83.0,24,3.869908212322862,0
70.0,22,3.882419175689511,0
54.0,20,3.9042137776242143,0
69.0,23,3.908462433234353,0
77.0,25,3.9508782293735862,1
23.0,20,4.003815707707724,0
85.0,25,4.036960845629769,0
45.0,23,4.04098423664953,0
82.0,27,4.043636372618691,1
71.0,25,4.091234247185136,1
9.0,19,4.0981515103863195,0
62.0,25,4.103127915467584,0
44.0,22,4.1333520250156335,0
73.0,28,4.139239239635437,1
76.0,28,4.152959115197653,1
42.0,23,4.157028209458949,0
11.0,22,4.161113404236099,0
47.0,22,4.17699485540502,0
84.0,27,4.188743981281718,1
78.0,27,4.198851704054434,1
27.0,23,4.217694821143098,0
74.0,28,4.253511837225782,1
72.0,28,4.257358517866789,0
34.0,23,4.3007399220068026,0
57.0,28,4.34635442110761,0
37.0,22,4.396510675314975,0
1.0,22,4.428739601818138,0
20.0,22,4.486452480615121,0
30.0,27,4.51253356764424,0
51.0,28,4.761325028680176,0
49.0,28,4.783989001311306,0
59.0,28,4.800872954629154,1
64.0,28,4.890295763104175,1
60.0,28,4.957397008403388,1
55.0,30,4.957491734627548,0
58.0,28,4.975582452065582,1
53.0,32,5.077847553086207,1
65.0,30,5.141633407380334,1
6.0,26,5.273709259315541,0
19.0,28,5.44888508963475,0
48.0,32,5.461537522501023,1
31.0,30,5.621717146315267,0
38.0,28,5.6811615216526254,0
50.0,32,5.724524697004557,1
36.0,28,5.76805495202146,0
10.0,30,6.312963742616612,0
18.0,32,6.632383305791158,0
3.0,30,6.855171810674705,0
41.0,28,7.367206457434487,0
29.0,29,7.393823799747032,0
46.0,32,7.56983421192533,1
43.0,31,8.302537783219663,1
39.0,32,8.72137069792505,1
35.0,32,9.084072973089517,1
40.0,28,9.303271953661499,1
32.0,32,9.658750131417706,1
15.0,29,10.245180626965675,0
25.0,32,10.858382656904022,1
33.0,32,10.940698686469355,1
17.0,31,11.00355299069099,0
8.0,30,11.143324386060971,0
28.0,28,12.191617306708162,1
22.0,31,12.263028471821919,1
24.0,28,12.390279559510711,0
2.0,31,12.445847692904135,0
26.0,28,12.97649807012477,1
21.0,32,13.072607367138742,1
13.0,32,14.79842134619228,1
12.0,32,16.281041089765843,1
16.0,32,18.500723330826634,1
14.0,32,21.4065125111088,1
5.0,32,23.562231839669337,1
7.0,32,23.56890285176006,1
