Acc,Pre,Rec,f1_score
0.5645600991325899,0.4021598272138229,0.713957055214724,0.5145067698259187
0.5148698884758365,0.27576099210822996,0.6349948078920041,0.38453073416129535
0.6342007434944238,0.5084854994629431,0.7809303860112174,0.6159250585480093
0.5014869888475837,0.30773968384315337,0.6972093023255814,0.4270047001851588
0.4759603469640644,0.2784043441938179,0.6326530612244898,0.3866569978245105
0.5771995043370508,0.4068408752921181,0.7554240631163708,0.5288594310963822
0.5463444857496902,0.3526909168262072,0.7284710017574693,0.4752759065500931
0.49417596034696404,0.3212996389891697,0.6306794497707378,0.4257175014068655
0.4131350681536555,0.22609060402684564,0.507532956685499,0.3128264654672084
0.5454770755885997,0.33487784330244313,0.7571428571428571,0.4643691588785047
0.6394052044609665,0.46825396825396826,0.8351185921958684,0.6000549752611324
0.6853779429987609,0.5771474552403942,0.867816091954023,0.6932463452941886
0.667905824039653,0.5392519523222359,0.8569562377531026,0.6619576185671039
0.6802973977695167,0.5517894736842105,0.8531901041666666,0.6701610841217079
0.41152416356877325,0.172008547008547,0.4794520547945205,0.25318446296587516
0.43581164807930606,0.2641351971625287,0.5523560209424084,0.35737473535638675
0.5774473358116481,0.3901673640167364,0.7902542372881356,0.5224089635854342
0.44213135068153653,0.22599109603561585,0.5560772039645279,0.32137473620741636
0.5655514250309789,0.37407797681770283,0.7680657723929035,0.5031179138321996
0.44250309789343245,0.24953173777315296,0.5731357552581262,0.34768740031897927
0.5893432465923172,0.4222636815920398,0.7944617784711389,0.5514347590687602
0.5812887236679058,0.41139240506329117,0.7680189050807404,0.5357878829509548
0.5034696406443618,0.3239523418241578,0.6877453118185782,0.44044127915095654
0.576084262701363,0.429574555968608,0.7594012413289521,0.5487402717319615
0.509913258983891,0.35222266720064077,0.709560306575232,0.47076140773451086
0.4895910780669145,0.30174927113702626,0.6541760722347629,0.4129970072680633
0.5521685254027261,0.3646735685611663,0.7398199742820403,0.4885366544013586
0.7156133828996283,0.6110516170486185,0.8562424969987995,0.7131608548931383
0.575092936802974,0.441701786072647,0.7728230337078652,0.5621248882645894
0.4009913258983891,0.1688197941756076,0.4262023217247098,0.2418444165621079
