workers,ks,sum_W,sum_W,find
103.0,2,3.428571428571428,258085.3066359733,1
106.0,3,6.857142857142856,68.38998949085095,0
38.0,4,11.999999999999996,19488766854518.668,0
78.0,4,13.224489795918364,260752.69290225965,0
92.0,4,11.999999999999996,19488766857107.723,0
104.0,4,11.999999999999996,21858717121463.715,0
64.0,5,13.71428571428571,19488766854512.406,1
100.0,5,13.71428571428571,19488766855649.18,0
108.0,5,13.71428571428571,3163651609.9269524,1
109.0,6,20.081632653061224,3163653168.860174,1
33.0,7,29.184839650145772,21856272775806.7,0
82.0,8,30.02448979591837,41345041932101.94,0
87.0,8,28.16326530612245,19489489494570.453,0
105.0,8,25.714285714285715,19488766860855.27,1
18.0,8,33.63118700541441,2307001.6104150694,0
91.0,9,32.22857142857143,21856275853759.684,1
97.0,9,59.07840440632728,789695.7536711363,0
46.0,10,34.04081632653062,21855553757516.797,0
99.0,11,41.25800916284881,19489491009514.094,0
85.0,12,68.21204688522637,2978.274814881002,0
67.0,12,50.31383590170763,551825.4893496966,0
79.0,13,47.90707871720116,21858714597204.664,0
96.0,13,46.670553935860056,41344318092255.74,0
86.0,14,45.34810495626822,3164446741.595419,0
98.0,14,41.38775510204083,41348205589260.9,1
102.0,14,65.01437924674242,21855551467622.473,0
74.0,15,48.92361516034986,19489488968159.12,0
95.0,15,49.17551020408163,41345040176210.5,1
107.0,16,55.08804664723032,41348204094577.74,1
83.0,17,69.4480633069554,41347483726109.805,1
80.0,18,82.18810189631867,3164446654.187026,0
29.0,19,44526.154604518,41348206425765.664,1
32.0,19,105.12916558975054,19491931312613.11,0
75.0,19,84.84664723032064,21859439513765.492,1
81.0,19,93.66000356994104,19488769682005.805,0
2.0,19,342.26084088323,41347482019756.46,0
48.0,19,196.68880358160695,41344320072763.37,0
71.0,19,73.31165347771758,41345041945207.8,0
89.0,19,97.8746474683167,41348203612294.59,1
3.0,20,493.27475976498584,2563530.287082569,0
7.0,21,160.44027068372822,19492655443694.34,0
37.0,21,616.7762143882364,41344318379587.53,0
26.0,21,891.1143223978335,41348206385987.57,1
62.0,21,180.66176299022126,19492654971082.89,0
72.0,21,146.1702496185384,19492652910522.12,0
84.0,22,130.27112934236575,41348206383454.92,1
5.0,23,662.2603710047083,41345041938973.37,0
45.0,23,303.81527188244064,21855550999784.992,0
52.0,23,1363.6600718121633,41347483994772.95,0
66.0,23,344.3894333394115,19492655235257.51,0
68.0,23,99.79815306304585,41347484042721.945,0
94.0,23,254.06233434904584,41348205634990.54,0
31.0,23,1427.3837902433913,41347484254998.05,0
35.0,23,6173.423658982974,41348206362279.83,0
44.0,23,526.5242985510579,19489491793858.58,0
49.0,23,195.58475000756007,21859436434928.64,0
57.0,23,126.90246803344507,19492654933865.805,0
19.0,23,488.5184310711,41347484571778.37,0
30.0,23,804.8879325039251,19488770011489.25,0
41.0,23,969.6428347401863,41344317810792.9,0
69.0,23,517.163443320158,41348205904041.92,1
90.0,23,443.3092812931105,41348206437033.87,0
25.0,23,1910.626574054688,41348205895336.695,0
56.0,23,903.4705523483032,41348206436694.61,0
63.0,23,395.6722318587136,41348203842651.7,0
9.0,23,7614.47269389839,41347484580536.87,0
15.0,23,1384.7904060944356,41348205896605.02,0
22.0,23,211964627954.08664,41345042784691.32,1
20.0,23,43290.43897066769,41348204147000.78,0
23.0,23,160345720.12920403,41348204146505.95,1
47.0,23,231643.98447659548,41345042771287.27,0
54.0,23,44373.05247275048,41348206377071.0,0
60.0,23,145890.8125574734,41348206434567.76,1
4.0,24,413.6870673769432,41344320868141.48,0
42.0,25,2810.8073894242107,41348205848378.67,0
70.0,25,159.5980531144093,41348206434055.53,1
88.0,25,270.577776464296,41348206437487.97,1
10.0,25,1694.9632651151915,41345042245162.69,0
11.0,25,629.6436258873579,19492655505717.32,0
16.0,25,6748.226061610124,41348206365130.93,0
58.0,25,642551.8999550913,41348206422000.46,1
76.0,25,259.7471063580295,3888066454.818833,0
14.0,25,2254431.0966068525,41348206388533.8,1
21.0,25,6105.073602252261,41347484328231.67,0
51.0,25,1821.3207096750818,41348206389341.95,0
61.0,25,613.5707668396979,41348203886665.375,0
65.0,25,220.89519500777254,41347484310616.32,0
73.0,26,390.3558206569248,21855553287155.8,0
55.0,27,1986.3922165214235,41347481440748.48,0
59.0,27,52245.53185211332,41348206177406.125,1
24.0,27,195.83078849520103,41348206386384.29,0
28.0,27,44754808780.52446,41347484586976.69,1
39.0,27,1658.1466093795243,41344320920084.78,0
50.0,27,4019.1109569760943,19492655461758.69,0
77.0,27,184.94131751325227,41348206435628.01,1
27.0,28,123240.87904447003,41348206436832.88,1
8.0,28,583.5464740452519,41348206423653.375,0
43.0,28,145351.37353160637,41348204097832.875,0
1.0,29,9331.204481391123,41348206424701.44,0
6.0,29,387519.7764543486,41348206432887.73,1
12.0,29,189364.75647966767,41348206435914.05,0
13.0,29,1617567648845626.2,21859439586105.242,1
17.0,29,17032919.787612636,41348206180195.1,1
34.0,29,1617310768159958.2,19492655518467.605,1
36.0,29,9174.875982744114,41344320920643.984,0
40.0,29,25258.48672219679,41344320922509.445,0
53.0,29,33854574.50087158,41348205910406.125,1
