worker1,worker2,w
35,120,0.0
52,86,0.0
52,85,0.0
52,84,0.0
52,83,0.0
52,82,0.0
52,81,0.0
52,79,0.0
52,78,0.0
52,77,0.0
52,76,0.0
52,75,0.0
52,74,0.0
52,73,0.0
52,72,0.0
52,71,0.0
52,70,0.0
52,68,0.0
52,67,0.0
52,66,0.0
52,65,0.0
52,64,0.0
52,87,0.0
52,89,0.0
52,90,0.0
52,91,0.0
52,113,0.0
52,112,0.0
52,111,0.0
52,110,0.0
52,109,0.0
52,108,0.0
52,107,0.0
52,106,0.0
52,105,0.0
52,104,0.0
52,63,0.0
52,103,0.0
52,101,0.0
52,100,0.0
52,99,0.0
52,98,0.0
52,97,0.0
52,96,0.0
52,95,0.0
52,94,0.0
52,93,0.0
52,92,0.0
52,102,0.0
52,62,0.0
52,61,0.0
52,59,0.0
51,98,0.0
51,97,0.0
51,96,0.0
51,95,0.0
51,94,0.0
51,93,0.0
51,92,0.0
51,91,0.0
51,90,0.0
51,89,0.0
51,99,0.0
51,88,0.0
51,85,0.0
51,84,0.0
51,83,0.0
51,82,0.0
51,80,0.0
51,79,0.0
51,77,0.0
51,76,0.0
51,73,0.0
51,71,0.0
51,86,0.0
52,114,0.0
51,100,0.0
51,102,0.0
52,58,0.0
52,56,0.0
52,55,0.0
52,54,0.0
52,53,0.0
51,120,0.0
51,119,0.0
51,117,0.0
51,116,0.0
51,115,0.0
51,101,0.0
51,114,0.0
51,112,0.0
51,111,0.0
51,110,0.0
51,109,0.0
51,108,0.0
51,107,0.0
51,106,0.0
51,105,0.0
51,104,0.0
51,103,0.0
51,113,0.0
52,115,0.0
52,116,0.0
52,117,0.0
54,74,0.0
54,73,0.0
54,72,0.0
54,71,0.0
54,70,0.0
54,69,0.0
54,68,0.0
54,67,0.0
54,65,0.0
54,63,0.0
54,75,0.0
54,62,0.0
54,60,0.0
54,59,0.0
54,57,0.0
54,55,0.0
53,120,0.0
53,119,0.0
53,118,0.0
53,117,0.0
53,116,0.0
53,115,0.0
54,61,0.0
53,114,0.0
54,76,0.0
54,78,0.0
54,103,0.0
54,102,0.0
54,101,0.0
54,100,0.0
54,99,0.0
54,97,0.0
54,96,0.0
54,95,0.0
54,94,0.0
54,93,0.0
54,77,0.0
54,92,0.0
54,90,0.0
54,89,0.0
54,88,0.0
54,86,0.0
54,85,0.0
54,84,0.0
54,83,0.0
54,81,0.0
54,80,0.0
54,79,0.0
54,91,0.0
51,70,0.0
53,113,0.0
53,111,0.0
53,81,0.0
53,79,0.0
53,78,0.0
53,77,0.0
53,76,0.0
53,75,0.0
53,74,0.0
53,71,0.0
53,70,0.0
53,69,0.0
53,82,0.0
53,68,0.0
53,66,0.0
53,65,0.0
53,63,0.0
53,62,0.0
53,60,0.0
53,55,0.0
53,54,0.0
52,120,0.0
52,119,0.0
52,118,0.0
53,67,0.0
53,112,0.0
53,83,0.0
53,86,0.0
53,110,0.0
53,109,0.0
53,108,0.0
53,107,0.0
53,105,0.0
53,104,0.0
53,103,0.0
53,102,0.0
53,101,0.0
53,100,0.0
53,84,0.0
53,99,0.0
53,97,0.0
53,95,0.0
53,94,0.0
53,93,0.0
53,92,0.0
53,91,0.0
53,90,0.0
53,89,0.0
53,88,0.0
53,87,0.0
53,98,0.0
54,104,0.0
51,69,0.0
51,67,0.0
49,50,0.0
48,120,0.0
48,119,0.0
48,118,0.0
48,117,0.0
48,116,0.0
48,115,0.0
48,114,0.0
48,113,0.0
48,112,0.0
48,111,0.0
48,110,0.0
48,109,0.0
48,108,0.0
48,107,0.0
48,106,0.0
48,105,0.0
48,104,0.0
48,103,0.0
48,102,0.0
48,101,0.0
49,52,0.0
49,53,0.0
49,54,0.0
49,55,0.0
49,88,0.0
49,87,0.0
49,86,0.0
49,84,0.0
49,83,0.0
49,82,0.0
49,80,0.0
49,79,0.0
49,78,0.0
49,77,0.0
48,100,0.0
49,76,0.0
49,73,0.0
49,71,0.0
49,70,0.0
49,67,0.0
49,66,0.0
49,62,0.0
49,61,0.0
49,60,0.0
49,59,0.0
49,57,0.0
49,74,0.0
48,99,0.0
48,98,0.0
48,97,0.0
48,66,0.0
48,65,0.0
48,64,0.0
48,63,0.0
48,60,0.0
48,58,0.0
48,57,0.0
48,56,0.0
48,54,0.0
48,52,0.0
48,67,0.0
48,50,0.0
47,120,0.0
47,119,0.0
47,118,0.0
47,117,0.0
47,116,0.0
47,115,0.0
47,114,0.0
47,113,0.0
47,111,0.0
47,110,0.0
48,49,0.0
49,89,0.0
48,68,0.0
48,70,0.0
48,96,0.0
48,95,0.0
48,94,0.0
48,93,0.0
48,91,0.0
48,90,0.0
48,89,0.0
48,88,0.0
48,87,0.0
48,86,0.0
48,69,0.0
48,84,0.0
48,82,0.0
48,81,0.0
48,80,0.0
48,79,0.0
48,77,0.0
48,76,0.0
48,75,0.0
48,73,0.0
48,72,0.0
48,71,0.0
48,83,0.0
49,91,0.0
49,92,0.0
49,93,0.0
50,102,0.0
50,101,0.0
50,100,0.0
50,99,0.0
50,98,0.0
50,97,0.0
50,96,0.0
50,95,0.0
50,94,0.0
50,93,0.0
50,103,0.0
50,91,0.0
50,89,0.0
50,88,0.0
50,87,0.0
50,86,0.0
50,85,0.0
50,84,0.0
50,83,0.0
50,82,0.0
50,81,0.0
50,80,0.0
50,90,0.0
50,79,0.0
50,104,0.0
50,106,0.0
51,65,0.0
51,62,0.0
51,61,0.0
51,60,0.0
51,59,0.0
51,58,0.0
51,54,0.0
51,53,0.0
50,120,0.0
50,119,0.0
50,105,0.0
50,118,0.0
50,116,0.0
50,115,0.0
50,114,0.0
50,113,0.0
50,112,0.0
50,111,0.0
50,110,0.0
50,109,0.0
50,108,0.0
50,107,0.0
50,117,0.0
51,68,0.0
50,78,0.0
50,76,0.0
49,116,0.0
49,115,0.0
49,113,0.0
49,112,0.0
49,111,0.0
49,110,0.0
49,109,0.0
49,108,0.0
49,107,0.0
