worker,WPCR
18,1.2428465131962552e-05
68,1.5631613480213136e-05
6,2.7343049140239606e-05
42,3.038020534318342e-05
82,4.146460600119861e-05
89,4.146460600119861e-05
86,4.146460600119861e-05
100,4.146460600120555e-05
98,4.146460600120555e-05
96,4.146460600120555e-05
95,4.146460600120555e-05
38,4.146460600121943e-05
46,4.146460600121943e-05
108,4.146460600121943e-05
64,4.146460600121943e-05
109,4.146460600121943e-05
104,4.146460600121943e-05
105,4.146460600121943e-05
106,4.146460600121943e-05
25,4.9497473331140684e-05
52,5.07075404282617e-05
78,6.390022053935629e-05
33,6.390022053936323e-05
7,7.167299878760997e-05
69,8.952323570669135e-05
2,9.614062460043538e-05
11,0.00010259594778505576
48,0.00010903683602572767
94,0.00012078392494862394
31,0.0001334285813245975
65,0.00015364407850868012
30,0.0001845134180111785
55,0.00018665678929506713
19,0.00019847004728455742
40,0.00019945796224790646
85,0.0002134803575374461
36,0.00022428835521653978
54,0.00023359250755764643
67,0.00023843151667978651
102,0.00025400593036682684
26,0.0002558838645295228
37,0.00025809928393679543
4,0.000269403149054874
81,0.0002748160541423614
91,0.00027874565730283407
90,0.0002799811144697309
72,0.0002926435963780741
39,0.00029725886217085024
62,0.00030543584192952583
71,0.0003126960415245558
56,0.0003166187293229053
84,0.00032512946195355913
8,0.0003257161615293075
16,0.0003262683554687701
59,0.0003296601929423937
44,0.00033459495597381456
75,0.0003389386175698811
83,0.000338938617569888
97,0.000338938617569888
43,0.00034386607829202387
21,0.00035354977042131863
32,0.00036504929092608107
79,0.0003658538049963883
74,0.0003658538049963883
45,0.00037091785002358463
60,0.00037621921166819394
107,0.0003770082298899524
87,0.00037700822988995936
70,0.0003851850273319177
24,0.00038525067702183113
76,0.00038625632296734186
80,0.00038905874832590587
58,0.0004211872815946052
73,0.00043896389919529516
63,0.0004574174040116452
57,0.0005145435374511592
66,0.000518899390962356
34,0.0005403977003129098
41,0.000541031932877481
88,0.0005538565763977057
50,0.0005614226072396464
22,0.0005652426698235027
27,0.0005964426934184017
77,0.0006183797089868159
23,0.000637697512373081
9,0.0006410175501816787
47,0.000644578639379223
51,0.0007019663852968483
99,0.0007027165690038154
1,0.0007310392534593049
14,0.0007617155131702802
13,0.0007673861264774345
15,0.0008115877712957867
5,0.0008544254285693526
53,0.0008628865983512576
10,0.0010164049243125
49,0.001033757575495113
28,0.0013729704143771865
3,0.001423872019320184
29,0.0016459491908850446
103,0.005385048424423423
93,0.005385048424423423
92,0.005385048424423423
101,0.005385048424423423
17,0.0054840524089438125
12,0.005577865528197598
61,0.0061360768659365905
20,0.006184142776552541
35,0.006376512147868191
