worker,WPCR
1,1.9411887680967355e-06
12,5.219718408513985e-05
46,5.840163626453371e-05
55,8.375208804478618e-05
109,8.718869716098365e-05
108,8.718869716098365e-05
82,8.718869716098365e-05
38,8.718869716098365e-05
86,8.718869716098365e-05
87,8.718869716098365e-05
92,8.718869716098365e-05
74,8.718869716098365e-05
95,8.718869716098365e-05
98,8.718869716098365e-05
100,8.718869716098365e-05
103,8.718869716098365e-05
104,8.718869716098365e-05
105,8.718869716098365e-05
96,8.718869716098365e-05
64,8.718869716098365e-05
54,8.771946890066828e-05
27,9.075337544002526e-05
33,0.00010102002954340272
85,0.00012165155044460696
6,0.00012211539589829234
80,0.00014041618420886776
18,0.00015730042641673436
50,0.00018179779696478326
22,0.00019712022808392876
57,0.00019715218308206245
65,0.0002022085675613891
84,0.00020888658996957854
94,0.00021290368851836078
89,0.00022345831106836828
68,0.00022345831106836828
13,0.00022820144999621816
7,0.00024320028930759768
36,0.00024342615862213424
47,0.00024346588905834604
91,0.00024397083306381545
102,0.0002464376167465934
70,0.0002534286148501569
107,0.00026051732746799894
2,0.00026461869184646325
97,0.0002729735423157992
42,0.00028208650481099246
24,0.00029008205055035263
45,0.00029152848088102173
59,0.00029475319446038706
41,0.00029830275139451634
69,0.00029937849944450257
75,0.0003045174045687854
60,0.00030559489708561344
71,0.00031590942041461595
77,0.00031590942041461595
34,0.0003188137429198379
79,0.0003267230594291917
62,0.0003269676151747003
17,0.00033455619087147115
61,0.00033873208251709863
81,0.00033899158061407447
76,0.0003528067092041995
52,0.00039087192543191956
72,0.00039382862645457456
51,0.0004218673229135564
83,0.000425242818409291
88,0.00043206945482415077
29,0.00045854175216474696
90,0.0004643107507671801
16,0.0004701029745409549
8,0.0004719293538571409
63,0.000492472688014757
11,0.0005043627833651518
23,0.0005045072775013981
25,0.0005270402794836371
49,0.0005338368955974046
48,0.0005497529967976034
39,0.0005665708696971222
30,0.0006122441865194644
67,0.0006276497380930321
19,0.0006389534849610967
35,0.0007099446752427338
99,0.0007264628415216759
26,0.0007398719548937574
10,0.0007614992149309191
37,0.0007665069480682352
4,0.0009840653903187974
15,0.0009892472046958076
28,0.0010232924691150544
73,0.0010293354882076056
40,0.0012068619072703249
43,0.0012584092176591774
9,0.0012750716607257268
56,0.0012947523095019342
44,0.0013384907694246675
32,0.0014744310925098383
3,0.00148038623303752
14,0.001504430152849831
53,0.0017320546111227048
20,0.0021166755928163222
31,0.0025553811826825173
78,0.0028352087904480947
21,0.004858013412359266
66,0.004965385753580437
5,0.0052356366160852055
106,0.005391212442027761
101,0.005391212442027761
93,0.005391212442027775
58,0.005532104237224701
