worker,WPCR
55,2.6955097338597633e-05
35,3.057682499115616e-05
14,4.919354489592298e-05
109,5.6588998606797725e-05
92,6.994858518932778e-05
105,6.994858518932778e-05
104,6.994858518932778e-05
103,6.994858518932778e-05
96,6.994858518932778e-05
108,6.994858518932778e-05
82,6.994858518933472e-05
38,6.994858518933472e-05
64,6.994858518933472e-05
98,6.994858518933472e-05
100,6.994858518933472e-05
16,7.184059405937471e-05
67,8.779281815337464e-05
46,9.012122974482589e-05
5,0.00010362497040715402
8,0.00012908339019674503
47,0.00013428025934560106
79,0.00013554480042936995
27,0.00014327517872890494
90,0.00016496102012618363
7,0.0001662808989916359
85,0.00017375472440225165
28,0.00018261329639954887
59,0.00018414125966002837
88,0.00018429040405472386
39,0.00018432072868963811
37,0.0001856789250540905
72,0.0001867421774671696
40,0.00019518368448952217
45,0.00019694691630513933
102,0.00021046350505942585
107,0.0002104635050594328
87,0.0002188926253526846
84,0.00021960377531154984
94,0.0002220737612602039
70,0.0002229031618164387
62,0.00022549881159755758
60,0.0002287780703452147
52,0.00023018938177670617
89,0.00023222488184872214
68,0.00023222488184872214
4,0.00023949799197492405
42,0.00024249258356768416
36,0.00024399942728988572
73,0.00027465222190869304
71,0.00027856514504170926
3,0.00028353478137913
25,0.00029078670446733984
24,0.00029576733362475516
75,0.0003045135525714185
97,0.0003045135525714185
18,0.0003069767759174974
69,0.0003180843919470544
81,0.00032230536518273317
6,0.00032258063011740556
32,0.0003284000960482522
91,0.00032984060274865445
95,0.00032984060274865445
74,0.00032984060274865445
54,0.00033142606645593375
86,0.00033504783960743717
56,0.0003364855084768484
76,0.00034221432204872143
48,0.0003422684352823932
23,0.0003429730760274377
77,0.00034749848606098477
80,0.0003492412547295848
10,0.0003508056492915815
17,0.00037540423352327296
51,0.00038613215546419444
61,0.00038710397370286115
57,0.0004136336675213126
53,0.00041420403270227973
15,0.0004153625896712171
34,0.0004277205926849492
83,0.00044434042910532906
11,0.00045617592929107775
19,0.00045923122552008616
1,0.0004605207357350691
26,0.00048030577606998637
22,0.0004909875608505518
63,0.0005134712812347383
49,0.0005792224389612466
13,0.000644067709623844
30,0.0006553113103696662
31,0.000661178902946008
41,0.0006656821387289388
99,0.0007562979583906893
12,0.0008516858594264445
2,0.0008878763098245229
44,0.000903885689945455
9,0.000911374841828419
50,0.000921405682884617
29,0.0009470890500724652
43,0.0010256687928428473
33,0.0010604057253478585
78,0.0028857570080070213
66,0.004632542019318092
21,0.004986401342599159
65,0.005219824776132996
106,0.0054587077419693195
101,0.0054587077419693195
93,0.0054587077419693195
58,0.006114362900326117
20,0.006182554812650239
