worker,WPCR
18,7.911504423044335e-07
2,1.3063777069929894e-05
91,1.676836240011026e-05
94,2.3002473653391947e-05
23,2.7002643409119315e-05
49,6.380204843744672e-05
90,6.854707073049304e-05
56,8.126255609200786e-05
48,8.127048461405856e-05
42,8.995543779481002e-05
32,9.17568310038093e-05
109,9.736056188845363e-05
35,0.0001060168418330655
25,0.00010688886277072582
8,0.00012730275735920588
89,0.00013223503379305307
36,0.00013656101647693472
84,0.00013663722018751948
27,0.00013694335162936153
37,0.00013864439921730531
15,0.00014804312395611668
102,0.0001528822076378028
97,0.00015742278793512074
106,0.00015742278793512074
93,0.00015742278793512074
105,0.00015742278793512074
104,0.00015742278793512074
103,0.00015742278793512074
108,0.00015742278793512074
38,0.00015742278793512074
96,0.00015742278793512074
98,0.00015742278793512074
92,0.00015742278793512074
100,0.0001574227879351242
64,0.0001574227879351242
82,0.0001574227879351242
87,0.0001574227879351242
7,0.00016479220446247514
46,0.00016842832278469305
75,0.0001743142095055432
68,0.00017508440480065723
71,0.0001754463856585703
13,0.00017645347997462257
83,0.00019915985652579904
69,0.00019915985652579904
47,0.00020463464852894797
51,0.0002085119817164388
59,0.0002145065223662819
86,0.00021628452358695566
81,0.00021628452358695566
74,0.00022150699115306913
79,0.00022150699115306913
95,0.00022150699115306913
5,0.0002221794608159612
80,0.00022235152440272174
62,0.00022566207635925026
76,0.0002315629983587232
77,0.00023499299269544652
17,0.0002393429045726113
45,0.0002418562950992284
55,0.0002516198572590292
73,0.0002610615252196455
57,0.0002641169052478194
6,0.0002659695038429305
26,0.00026789948785815865
88,0.0002690324112438365
85,0.0002700164613928767
39,0.0002769618332676624
21,0.0002775763627452417
107,0.00028171427118137485
70,0.0003281871254041738
19,0.00032916472361784604
72,0.0003349505500965348
30,0.0003405365995108947
14,0.00034324035084110777
65,0.00036524637953084735
29,0.00040325432968464983
63,0.0004055212931548431
52,0.0004109436360064146
4,0.0004249775997602172
20,0.0004604463343095347
11,0.000471051222230328
58,0.0004761738914221998
22,0.0005337026787528044
3,0.0005554960733856924
61,0.0005837758996498459
31,0.0006095707720674727
67,0.0006098693654731022
12,0.0006291611164203348
66,0.0007116424686058331
54,0.0007141321780676363
53,0.0007174875790318981
41,0.0007699736452519632
1,0.000789643217727825
24,0.0008174333331105454
40,0.0008298383509952705
60,0.0008500495392471906
10,0.0008659015738491441
28,0.0008929365485241536
50,0.0008945607493021333
99,0.0009133035239691292
44,0.0009307073340041189
16,0.0010365972228591133
34,0.0010678560889355523
33,0.0012229737999529117
9,0.0012460614941658815
43,0.0014269253870387265
78,0.003073356373231799
101,0.005671338397813853
