worker,WPCR
2,3.0940876429227937e-06
43,8.549419198651542e-06
55,1.741906376280522e-05
49,2.504622440440904e-05
57,3.670507363985609e-05
91,3.858039792013421e-05
1,5.036038817402694e-05
33,5.262718133504027e-05
25,5.983892340611502e-05
109,6.247493339991972e-05
6,7.166228467294158e-05
18,7.26413402835184e-05
35,9.424599320885171e-05
84,0.00011124931922954634
46,0.00011944692080913602
104,0.00011966365001927701
106,0.00011966365001927701
105,0.00011966365001927701
108,0.00011966365001927701
103,0.00011966365001927701
82,0.00011966365001928048
86,0.00011966365001928048
100,0.00011966365001928048
64,0.00011966365001928048
87,0.00011966365001928048
38,0.00011966365001928048
92,0.00011966365001928048
98,0.00011966365001928048
96,0.00011966365001928048
68,0.00012447093081699098
48,0.00014273880328660726
97,0.0001653748900628596
36,0.00016891788927524132
107,0.0001730601276876964
89,0.00017744526139047007
51,0.00018028316965807561
47,0.00019366733800903202
5,0.0001937529782218908
102,0.00019892033408872023
60,0.0001992599221319613
65,0.000199694763229806
23,0.00020074076123490978
59,0.0002064127304245017
80,0.00021106327802533978
42,0.00021338911601557348
52,0.00021549363280913558
71,0.00022251938567636326
62,0.0002277842098195315
99,0.0002297711419264499
83,0.00024756340827243595
75,0.0002475634082724637
69,0.0002475634082724637
7,0.00025554252856987286
26,0.00025932422830093893
32,0.0002693006729619571
74,0.00027168461187151993
79,0.00027168461187152687
95,0.00027168461187152687
45,0.00027207229391244814
81,0.0002726713857067256
85,0.00027516257663666097
44,0.0002766435607836973
13,0.00027930172919710117
61,0.0002823771182548576
76,0.0002831204504996701
77,0.00028765430997442637
70,0.0003045837660449677
27,0.0003205032371780131
11,0.0003236722077327517
72,0.00033344842134764435
20,0.0003378684838682769
67,0.0003512191337692247
21,0.0003532317662787443
94,0.0003538570622602655
17,0.0003589565198017716
90,0.0003979285497642468
63,0.0003986222113986082
8,0.00039930356484265545
16,0.0004062199960638002
39,0.00041400760785940266
22,0.00043704308516379076
10,0.0004480347624413947
19,0.0004753234202811013
34,0.0005567680855593782
50,0.0005868153987837188
58,0.000621989197422422
30,0.0006288783637766818
12,0.000639966676192788
3,0.0006453983557212842
66,0.0006597587614802364
53,0.0007869042448387029
24,0.0008083210338610675
54,0.0008420240230977843
88,0.0008457309811297983
40,0.0008590160109548869
28,0.0009312777822172158
29,0.0009394730773646873
4,0.000960290018148055
73,0.0010886283352758291
31,0.001122740868384861
37,0.0011334548747909852
14,0.001383866014124921
41,0.001482104271397923
15,0.0016605979018384613
9,0.0016967446366598776
56,0.0017276958934207241
78,0.002975988517863421
93,0.005559068363082339
101,0.005559068363082346
