worker,WPCR
68,1.7795289764047095e-06
6,2.5383265179826364e-06
62,8.938613620411429e-06
8,2.486961859219511e-05
55,2.8545566677411205e-05
47,3.6024250228527954e-05
44,4.430391083155849e-05
33,5.205662371814135e-05
50,6.441862473566262e-05
16,7.074992743491548e-05
57,7.225409644016911e-05
80,8.295160754599046e-05
53,8.88204084055072e-05
40,9.177835924948502e-05
98,9.29624681541702e-05
96,9.29624681541702e-05
103,9.29624681541702e-05
104,9.29624681541702e-05
108,9.29624681541702e-05
105,9.29624681541702e-05
106,9.29624681541702e-05
100,9.29624681541702e-05
109,9.29624681541702e-05
38,9.296246815417714e-05
64,9.296246815417714e-05
82,9.296246815417714e-05
86,9.296246815417714e-05
87,9.296246815417714e-05
92,9.296246815417714e-05
12,0.00010303069748948679
52,0.00011059089233828034
9,0.00011219917786854661
45,0.00011522008195514327
51,0.00014439469682094724
84,0.00014714647348834653
99,0.00014879224979337524
74,0.00014879224979338912
95,0.00014879224979339606
36,0.00014890405550811725
4,0.00015181010482987617
19,0.00016382481687559486
30,0.00016550694425612744
48,0.00016565224592839795
13,0.000174032225119726
7,0.0001788360729194638
18,0.00017892089880759687
27,0.00017986256221003138
89,0.00019761378719349715
3,0.00019919554482772384
1,0.0002030828341833199
90,0.00021121745353878257
72,0.00021908920382521235
60,0.00023206324620995283
21,0.0002329811870544901
25,0.00023990907619707985
75,0.00024139862534222623
58,0.000249406193893964
24,0.0002569390710821587
70,0.00025693942844363243
49,0.000262100400661755
83,0.00026493222433462277
97,0.00026493222433462277
59,0.0002727570775481192
39,0.0002762813009690515
65,0.00027892920204571764
46,0.0002830409274167042
54,0.00028529575119926737
81,0.0002874980336332045
79,0.0002874980336332045
91,0.0002874980336332045
76,0.0002977241211387788
102,0.0002989479152007424
94,0.0002994686126128743
28,0.0003011610315675206
77,0.000301290179715398
63,0.0003015294565569121
73,0.00030250769790931414
20,0.00031440139068709266
17,0.00033279866636178046
34,0.0003363870725240567
32,0.0003630895169971782
11,0.0003720151682374828
71,0.0003722169382494797
66,0.00038925803211590365
43,0.0003951493598210454
67,0.0004045349783804511
5,0.0004205451487341652
31,0.0004344880025456896
69,0.0004436067551074688
42,0.000497591820922974
107,0.0005090798196736232
35,0.000516231498356931
85,0.0005306067310296633
10,0.0005338664677182955
26,0.0005375176610839666
23,0.000584011365018372
22,0.0006172150211667879
2,0.0006259698200857117
14,0.0007318484290191121
61,0.0008724648151826192
15,0.0008830606685084758
29,0.0009032494744927316
88,0.0009370697135350145
37,0.0013533150420529903
56,0.001622623357696553
41,0.0019146256359175232
78,0.003001548584494751
101,0.0055976937418377865
93,0.0055976937418377865
