worker,WPCR
84,8.642339224679274e-07
91,2.4171453134949616e-06
90,1.813370556842664e-05
23,2.299177575310063e-05
55,2.4605849417443093e-05
17,3.2725996406690605e-05
8,5.176789363279394e-05
5,5.3572291654348236e-05
18,6.503851047477693e-05
27,8.152605051996858e-05
32,9.811391240224787e-05
68,0.00010402834642829484
38,0.00010828691386238765
96,0.00010828691386239458
108,0.00010828691386239458
64,0.00010828691386239458
106,0.00010828691386239458
79,0.00010828691386239458
92,0.00010828691386239458
82,0.00010828691386239458
105,0.00010828691386239458
104,0.00010828691386239458
103,0.00010828691386239458
86,0.00010828691386239458
100,0.00010828691386239458
98,0.00010828691386239458
83,0.00010828691386239458
87,0.00010828691386239458
109,0.00010828691386239458
62,0.0001107655874808336
43,0.00011498082563553974
46,0.00012206710802691034
65,0.00013839879493304091
102,0.00014455621458621393
107,0.00014488662363383586
36,0.0001469551796492094
60,0.00015291469274177072
6,0.000159605993921709
42,0.00016784109415290266
94,0.00017585858635851132
80,0.00018432280995612366
89,0.00018561586463560625
59,0.0001992015190247845
85,0.00021239507872888863
61,0.00021268806492390213
13,0.0002128263385654458
52,0.00021733862247166197
97,0.0002285505217115985
71,0.00022988845569358457
75,0.00023557853149205887
12,0.00023879939686140272
7,0.00025144940999734244
49,0.00025235198172786355
69,0.0002543599545554165
77,0.00026247980532494164
45,0.0002628055047168079
66,0.00026285529042598815
57,0.0002683256020355185
95,0.0002777177931755012
74,0.0002777177931755012
81,0.0002777177931755151
76,0.00028855990348668203
44,0.0002910157431598656
51,0.0002921222712059246
33,0.000292618780307799
72,0.0003066335397672454
48,0.00031445576841511447
47,0.0003215374815850394
25,0.0003274242672036548
39,0.00033734848522316147
63,0.0003485529677279345
16,0.00034860920276530427
11,0.000355887925992851
2,0.0003947529559956489
50,0.00041322530190737033
20,0.00045802082655851256
1,0.00046142890604949915
19,0.0004626808015509229
70,0.0004649572156507839
21,0.00047892271235575046
67,0.00048303536740192804
35,0.0005097853786119322
58,0.000515363375232003
3,0.0005428727811679773
34,0.0005608499917122631
88,0.0005714511416472015
31,0.0005737389724238678
30,0.0005814860295923277
10,0.0005953573054560193
22,0.0006147824523511647
24,0.0006733202463939728
40,0.0007115414030926873
26,0.0007310438932015342
54,0.0007425237851740804
53,0.0008336974507339792
99,0.0008405845567307016
73,0.0009581692245499013
28,0.001039120177727032
4,0.001055410761291474
29,0.0010946731190832233
41,0.0012470401180689414
37,0.0014412444379643362
9,0.0015815798422924854
14,0.001646159232862765
15,0.0017029267490555437
56,0.0017938278340563461
78,0.0029902608450004704
101,0.00557975295604286
93,0.00557975295604286
