workers,ks,sum_W,sum_W,find
107.0,1,1.6,3.2734559194799013,0
113.0,2,8.0,577819.8819303121,0
100.0,3,9.6,1090615.9823894568,0
118.0,3,10.559999999999999,52658593.53158026,1
117.0,4,11.2,53173163.5461947,0
93.0,5,12.799999999999999,66.48521946585204,0
111.0,6,16.035555555555554,1089998.6114514002,0
80.0,7,21.376000000000005,53757657.44932546,1
97.0,7,15.999999999999998,40187818.95538413,0
105.0,7,18.880000000000003,39139514.83828085,0
112.0,7,17.92,7096.000770097714,0
99.0,8,21.546666666666667,2157025.8660002584,0
115.0,8,22.976000000000006,933931.6090144733,0
116.0,8,18.56,1090184.2688352426,0
120.0,9,21.120000000000005,53196008.67322339,0
95.0,10,21.76,93249274.34113166,0
119.0,10,21.76,2736253.141028183,0
101.0,11,24.03555555555556,7133.391303226243,0
102.0,11,30.371555555555556,2000935.8548309964,0
106.0,11,23.36,40083589.50033154,0
109.0,11,26.81600000000001,92877897.01370879,1
114.0,11,24.896000000000004,2154014.4280387615,0
108.0,12,29.091555555555566,53605594.248231456,0
73.0,13,38.47537777777779,2156303.937880822,0
91.0,13,36.045558518518526,92156691.41090085,0
23.0,14,146.61567627484675,401.8310716531711,0
76.0,14,44.775822222222224,2185429.950438596,0
94.0,14,32.46222222222223,942347.589409307,0
104.0,14,29.76000000000001,40205203.440853775,0
79.0,14,32.64000000000001,93207026.9655918,1
110.0,14,30.720000000000013,4171043.943928747,0
103.0,15,33.607111111111124,93385849.77759348,0
22.0,16,85.10985390647744,133.249707889805,0
52.0,16,56.389973333333344,1084107.9379839501,0
64.0,16,56.83522832004961,6457.395013168493,0
90.0,16,40.48355555555557,43307703.60936747,1
82.0,16,49.56558222222224,1512377.2249107098,0
56.0,17,58.31196173544974,2892.8696750931517,0
81.0,18,45.79784465608467,92326258.37770936,0
84.0,19,56.62464000000001,1087632.0342640039,0
96.0,19,45.297777777777796,54822060.76494795,0
43.0,19,63.06849862222815,2583.6391821001175,0
70.0,19,55.83286008324517,91220728.59750426,0
11.0,19,138.60866006539385,836.3382380374585,0
54.0,19,95.69973400789274,41279196.59480983,0
35.0,20,151.15670115518128,1068420.2737006736,0
40.0,21,80.33685758471553,7383.066771360419,0
61.0,21,49.61424931216933,10563.931463024683,0
46.0,21,144.29023214651255,9861.558906759434,0
45.0,21,103.5127640505673,2155080.3395266836,0
37.0,21,189.92986608790767,1090755.468224761,0
9.0,21,159.59514320764188,1061732.3434707455,0
87.0,21,68.08035555555557,95390784.82206652,1
89.0,21,49.95982222222224,42838730.60651317,0
5.0,22,199.38254175825008,54695447.187411934,0
20.0,22,156.31104198113167,1636830.5092072787,0
86.0,22,51.389155555555575,3664900.208876146,0
42.0,22,100.31760399759894,933669.319595669,0
66.0,22,117.62445678039357,93830218.16004276,1
34.0,22,150.6930000979673,2024072.8451184665,0
47.0,22,122.6896124839671,40655862.33141158,0
67.0,22,47.92177777777779,43315002.799574785,0
33.0,23,274.92648078811425,944068.8781543716,0
44.0,23,167.0128635817395,40234409.141557164,0
98.0,23,51.27822222222225,92316897.77208231,0
6.0,24,372.08866937666716,2142371.624482042,0
58.0,25,123.60451304973542,3088896.241542943,0
59.0,25,163.48085886961545,1108955.7066989595,0
92.0,25,58.567111111111146,94873093.91263096,0
12.0,25,205.77661775779967,41124832.561468765,0
13.0,25,207.81552408327536,40194712.23446097,0
77.0,25,71.14581333333332,55792351.9908292,0
78.0,25,105.7799585185185,95969605.99749713,0
68.0,25,104.264154074074,93833905.66864707,1
88.0,25,83.9928604444444,93388014.72838323,0
28.0,26,163.81577084084648,41134667.944292374,0
75.0,27,67.8687288888889,42806021.18823322,0
85.0,27,90.99939623280419,43317812.81838137,0
27.0,27,159.69235513898718,41736183.28163651,0
63.0,27,452.5285153606524,95972835.84931588,1
19.0,27,1038.3124905943716,3664702.0191978426,0
65.0,27,130.51386930950986,3092077.5496528437,0
69.0,27,86.00390704761901,54703871.63625478,1
21.0,27,118402.69776460834,94915722.77306108,1
71.0,27,84.85588926984123,94880623.43231855,0
1.0,27,2447908511.2671986,42812421.28815429,1
26.0,27,389.3245210623868,42222850.416916385,0
49.0,27,1047.3645718320927,94917968.21815656,1
3.0,27,2491.192765316544,94306071.83543701,0
51.0,27,213.53289067452056,3676041.9936092407,0
57.0,27,159.85402877906157,95982851.26827411,0
62.0,27,112.7538700714214,95972271.33873664,1
