day,hour,minute,second,question,worker,answer,gt
0,0,0,0,497,21,2,3
0,0,0,0,799,88,2,2
0,0,0,0,618,15,1,1
0,0,0,0,144,90,1,1
0,0,0,0,597,21,2,2
0,0,0,0,264,90,1,1
0,0,0,0,141,80,3,3
0,0,0,0,504,21,1,0
0,0,0,0,428,80,0,0
0,0,0,0,146,15,1,1
0,0,0,0,721,21,3,2
0,0,0,0,109,15,1,1
0,0,0,0,772,88,1,1
0,0,0,0,284,67,0,1
0,0,0,0,83,21,0,0
0,0,0,0,380,21,0,0
0,0,0,0,181,15,3,3
0,0,0,0,99,21,0,0
0,0,0,0,541,15,2,2
0,0,0,0,639,21,3,3
0,0,0,0,300,21,1,1
0,0,0,0,185,21,3,3
0,0,0,0,617,21,2,2
0,0,0,0,386,15,2,2
0,0,0,0,166,15,2,2
0,0,0,0,156,21,2,2
0,0,0,0,155,15,2,2
0,0,0,0,153,15,2,2
0,0,0,0,548,21,3,2
0,0,0,0,261,21,0,1
0,0,0,0,530,15,3,3
0,0,0,0,682,21,1,1
0,0,0,0,21,15,2,2
0,0,0,0,658,21,3,3
0,0,0,0,424,21,1,1
0,0,0,0,739,21,3,2
0,0,0,0,262,89,2,2
0,0,0,0,124,21,3,2
0,0,0,0,562,48,1,1
0,0,0,0,210,48,2,2
0,0,0,0,446,21,3,3
0,0,0,0,7,21,1,0
0,0,0,0,213,15,1,1
0,0,0,0,238,90,2,2
0,0,0,0,239,15,1,1
0,0,0,0,224,15,0,0
0,0,0,0,31,15,2,2
0,0,0,0,313,21,2,3
0,0,0,0,427,21,3,3
0,0,0,0,89,48,0,0
0,0,0,0,719,88,0,0
0,0,0,0,143,90,1,0
0,0,0,0,759,21,1,1
0,0,0,0,373,21,2,2
0,0,0,0,316,21,1,1
0,0,0,0,612,21,0,0
0,0,0,0,385,15,2,2
0,0,0,0,382,21,3,3
0,0,0,0,421,15,3,3
0,0,0,0,97,15,1,1
0,0,0,0,490,21,3,2
0,0,0,0,158,80,2,2
0,0,0,0,44,21,2,2
0,0,0,0,671,21,2,2
0,0,0,0,414,21,2,3
0,0,0,0,416,46,3,3
0,0,0,0,214,21,1,1
0,0,0,0,98,15,2,2
0,0,0,0,253,48,2,2
0,0,0,0,96,15,2,2
0,0,0,0,216,15,0,0
0,0,0,0,511,21,0,0
0,0,0,0,339,67,2,2
0,0,0,0,336,90,2,2
0,0,0,0,103,21,1,1
0,0,0,0,557,21,3,3
0,0,0,0,151,88,3,3
0,0,0,0,379,89,3,2
0,0,0,0,580,80,3,3
0,0,0,0,94,15,2,3
0,0,0,0,160,21,1,1
0,0,0,0,123,21,2,2
0,0,0,0,567,21,1,1
0,0,0,0,489,80,2,2
0,0,0,0,643,15,0,1
0,0,0,0,630,15,2,3
0,0,0,0,154,90,0,0
0,0,0,0,409,15,0,1
0,0,0,0,264,67,1,1
0,0,0,0,33,21,0,0
0,0,0,0,568,89,3,2
0,0,0,0,731,21,3,3
0,0,0,0,311,15,2,3
0,0,0,0,286,21,3,2
0,0,0,0,647,21,0,0
0,0,0,0,304,90,1,1
0,0,0,0,332,21,2,2
0,0,0,0,257,90,0,0
0,0,0,0,580,15,3,3
0,0,0,0,298,67,0,0
0,0,0,0,605,15,2,2
0,0,0,0,111,15,3,3
0,0,0,0,800,21,3,3
0,0,0,0,157,90,1,1
0,0,0,0,134,21,3,3
0,0,0,0,146,21,1,1
0,0,0,0,410,90,0,0
0,0,0,0,573,15,3,3
0,0,0,0,771,88,2,2
0,0,0,0,495,15,2,2
0,0,0,0,413,21,2,3
0,0,0,0,765,21,2,2
0,0,0,0,509,21,3,3
0,0,0,0,45,67,0,0
0,0,0,0,757,21,1,1
0,0,0,0,484,88,0,3
0,0,0,0,397,15,2,2
0,0,0,0,226,15,2,2
0,0,0,0,492,21,2,2
0,0,0,0,383,48,0,1
0,0,0,0,171,15,2,2
0,0,0,0,794,21,3,3
0,0,0,0,359,48,2,2
0,0,0,0,180,48,2,3
0,0,0,0,243,15,1,1
0,0,0,0,606,90,1,1
0,0,0,0,236,21,0,0
0,0,0,0,590,15,0,0
0,0,0,0,644,21,1,1
0,0,0,0,616,15,0,0
0,0,0,0,289,15,2,2
0,0,0,0,777,21,3,3
0,0,0,0,50,67,0,1
0,0,0,0,364,88,2,3
0,0,0,0,419,21,3,3
0,0,0,0,90,90,0,1
0,0,0,0,395,48,1,1
0,0,0,0,749,21,3,2
0,0,0,0,693,21,0,0
0,0,0,0,374,21,1,1
0,0,0,0,608,15,1,1
0,0,0,0,338,48,1,0
0,0,0,0,444,21,1,1
0,0,0,0,57,80,3,3
0,0,0,0,358,21,3,3
0,0,0,0,197,90,3,3
0,0,0,0,196,21,2,3
0,0,0,0,633,98,3,3
0,0,0,0,32,15,1,1
0,0,0,0,81,15,1,1
0,0,0,0,798,21,0,0
0,0,0,0,656,21,2,3
0,0,0,0,290,21,1,1
0,0,0,0,614,21,2,2
0,0,0,0,684,21,0,0
0,0,0,0,71,15,2,2
0,0,0,0,277,15,2,2
0,0,0,0,764,21,3,2
0,0,0,0,371,21,1,0
0,0,0,0,678,88,3,3
0,0,0,0,8,46,0,0
0,0,0,0,267,100,3,2
0,0,0,0,78,21,3,3
0,0,0,0,500,21,2,2
0,0,0,0,540,15,2,3
0,0,0,0,389,21,2,2
0,0,0,0,449,46,3,3
0,0,0,0,680,88,3,3
0,0,0,0,119,67,0,0
0,0,0,0,268,21,2,2
0,0,0,0,669,21,2,2
0,0,0,0,532,21,3,3
0,0,0,0,516,21,0,3
0,0,0,0,255,21,2,2
0,0,0,0,768,21,2,2
0,0,0,0,10,21,0,0
0,0,0,0,501,15,0,0
0,0,0,0,514,89,2,2
0,0,0,0,683,21,2,2
0,0,0,0,707,15,2,2
0,0,0,0,60,80,3,2
0,0,0,0,211,89,0,0
0,0,0,0,162,48,0,1
0,0,0,0,136,21,1,1
0,0,0,0,363,15,2,3
0,0,0,0,774,21,1,0
0,0,0,0,22,21,3,3
0,0,0,0,571,21,2,2
0,0,0,0,593,15,1,1
0,0,0,0,23,48,0,0
0,0,0,0,82,88,2,2
0,0,0,0,164,89,3,3
0,0,0,0,422,48,3,3
0,0,0,0,611,21,3,3
0,0,0,0,727,21,3,3
0,0,0,0,475,21,1,0
0,0,0,0,283,21,1,0
0,0,0,0,783,21,3,2
0,0,0,0,737,21,1,1
0,0,0,0,482,88,3,3
0,0,0,0,102,15,1,1
0,0,0,0,423,90,0,0
0,0,0,0,433,15,0,0
0,0,0,0,110,21,2,2
0,0,0,0,621,21,0,0
0,0,0,0,372,21,3,3
0,0,0,0,532,67,2,3
0,0,0,0,305,21,0,1
0,0,0,0,175,21,2,1
0,0,0,0,337,21,3,3
0,0,0,0,184,90,3,3
0,0,0,0,804,88,2,2
0,0,0,0,478,15,2,3
0,0,0,0,385,21,3,2
0,0,0,0,612,67,0,0
0,0,0,0,572,15,1,1
0,0,0,0,357,90,0,0
0,0,0,0,592,15,2,2
0,0,0,0,352,21,0,1
0,0,0,0,620,48,1,0
0,0,0,0,520,21,0,0
0,0,0,0,521,15,1,0
0,0,0,0,697,15,2,2
0,0,0,0,402,15,1,1
0,0,0,0,287,90,0,0
0,0,0,0,375,21,2,2
0,0,0,0,602,80,2,2
0,0,0,0,17,21,3,3
0,0,0,0,43,48,3,3
0,0,0,0,802,21,0,1
0,0,0,0,585,15,2,2
0,0,0,0,625,15,2,2
0,0,0,0,139,15,2,3
