Acc,Pre,Rec,f1_score
0.504125,0.15969820811065702,0.28190899001109876,0.2038932370058198
0.60675,0.2135306553911205,0.3986842105263158,0.2781092244148692
0.6085,0.2586949320967208,0.46626865671641793,0.33276523221133364
0.611125,0.1930795847750865,0.41735228122662676,0.2640170333569907
0.541875,0.07970762269404803,0.1832,0.1110841620179481
0.57625,0.16642378315359954,0.5186194368755677,0.25198587819947044
0.595,0.2558335676131572,0.605455755156354,0.3596837944664032
0.614375,0.289622956289623,0.4758771929824561,0.36009126737191455
0.570125,0.27883742052679383,0.46562184024266934,0.34879757621662566
0.6005,0.21172516803584765,0.3432203389830508,0.26189376443418017
0.472375,0.023903262092238472,0.10179640718562874,0.03871555454338419
0.535125,0.1190237378803076,0.24722222222222223,0.16068607537801852
0.60775,0.29266109785202865,0.5612128146453089,0.3847058823529412
0.50375,0.09171597633136094,0.256198347107438,0.13507625272331153
0.720625,0.34062727935813275,0.6862601028655401,0.4552766268583963
0.485625,0.27295440349781386,0.3284479518977828,0.2981408835067372
0.663375,0.28342973800612453,0.5866197183098592,0.3821977517779307
0.59475,0.37927232635060637,0.5815722738799662,0.45912579245912577
0.654375,0.23382126348228044,0.4389009399855387,0.30510178436793167
0.518,0.20302942033207108,0.38359933957072095,0.26552380952380955
0.57225,0.12823237690400283,0.273620559334845,0.1746261456825856
0.52425,0.13245236631837737,0.3048090523338048,0.18466152527849186
0.65975,0.37806637806637805,0.512218963831867,0.4350352843503529
0.538875,0.17874553136171595,0.3212616822429907,0.22969304656504488
0.654375,0.22047894302229562,0.3784549964564139,0.2786329246021393
0.600875,0.2198473282442748,0.5301914580265096,0.3108137276063026
0.664375,0.4645409565695437,0.696332921302019,0.5572959604286892
0.53175,0.07046070460704607,0.171900826446281,0.09995194617972128
0.54875,0.18338368580060424,0.4009247027741083,0.25165837479270314
0.568375,0.1044825313117996,0.3010446343779677,0.1551260092977734
