day,hour,minute,second,question,worker,answer,gt
0,0,0,0,274,42,2,2
0,0,0,0,412,50,3,3
0,0,0,0,579,12,2,2
0,0,0,0,99,21,0,0
0,0,0,0,782,58,2,2
0,0,0,0,180,13,3,3
0,0,0,0,280,50,3,3
0,0,0,0,39,13,2,3
0,0,0,0,304,29,0,1
0,0,0,0,306,9,0,1
0,0,0,0,185,12,3,3
0,0,0,0,530,9,3,3
0,0,0,0,708,29,3,3
0,0,0,0,129,9,2,2
0,0,0,0,259,58,2,2
0,0,0,0,53,13,1,1
0,0,0,0,530,1,3,3
0,0,0,0,696,12,1,0
0,0,0,0,651,13,3,3
0,0,0,0,304,61,0,1
0,0,0,0,329,9,3,3
0,0,0,0,793,47,2,2
0,0,0,0,739,60,3,2
0,0,0,0,381,23,3,3
0,0,0,0,276,50,3,2
0,0,0,0,446,21,3,3
0,0,0,0,147,61,3,3
0,0,0,0,414,40,3,3
0,0,0,0,545,58,1,1
0,0,0,0,399,61,1,0
0,0,0,0,482,10,3,3
0,0,0,0,106,61,3,3
0,0,0,0,7,21,1,0
0,0,0,0,605,42,3,2
0,0,0,0,450,32,3,3
0,0,0,0,554,10,2,2
0,0,0,0,188,40,0,0
0,0,0,0,288,58,0,0
0,0,0,0,233,13,0,1
0,0,0,0,629,47,3,2
0,0,0,0,505,12,1,1
0,0,0,0,731,54,3,3
0,0,0,0,127,40,2,3
0,0,0,0,655,1,0,0
0,0,0,0,207,10,1,1
0,0,0,0,373,21,2,2
0,0,0,0,548,47,3,2
0,0,0,0,20,13,1,1
0,0,0,0,719,54,0,0
0,0,0,0,331,58,3,3
0,0,0,0,728,73,0,0
0,0,0,0,370,53,3,3
0,0,0,0,168,29,0,0
0,0,0,0,296,58,3,0
0,0,0,0,229,13,0,0
0,0,0,0,628,1,0,0
0,0,0,0,702,42,2,3
0,0,0,0,383,79,1,1
0,0,0,0,334,47,3,3
0,0,0,0,191,57,0,1
0,0,0,0,368,47,0,0
0,0,0,0,426,58,0,1
0,0,0,0,807,53,0,0
0,0,0,0,529,10,2,2
0,0,0,0,510,12,3,3
0,0,0,0,634,58,0,0
0,0,0,0,555,40,2,2
0,0,0,0,88,10,1,1
0,0,0,0,717,42,2,3
0,0,0,0,628,13,0,0
0,0,0,0,355,53,3,3
0,0,0,0,248,29,3,2
0,0,0,0,497,54,2,3
0,0,0,0,302,58,1,0
0,0,0,0,669,47,3,2
0,0,0,0,71,54,2,2
0,0,0,0,303,9,2,3
0,0,0,0,244,47,1,1
0,0,0,0,761,9,3,2
0,0,0,0,518,53,2,2
0,0,0,0,690,9,3,3
0,0,0,0,166,53,3,2
0,0,0,0,244,12,1,1
0,0,0,0,140,10,1,0
0,0,0,0,504,52,1,0
0,0,0,0,263,1,1,0
0,0,0,0,368,24,0,0
0,0,0,0,187,13,3,3
0,0,0,0,407,9,0,1
0,0,0,0,320,24,3,3
0,0,0,0,252,42,2,2
0,0,0,0,545,53,1,1
0,0,0,0,538,50,3,3
0,0,0,0,103,21,1,1
0,0,0,0,382,23,3,3
0,0,0,0,186,40,2,2
0,0,0,0,238,85,3,2
0,0,0,0,505,40,1,1
0,0,0,0,631,13,2,2
0,0,0,0,306,49,0,1
0,0,0,0,418,23,2,3
0,0,0,0,121,10,0,0
0,0,0,0,607,9,1,0
0,0,0,0,303,58,2,3
0,0,0,0,279,53,1,1
0,0,0,0,411,42,0,1
0,0,0,0,300,40,1,1
0,0,0,0,488,13,0,0
0,0,0,0,7,40,1,0
0,0,0,0,781,13,1,1
0,0,0,0,275,32,1,1
0,0,0,0,13,1,3,3
0,0,0,0,557,9,3,3
0,0,0,0,418,53,2,3
0,0,0,0,688,61,3,3
0,0,0,0,458,40,0,0
0,0,0,0,355,40,3,3
0,0,0,0,531,12,2,3
0,0,0,0,608,9,1,1
0,0,0,0,522,23,3,2
0,0,0,0,491,61,3,3
0,0,0,0,463,40,0,1
0,0,0,0,229,1,0,0
0,0,0,0,680,40,2,3
0,0,0,0,160,21,0,1
0,0,0,0,415,69,2,2
0,0,0,0,418,58,2,3
0,0,0,0,255,13,3,2
0,0,0,0,210,54,3,2
0,0,0,0,399,27,1,0
0,0,0,0,562,1,1,1
0,0,0,0,518,13,2,2
0,0,0,0,52,12,2,2
0,0,0,0,682,1,1,1
0,0,0,0,336,13,2,2
0,0,0,0,303,13,2,3
0,0,0,0,583,50,3,3
0,0,0,0,407,29,0,1
0,0,0,0,22,13,3,3
0,0,0,0,526,9,0,0
0,0,0,0,362,40,1,1
0,0,0,0,28,40,2,2
0,0,0,0,454,47,2,2
0,0,0,0,694,10,3,3
0,0,0,0,519,58,2,2
0,0,0,0,632,1,3,3
0,0,0,0,497,23,2,3
0,0,0,0,511,29,0,0
0,0,0,0,387,10,1,1
0,0,0,0,755,12,3,3
0,0,0,0,750,12,1,1
0,0,0,0,33,21,0,0
0,0,0,0,117,9,3,2
0,0,0,0,94,13,3,3
0,0,0,0,355,9,3,3
0,0,0,0,731,21,3,3
0,0,0,0,563,61,0,0
0,0,0,0,469,29,1,1
0,0,0,0,438,10,3,3
0,0,0,0,427,42,3,3
0,0,0,0,528,13,3,3
0,0,0,0,592,50,2,2
0,0,0,0,286,21,2,2
0,0,0,0,647,21,0,0
0,0,0,0,9,27,0,0
0,0,0,0,162,58,1,1
0,0,0,0,304,90,0,1
0,0,0,0,170,54,1,1
0,0,0,0,716,50,1,1
0,0,0,0,109,40,1,1
0,0,0,0,537,12,2,3
0,0,0,0,700,9,2,2
0,0,0,0,354,52,0,1
0,0,0,0,36,12,3,3
0,0,0,0,113,52,3,3
0,0,0,0,214,27,1,1
0,0,0,0,553,99,2,2
0,0,0,0,9,52,0,0
0,0,0,0,719,29,0,0
0,0,0,0,705,58,2,2
0,0,0,0,720,54,2,1
0,0,0,0,219,13,1,1
0,0,0,0,216,1,0,0
0,0,0,0,287,9,0,0
0,0,0,0,357,24,0,0
0,0,0,0,598,50,2,2
0,0,0,0,263,13,1,0
0,0,0,0,221,10,3,3
0,0,0,0,275,49,1,1
0,0,0,0,728,54,0,0
0,0,0,0,482,1,3,3
0,0,0,0,787,9,1,1
0,0,0,0,785,12,1,0
0,0,0,0,222,13,2,2
0,0,0,0,448,58,3,2
0,0,0,0,705,60,2,2
0,0,0,0,332,58,2,2
0,0,0,0,287,29,0,0
0,0,0,0,548,27,3,2
0,0,0,0,731,9,3,3
0,0,0,0,292,73,2,2
0,0,0,0,744,13,2,2
0,0,0,0,748,9,0,0
0,0,0,0,208,47,1,1
0,0,0,0,530,53,3,3
0,0,0,0,254,47,3,3
0,0,0,0,177,73,1,0
0,0,0,0,579,9,2,2
0,0,0,0,266,61,1,1
0,0,0,0,273,54,3,3
0,0,0,0,551,9,0,0
0,0,0,0,134,21,3,3
0,0,0,0,345,13,1,1
0,0,0,0,732,13,3,3
0,0,0,0,146,21,1,1
0,0,0,0,538,58,3,3
0,0,0,0,214,47,1,1
0,0,0,0,116,12,3,3
0,0,0,0,59,10,1,1
0,0,0,0,97,90,0,1
0,0,0,0,370,23,3,3
0,0,0,0,39,9,2,3
0,0,0,0,382,40,3,3
0,0,0,0,546,13,2,2
0,0,0,0,334,12,3,3
0,0,0,0,182,13,0,3
0,0,0,0,124,23,3,2
0,0,0,0,568,54,3,2
0,0,0,0,589,32,1,1
0,0,0,0,794,13,2,3
0,0,0,0,479,32,3,3
0,0,0,0,420,70,1,1
0,0,0,0,587,79,1,1
0,0,0,0,259,9,2,2
0,0,0,0,267,13,3,2
0,0,0,0,300,49,1,1
0,0,0,0,10,9,0,0
0,0,0,0,327,53,0,0
0,0,0,0,480,13,0,0
0,0,0,0,64,29,2,2
0,0,0,0,771,88,2,2
0,0,0,0,699,73,1,0
0,0,0,0,413,21,3,3
0,0,0,0,271,9,3,3
0,0,0,0,481,40,1,1
0,0,0,0,143,13,1,0
0,0,0,0,782,29,2,2
0,0,0,0,586,58,0,0
0,0,0,0,1,1,2,3
0,0,0,0,336,69,2,2
0,0,0,0,386,12,1,2
0,0,0,0,386,9,1,2
0,0,0,0,272,42,2,3
0,0,0,0,771,47,2,2
0,0,0,0,496,49,1,1
0,0,0,0,673,29,0,0
0,0,0,0,718,58,2,2
0,0,0,0,719,60,0,0
0,0,0,0,438,58,3,3
0,0,0,0,757,21,1,1
0,0,0,0,222,9,2,2
0,0,0,0,737,109,1,1
0,0,0,0,685,60,1,1
0,0,0,0,467,53,2,2
0,0,0,0,328,74,0,3
0,0,0,0,348,13,2,2
0,0,0,0,31,1,2,2
0,0,0,0,40,29,2,2
0,0,0,0,135,53,2,2
0,0,0,0,750,50,1,1
0,0,0,0,338,53,0,0
0,0,0,0,29,60,3,3
