Acc,Pre,Rec,f1_score
0.561462205700124,0.5367636092468308,0.892609126984127,0.6703921020769302
0.5161090458488228,0.4880917377241988,0.88698904621961,0.6296823138928404
0.422180916976456,0.4191816598955311,0.8140321217244294,0.5533952686524279
0.5228004956629492,0.48639711408387193,0.8817438692098093,0.6269495301753366
0.45514250309789345,0.4344250257012777,0.8441780821917808,0.573644914185979
0.5038413878562578,0.47881170816950636,0.8855373013735524,0.6215500945179585
0.3537794299876084,0.3313339045986861,0.8131791097090781,0.47082699137493667
0.601734820322181,0.5813953488372093,0.9186503351051537,0.712110354711573
0.6315985130111524,0.6207829181494662,0.9338329764453961,0.745788798631894
0.6083023543990087,0.5881308272902176,0.9131433823529411,0.7154559366279594
0.5242874845105329,0.5085029272372457,0.9209795506185307,0.6552312528064661
0.551548946716233,0.5334942667471334,0.8702928870292888,0.66149097371621
0.6195786864931846,0.6164364050705028,0.9198724760892667,0.738188640627665
0.6057001239157374,0.5837488999706659,0.9204440333024977,0.714413929276611
0.4779429987608426,0.4467146846979274,0.8712729357798165,0.5906131571275872
0.4234200743494424,0.40474447210426123,0.8245823389021479,0.5429722031234654
0.6696406443618339,0.6500670940808111,0.9318230391109211,0.7658528016862813
0.5064436183395291,0.4750072233458538,0.9040417926862799,0.6227862486977933
0.48240396530359353,0.4757939308398024,0.8792383933229003,0.6174558109717008
0.5884758364312268,0.577238108923696,0.9137852593266605,0.7075297225891677
0.5294919454770756,0.5071853679779358,0.8968172484599589,0.647936949466852
0.552540272614622,0.49398148148148147,0.9060288706481744,0.6393688205333067
0.5438661710037175,0.48340863062782363,0.8947520184544406,0.6276929301102457
0.5038413878562578,0.48872936109117016,0.8848453340265142,0.6296707362190159
0.5615861214374226,0.5436134818457977,0.9075102632214441,0.6799348652071648
0.5166047087980173,0.5095578578724647,0.8660714285714286,0.6416169039963252
0.5955390334572491,0.5855414746543779,0.9132973944294699,0.7135837135837136
0.4587360594795539,0.45124037639007697,0.8591205211726385,0.5916993830622547
0.5517967781908303,0.5365260900643317,0.909156976744186,0.6748179447990651
0.6244114002478315,0.6164730414060173,0.9007616974972796,0.7319833760721549
