Acc,Pre,Rec,f1_score
0.868375,0.6973490427098674,0.8912941176470588,0.7824829580665151
0.76975,0.5740062024245841,0.8601605407689058,0.6885356780520798
0.897875,0.771,0.9467867376176832,0.8498989527833916
0.866375,0.7616453282484337,0.9351170568561873,0.8395135865485662
0.876,0.7496164467628107,0.9327987781596029,0.8312351139843484
0.89775,0.8308525033829499,0.9408519767085504,0.8824374820350676
0.7735,0.5504340017958695,0.855746859004188,0.669945355191257
0.8905,0.785982478097622,0.9289940828402367,0.8515254237288135
0.83,0.6384113811499703,0.9389712292938099,0.7600564573041636
0.800375,0.6042224204579245,0.8842471714534378,0.7178943649531885
0.797625,0.6058286723579629,0.8802395209580839,0.7176983435047951
0.881125,0.7962338392355256,0.9261196469434456,0.8562792806407737
0.85325,0.7330123060460139,0.9396433470507545,0.8235647730688307
0.7815,0.6141219385096405,0.8982469512195121,0.7294955122253173
0.7275,0.493801652892562,0.7825070159027128,0.6055012667390517
0.84325,0.6907056263599627,0.8956066102378073,0.7799227799227799
0.876625,0.7638466220328667,0.9224549797868431,0.8356916930248043
0.73075,0.4828009828009828,0.7698334965719883,0.5934314835787089
0.69825,0.4671369028534787,0.6595744680851063,0.5469219219219219
0.83925,0.7214418234826399,0.9205275617179574,0.8089153046062407
0.824125,0.6451322115384616,0.9047619047619048,0.7532011927731977
0.65525,0.3605150214592275,0.7066741446999439,0.47745358090185674
0.899125,0.8115613488240294,0.9527611443779108,0.8765110941086458
0.79325,0.6058565153733528,0.8704249053428692,0.7144337016574586
0.77525,0.5914905450500556,0.866042345276873,0.7029081295439524
0.798875,0.5540880503144654,0.9022017409114184,0.686538086888759
0.865,0.7342781222320638,0.9325084364454443,0.821605550049554
0.65675,0.40095181439619276,0.6480769230769231,0.4954061006982728
0.89725,0.8212669683257918,0.9385908209437621,0.8760180995475113
0.791625,0.5779706674648308,0.8825411334552102,0.6984988243805389
