Acc,Pre,Rec,f1_score
0.724375,0.6265522279035792,0.9554441659704818,0.7568104113819344
0.6,0.48383233532934133,0.9392228495516439,0.6386630532971995
0.576875,0.39750279537830785,0.9334792122538293,0.5575741733106783
0.618875,0.4853328649218338,0.9587092297015961,0.6444314868804664
0.694,0.5824605006213386,0.9715724015398283,0.7283018867924528
0.693,0.5603855603855604,0.9579967689822294,0.7071309325065586
0.625,0.46877895126922364,0.950056327450244,0.6277915632754343
0.583625,0.4467677295696114,0.9426470588235294,0.606218229105095
0.621125,0.5070160608622147,0.9630700064226075,0.6643039096245431
0.6335,0.513640312771503,0.9569439948203302,0.668475802804161
0.7295,0.6464733138836452,0.9731335572203565,0.7768612084965973
0.731875,0.639760310186817,0.9729295095148753,0.7719298245614035
0.63875,0.5083600142298115,0.957774798927614,0.6641877759702534
0.701,0.5860322055364574,0.9688902183667365,0.73032694475761
0.617,0.4722874165011735,0.9488574537540805,0.630665380906461
0.719625,0.5917317584301772,0.9688084840923269,0.7347131874630397
0.655375,0.5152137390330409,0.9452054794520548,0.666908300108735
0.64025,0.5087378640776699,0.9680886798790729,0.6669752372136079
0.677125,0.539463746223565,0.9520159946684439,0.6886826563818248
0.6475,0.484123947972456,0.953654860587792,0.6422227860948998
0.5965,0.4820288881424253,0.9522229595222296,0.6400535236396075
0.720125,0.6045260619551104,0.9682115270350564,0.7443188306497658
0.656875,0.5284770576682736,0.9660574412532638,0.6832083092902481
0.7165,0.6316502880379532,0.9754055468341183,0.7667626491155903
0.68875,0.5849816208646945,0.9656168737359144,0.7285807717462394
0.54425,0.4166525924674886,0.9277924031590824,0.5750582750582751
0.73725,0.6251618871415356,0.9780028943560057,0.7627539503386005
0.68925,0.5437226138312059,0.9691001697792869,0.6966072736148401
0.71225,0.6048415806336774,0.9764367816091954,0.7469773576610245
0.692375,0.5893449781659389,0.9684270952927669,0.7327614290368119
