Acc,Pre,Rec,f1_score
0.69425,0.6415382267663665,0.9774471053243432,0.7746452920582274
0.676625,0.5999031633311814,0.971764705882353,0.7418421315238001
0.69925,0.6460407413080104,0.9779735682819384,0.7780852241283897
0.7535,0.6946873987690314,0.9801188299817185,0.8130805687203791
0.623625,0.5275744265495363,0.9680597014925373,0.682952511319364
0.672375,0.6179843089921545,0.9787335722819593,0.757606584666605
0.665,0.563432210491034,0.9781786441664242,0.7150148872820077
0.718375,0.6337531486146095,0.9812792511700468,0.7701254973982246
0.753625,0.7081139671724992,0.9815411032410388,0.8227039668975442
0.721625,0.6766494375190027,0.9780268072950999,0.7998921736005032
0.67025,0.6188826983887968,0.9746265117382025,0.7570454964081782
0.62725,0.5683464091732046,0.9688786008230452,0.7164321034613921
0.55475,0.4542416043291421,0.9554737194509542,0.6157497303128371
0.710375,0.6577047165463205,0.9796338672768878,0.7870208658884088
0.725,0.6216216216216216,0.9837852949398938,0.7618532149815976
0.687625,0.6391938637389081,0.9770114942528736,0.7727975270479134
0.63075,0.5120946989191971,0.9644588045234249,0.6689825190497535
0.737125,0.6755719084946409,0.9825500232666357,0.800644610863589
0.619,0.5462677359654534,0.9709429824561403,0.6991709435452033
0.714625,0.6631480906550761,0.974230330672748,0.7891382654474923
