day,hour,minute,second,question,worker,answer,gt
0,0,0,0,305,13,2,2
0,0,0,0,608,10,1,1
0,0,0,0,702,17,1,1
0,0,0,0,107,2,2,2
0,0,0,0,411,24,2,2
0,0,0,0,491,14,2,2
0,0,0,0,259,29,1,2
0,0,0,0,95,38,2,2
0,0,0,0,679,20,2,2
0,0,0,0,797,11,2,2
0,0,0,0,194,44,2,1
0,0,0,0,785,53,2,2
0,0,0,0,608,6,1,1
0,0,0,0,211,2,2,2
0,0,0,0,424,44,1,1
0,0,0,0,497,29,2,2
0,0,0,0,770,29,1,1
0,0,0,0,20,2,1,1
0,0,0,0,576,20,1,1
0,0,0,0,793,14,2,2
0,0,0,0,261,56,2,2
0,0,0,0,211,89,2,2
0,0,0,0,800,17,1,1
0,0,0,0,511,56,2,2
0,0,0,0,506,25,1,1
0,0,0,0,797,15,2,2
0,0,0,0,505,61,2,2
0,0,0,0,710,6,1,1
0,0,0,0,785,65,2,2
0,0,0,0,5,2,1,2
0,0,0,0,407,11,2,2
0,0,0,0,525,32,2,2
0,0,0,0,318,15,2,1
0,0,0,0,651,10,1,2
0,0,0,0,384,29,1,1
0,0,0,0,475,56,2,2
0,0,0,0,785,20,2,2
0,0,0,0,248,23,1,1
0,0,0,0,660,15,1,1
0,0,0,0,710,25,1,1
0,0,0,0,505,25,2,2
0,0,0,0,407,14,2,2
0,0,0,0,604,19,1,1
0,0,0,0,297,10,1,2
0,0,0,0,656,25,1,1
0,0,0,0,729,83,2,2
0,0,0,0,274,29,1,1
0,0,0,0,5,14,1,2
0,0,0,0,374,14,2,1
0,0,0,0,710,13,1,1
0,0,0,0,497,2,2,2
0,0,0,0,664,17,2,1
0,0,0,0,559,19,1,2
0,0,0,0,170,73,1,1
0,0,0,0,317,47,1,2
0,0,0,0,717,38,2,2
0,0,0,0,679,15,2,2
0,0,0,0,234,19,1,1
0,0,0,0,446,13,1,1
0,0,0,0,702,44,1,1
0,0,0,0,498,10,2,1
