workers,ks,KKKj,find
93.0,5,2.914851018794753,0
40.0,18,5.957603912168969,0
81.0,18,6.5014824520051,0
90.0,7,7.352024882756701,0
61.0,16,7.880547369974941,0
97.0,8,7.896677011632425,1
4.0,21,8.436919669293776,0
9.0,20,8.49816523465984,0
43.0,22,8.601863927557549,0
85.0,22,8.789436856081219,0
118.0,6,10.145390778058319,0
115.0,9,10.80781026494269,0
102.0,11,11.036986955483336,0
105.0,4,11.232941110267198,1
100.0,6,11.503075397746347,0
71.0,22,11.509321748819932,0
99.0,10,11.867427529881216,0
113.0,10,11.877859411884263,1
11.0,24,11.98178912764741,0
80.0,12,11.984036944100556,0
51.0,25,12.094351940093869,0
73.0,14,12.136342357510317,0
31.0,28,12.306641622243998,0
75.0,25,12.596529391744326,1
56.0,22,12.606822636291865,0
35.0,23,12.929679883802581,0
30.0,25,12.99454902944855,0
6.0,24,13.531409878907288,0
117.0,5,13.568836997997472,0
111.0,9,13.970601253895119,0
120.0,7,14.051845168379531,1
112.0,11,14.088884110162402,1
29.0,28,14.09900323811694,0
108.0,13,14.21608479363929,0
109.0,14,14.264670194938628,1
106.0,15,14.270897149884492,0
116.0,16,14.284346280025435,1
110.0,16,14.296871089616978,1
119.0,16,14.317326606996438,1
104.0,16,14.332361074244039,1
91.0,14,14.336769512011864,0
94.0,17,14.367291453709504,0
95.0,13,14.39486736057742,1
67.0,19,14.46453825214683,0
70.0,18,14.560720234095823,0
114.0,16,14.566743355706592,1
79.0,17,14.61944372658201,0
101.0,18,14.64655411170284,1
77.0,22,14.654671314966567,0
86.0,24,14.662004947358394,0
64.0,20,14.671255340903791,0
21.0,18,14.763564582435826,0
96.0,21,14.817195657061792,0
103.0,22,14.821714621158982,1
87.0,20,14.82805925815397,1
78.0,24,14.83215390052077,0
74.0,25,14.852182486536769,0
46.0,24,14.877325954203808,0
45.0,23,14.883702267089264,0
92.0,24,14.902688303614752,1
89.0,23,14.904612098345016,1
98.0,23,14.913192919969912,1
65.0,26,14.944102522127027,0
42.0,25,14.976916351899812,0
88.0,25,15.005135975010695,1
82.0,24,15.040396053240023,1
84.0,24,15.046076328985999,1
34.0,24,15.059188845089935,0
76.0,24,15.07236704767858,1
83.0,25,15.114438610328898,1
69.0,28,15.158079042185708,0
37.0,24,15.165670228480495,0
50.0,26,15.176808990516523,0
68.0,25,15.187977509455337,1
20.0,22,15.246859807927713,0
25.0,28,15.259071918187352,0
57.0,26,15.274810845216573,0
44.0,24,15.297660652357663,0
66.0,27,15.302964640721399,1
27.0,25,15.335887821519984,0
33.0,25,15.422020660087762,0
55.0,28,15.451794011898981,0
60.0,28,15.4525572485747,0
62.0,29,15.531357921314644,1
52.0,28,15.567581195419656,1
72.0,29,15.609358936366672,1
49.0,28,15.641048992144167,0
63.0,25,15.641723709174158,1
53.0,28,15.730667344759867,1
18.0,28,15.738916224778649,0
15.0,28,15.75752097868622,0
59.0,29,15.81118577010427,1
19.0,28,15.9366428584981,0
58.0,28,16.022567482158443,1
10.0,31,16.102586708440768,0
48.0,31,16.11297614144847,1
38.0,28,16.334669269842678,0
36.0,31,16.35862174237804,0
32.0,29,16.589609956679187,0
3.0,28,16.77402231483741,0
47.0,29,16.99875105908291,1
54.0,28,17.06754009023522,1
41.0,28,17.110481028770753,0
17.0,30,18.23493018221093,0
16.0,29,18.343990704621646,0
39.0,31,19.17029026167092,1
23.0,31,19.488208231747798,1
28.0,31,19.800978486444777,1
22.0,28,20.602848788505227,1
24.0,29,20.71413517068667,0
2.0,29,20.714719986625994,0
13.0,31,21.111253068339238,1
26.0,28,22.176980964913586,1
7.0,28,23.614579364670238,1
12.0,29,23.6296301075701,1
8.0,31,24.012858062817962,1
14.0,29,25.012574375313882,1
5.0,28,26.944425865454,1
1.0,31,26.99251887068546,1
