woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
100.0,2,1.165377984980371,0
113.0,2,1.165377984980371,0
105.0,3,1.8846180421256014,1
118.0,4,2.0023662017662067,0
97.0,5,2.172829495251503,0
111.0,6,2.3682066240473008,0
90.0,7,2.588662552599257,0
120.0,8,2.607911337813607,0
112.0,8,2.607911337813607,0
109.0,8,2.646785714250796,0
119.0,9,2.6773295602407146,0
80.0,9,2.738991168256714,0
114.0,10,2.8051682227278962,0
73.0,9,2.837344301942058,0
108.0,10,2.858667271999191,0
102.0,10,2.8746314945789946,0
104.0,11,2.87657777963675,0
95.0,13,2.9891586373719736,1
115.0,11,3.039729702667967,1
76.0,12,3.1039458581942236,0
116.0,15,3.1141951189683943,1
110.0,15,3.1319905915197452,1
101.0,15,3.1590189442272427,0
94.0,14,3.1764355681398238,0
93.0,13,3.213997796194545,1
61.0,14,3.223518939633613,0
79.0,16,3.270912403245492,0
103.0,16,3.2718799894206967,0
52.0,13,3.3267038026581703,0
82.0,15,3.334132611655891,0
96.0,16,3.340846008782296,0
117.0,18,3.4032340443559734,1
106.0,19,3.4052624447037805,1
86.0,17,3.41418508214654,0
89.0,18,3.422039679728865,0
92.0,19,3.46965070288004,1
87.0,16,3.4864508476403397,0
56.0,16,3.52882082769608,0
83.0,18,3.5926070211921584,0
67.0,21,3.6117865628718535,0
84.0,20,3.711340550565147,0
21.0,16,3.7139826978817547,0
77.0,24,3.770837598685599,0
98.0,24,3.7876950388983115,1
88.0,21,3.8408281514342457,0
91.0,21,3.845976256831065,1
75.0,24,3.851186113974693,1
99.0,24,3.925382648153751,1
9.0,18,3.936082678258487,0
47.0,23,3.939455941011676,0
78.0,23,3.9719521291639817,0
85.0,24,4.016521430654352,0
71.0,27,4.0266143363854665,0
45.0,25,4.166903821575952,0
62.0,27,4.168356333395279,0
34.0,24,4.171566922879954,0
46.0,19,4.202776459190288,0
44.0,24,4.220759267406629,0
27.0,24,4.233802845530542,0
25.0,22,4.2461054486785175,0
72.0,28,4.249822313032352,0
68.0,27,4.262218272087839,1
5.0,20,4.286066060965848,0
74.0,32,4.2875202165788275,1
81.0,28,4.302953317560065,1
23.0,18,4.312955080248248,0
50.0,28,4.330984500128255,0
59.0,25,4.355929363694683,0
20.0,26,4.365536029648399,0
69.0,29,4.404652830247799,1
35.0,24,4.419675565493798,0
30.0,27,4.522123520174344,0
51.0,29,4.536965641906111,0
70.0,29,4.674558916201236,1
49.0,29,4.703706192532483,0
66.0,29,4.879111570302159,1
39.0,33,4.927079848313068,0
6.0,25,4.943365830612986,0
55.0,31,4.9609610034056555,0
64.0,33,5.173412716556871,1
48.0,33,5.2645659505780165,0
63.0,28,5.364542858519579,1
31.0,33,5.628174031350282,0
57.0,33,5.648870187467279,1
19.0,30,5.658916459825359,0
60.0,35,5.686511080986445,1
65.0,35,5.6877275186581056,1
53.0,34,5.7722832155972075,1
36.0,29,5.799601832068605,0
32.0,33,6.525425900008685,0
58.0,29,6.591557113939783,1
3.0,29,6.864613385073526,0
29.0,31,7.417329841220701,0
54.0,35,7.541024069940663,1
43.0,33,8.258242295521656,1
42.0,33,8.647584158561811,1
37.0,34,8.8114639882127,1
16.0,34,9.288028195656402,0
40.0,33,9.516429697903051,1
41.0,33,10.11726879789869,1
8.0,34,10.156481270660937,0
38.0,33,10.655114419333843,1
33.0,33,12.358732924684718,1
24.0,31,12.441174593829048,0
2.0,34,12.491885692202333,0
28.0,33,14.291864471921373,1
26.0,35,15.068489700907161,1
22.0,34,15.608180675113347,1
18.0,33,16.606847932494713,1
17.0,33,17.88265425138088,1
15.0,33,18.070970548249015,1
13.0,33,20.490087718913614,1
14.0,35,21.62209777817966,1
7.0,33,23.213632212061615,1
12.0,33,23.310389910204723,1
10.0,33,24.925713359291482,1
11.0,33,27.889584779724693,1
4.0,33,28.159101020534834,1
1.0,33,28.389361799186666,1
