woekers,ks,Ki,find
113.0,3,1.3681105390344532,0
107.0,4,1.655792611486234,0
117.0,5,2.04717228111105,0
120.0,6,2.3376526310269097,0
115.0,6,2.3931624407530627,0
100.0,7,2.4414009612931853,1
112.0,7,2.502452309693635,0
105.0,7,2.5303925388908635,1
102.0,7,2.57007933266162,0
97.0,8,2.5805821315446744,1
80.0,8,2.6467857142507953,0
118.0,9,2.6505852177652214,1
110.0,10,2.765200216450528,0
108.0,9,2.765754693912397,0
95.0,11,2.822470987316634,0
104.0,11,2.8457309951340806,0
116.0,12,2.961090043961983,0
119.0,12,3.0118543747311572,1
114.0,13,3.0659047049655044,1
103.0,14,3.082588864682668,0
79.0,14,3.107875151500484,0
109.0,14,3.220368637889792,1
101.0,16,3.2505686600038937,0
76.0,14,3.284242013364052,0
67.0,17,3.2867309457170837,0
73.0,15,3.3175980308953177,0
93.0,16,3.3478345349281695,1
89.0,16,3.385094670474786,1
111.0,17,3.3894173240932117,1
96.0,17,3.399796002723063,0
90.0,18,3.496191821962762,1
77.0,18,3.518178787808984,0
52.0,15,3.5410583601583925,0
106.0,23,3.573608716403426,1
83.0,18,3.5794345520265924,0
92.0,21,3.598595457541454,1
43.0,18,3.612573647099261,0
87.0,18,3.6473789779369836,1
63.0,18,3.6514690851289986,0
78.0,18,3.6947898124195966,0
68.0,24,3.738204449307693,0
86.0,25,3.7609242170698964,1
91.0,23,3.7815390458805247,1
56.0,22,3.8176555361141964,0
21.0,18,3.8192207700110066,0
85.0,23,3.82056117543014,0
88.0,25,3.8352599378261134,0
99.0,23,3.836748147000013,1
98.0,25,3.864540837366869,1
40.0,19,3.9185236811111332,0
42.0,20,3.9263768693604613,0
47.0,23,3.9403289440135354,0
75.0,28,3.9431724456713733,0
62.0,25,3.9570992307753503,0
69.0,28,3.9718562433633897,0
84.0,24,3.9745707487189748,0
54.0,25,3.9969628219986424,0
94.0,29,4.009581192497735,1
45.0,25,4.121051692322191,0
82.0,31,4.135717181847616,1
81.0,29,4.138164842238318,1
72.0,30,4.239873164861861,0
1.0,20,4.250053950803883,0
71.0,31,4.260483807598774,1
28.0,24,4.2772350538166215,0
50.0,31,4.2895137233130605,0
57.0,30,4.322058279472725,0
74.0,33,4.326409260441941,1
11.0,24,4.333627587880145,0
35.0,23,4.347379594667382,0
65.0,23,4.358846620729539,0
44.0,25,4.383042602529179,0
59.0,28,4.409490531945062,0
37.0,27,4.470106113640588,0
14.0,29,4.512616212547381,0
34.0,29,4.520962802068305,0
53.0,33,4.538253795788817,0
70.0,30,4.5821996638078755,1
61.0,29,4.586385739389292,1
51.0,35,4.600890461476888,0
49.0,29,4.6569967807466925,0
12.0,32,4.771072606479559,0
39.0,35,4.797513580704219,0
26.0,31,4.845750332593469,0
30.0,33,5.07040419612445,0
33.0,33,5.101377094819663,0
66.0,33,5.117809890445951,1
6.0,26,5.130911465358822,0
58.0,35,5.46423150100329,1
64.0,36,5.471023942178968,1
60.0,33,5.490567689718208,1
36.0,33,5.5596982920936515,0
19.0,33,5.567895762943914,0
31.0,33,5.627062896719413,0
55.0,33,5.855807406697002,1
48.0,35,5.8797987896850925,1
38.0,35,6.230238379746224,0
29.0,35,7.367294336827235,0
24.0,34,8.060665534568068,0
46.0,36,8.499587655667108,1
7.0,33,9.670150364657646,0
16.0,36,9.81543544953804,0
41.0,36,10.17127824661785,1
17.0,33,11.026929210292657,0
8.0,36,11.080424649579827,0
32.0,33,11.494482857350242,1
27.0,36,13.684650103231471,1
25.0,33,14.688451183602707,1
22.0,33,15.566734108488571,1
20.0,36,15.810270026189762,1
23.0,33,16.18981527321987,1
18.0,36,16.923398625723934,1
15.0,33,21.960833783863457,1
13.0,36,24.69914174734358,1
10.0,33,25.445310031733257,1
9.0,33,26.275143789483653,1
5.0,33,27.172274666552703,1
4.0,36,33.86205164216297,1
2.0,36,34.131549658253554,1
3.0,36,34.36131599622827,1
