woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
93.0,2,1.4207907968633662,0
100.0,3,1.791759469228055,0
113.0,3,1.791759469228055,0
108.0,4,2.1654740699932185,0
114.0,4,2.2025412054869036,0
102.0,4,2.240705069932921,0
90.0,4,2.296117790771951,0
117.0,5,2.3046217556878634,0
118.0,5,2.3046217556878634,1
111.0,5,2.3489397920461794,0
105.0,5,2.3886176213074286,0
97.0,6,2.4078313098743713,1
120.0,6,2.4367410953187845,0
95.0,7,2.5516723461002617,0
112.0,8,2.699957856034775,1
110.0,9,2.7676215286884216,1
119.0,9,2.7676215286884216,1
80.0,9,2.799618976257852,0
94.0,9,2.80040139801235,0
116.0,10,2.849846244702338,1
91.0,9,2.8622896455850912,0
99.0,9,2.894144245888903,0
104.0,11,2.9136317657136113,1
101.0,11,2.9160070670929104,1
115.0,10,2.917226317499846,1
79.0,11,2.9872941230920405,0
61.0,10,3.048410001138251,0
103.0,12,3.05997118781693,0
81.0,11,3.0627173095044418,0
106.0,14,3.1797516248485147,1
76.0,13,3.2358319184620195,0
109.0,15,3.2684309010181125,1
92.0,17,3.3726298364137657,0
64.0,12,3.376404002457959,0
68.0,16,3.411805297676435,0
52.0,13,3.41211537418111,0
22.0,12,3.449422080814581,0
86.0,17,3.4552687886131603,0
96.0,18,3.4770233485310142,0
66.0,17,3.5515205300922696,0
87.0,17,3.558308890651732,0
89.0,18,3.6013493602582507,1
63.0,17,3.608287426246142,0
75.0,20,3.668373435330497,0
40.0,16,3.675962621995084,0
67.0,22,3.6911600841570493,0
43.0,18,3.740172116825314,0
88.0,22,3.753542495141355,1
98.0,25,3.894044796111438,1
85.0,23,3.9197036116739126,0
70.0,24,3.9408727261444074,0
71.0,25,3.9459977997270244,0
77.0,25,3.9596498249248286,1
83.0,25,3.9980994138754573,1
4.0,18,4.018589384477432,0
54.0,21,4.043594957215292,0
11.0,17,4.047352790558415,0
82.0,28,4.0635825836730115,1
50.0,25,4.063745748928899,0
34.0,20,4.129565519469224,0
59.0,19,4.159844724296191,0
69.0,28,4.170955224992797,0
72.0,25,4.215540059911514,0
27.0,22,4.229585266955848,0
37.0,22,4.253277094626711,0
73.0,28,4.263252524472838,1
44.0,21,4.263368538527023,0
20.0,22,4.271873850523516,0
84.0,28,4.289580355355101,1
74.0,29,4.302685114100318,1
12.0,22,4.367140706205965,0
65.0,22,4.376671261230569,0
78.0,27,4.3952665499816845,1
28.0,26,4.449340892640046,0
30.0,28,4.5415862848210775,0
26.0,28,4.73680905785864,0
62.0,34,4.781467158253992,1
39.0,31,4.91559295146549,0
53.0,30,5.2463430593055635,1
60.0,28,5.2993711959831655,0
6.0,27,5.311031456909371,0
57.0,30,5.547918417340391,1
48.0,30,5.597678581355844,1
31.0,28,5.644350044389647,0
36.0,30,5.784114286355913,0
49.0,32,5.917084522811894,1
55.0,34,6.034898653682763,1
56.0,34,6.143725904960027,1
38.0,34,6.152343301394515,0
51.0,32,6.190738312441601,1
32.0,30,6.4718167141793606,0
58.0,30,6.57146133835388,1
45.0,33,6.8725824024511635,1
3.0,30,6.9281461773792445,0
47.0,30,7.383250013258141,1
41.0,30,7.404098759215596,0
29.0,33,7.459103855128663,0
46.0,30,7.751363427492932,1
42.0,34,8.678955335730793,1
16.0,32,9.291547251110257,0
35.0,30,9.504380150004424,1
15.0,28,10.22762918106663,0
17.0,33,11.035811314214103,0
8.0,32,11.181732502629265,0
33.0,34,12.313094239434074,1
24.0,32,12.457049518442393,0
2.0,34,12.492375004446638,0
25.0,34,13.089246597440262,1
23.0,34,14.201287739841218,1
21.0,30,15.449270822757567,1
18.0,34,16.62943166194897,1
19.0,34,18.472764845239933,1
13.0,30,20.2960105397381,1
14.0,34,21.583204977984828,1
7.0,34,23.659193200539885,1
10.0,34,24.995218163024013,1
5.0,34,26.028543146690133,1
9.0,34,28.71300538142675,1
1.0,34,28.715546196033625,1
