workers,ks,KKKj,find
22.0,14,4.275580886658637,0
118.0,4,6.973962196508936,0
43.0,17,7.114276131089384,0
52.0,12,7.994852782669339,0
4.0,17,8.897897933637001,0
90.0,7,9.821697807672404,0
56.0,16,10.419693355150931,0
63.0,19,10.539151089338601,0
116.0,7,15.486841508445973,0
92.0,15,15.977823877238603,0
11.0,22,16.70669769688837,0
64.0,16,16.952912101347007,0
12.0,25,17.12934869646926,0
95.0,8,17.20958553647395,0
107.0,3,17.58947828612445,1
105.0,4,18.00019284655533,1
100.0,5,18.08731653771055,0
97.0,7,18.52989215270841,1
101.0,10,18.732574659554153,0
68.0,20,18.961925174255274,0
111.0,14,19.010853336402135,1
78.0,19,19.182250845294078,0
85.0,23,19.458147126300272,0
20.0,23,19.465794174718873,0
58.0,25,19.49438527984062,0
54.0,27,19.645271222677156,0
14.0,25,19.672442059504284,0
28.0,25,19.858195125349354,0
117.0,6,22.353162190457684,0
109.0,7,22.537931567439404,0
113.0,7,22.55073412026861,1
120.0,8,22.584986107140068,0
110.0,8,22.589459834713523,0
112.0,9,22.683068632340984,1
104.0,11,22.7627312930498,1
119.0,11,22.778057521909066,0
79.0,13,22.891050729380737,0
99.0,8,22.894162546108838,0
93.0,14,22.926017520568372,1
103.0,14,22.971818351314145,0
114.0,11,23.011351371711957,0
86.0,17,23.070650673821337,0
98.0,17,23.090510680527746,0
106.0,13,23.09621814240385,0
96.0,17,23.125524357550844,0
102.0,18,23.15901786654923,1
80.0,13,23.19076203824546,0
108.0,15,23.210706970791854,1
91.0,14,23.271554957622953,0
115.0,16,23.286522171703567,1
84.0,19,23.291376918947382,0
21.0,16,23.30662435963181,0
77.0,19,23.31502283779978,0
81.0,16,23.3620000001826,0
67.0,18,23.381721142406402,0
62.0,20,23.416540956140008,0
69.0,24,23.42023442657431,0
74.0,23,23.42590032177457,0
87.0,17,23.48055819046442,1
89.0,19,23.487171984018385,1
83.0,20,23.508130390186707,0
59.0,25,23.518105696121143,0
50.0,23,23.587759581033847,0
72.0,25,23.64382126360397,0
88.0,23,23.654571381810275,1
75.0,24,23.659115178586777,1
25.0,21,23.661119265821785,0
82.0,25,23.734274163876464,1
34.0,28,23.76185211135268,0
51.0,25,23.7765894292747,0
76.0,25,23.792397158884533,1
94.0,30,23.845538243483553,1
57.0,25,23.851309154561886,0
30.0,30,23.85832245063801,0
26.0,25,23.875428834778443,0
61.0,20,23.92010029682195,1
71.0,29,23.964878623784855,1
73.0,29,23.976837135218588,1
44.0,25,23.980963206709326,0
49.0,26,23.992625868524588,0
60.0,25,24.03578230185862,0
70.0,25,24.16211707428477,1
37.0,29,24.300165875479976,0
66.0,25,24.406961720063546,1
55.0,29,24.432844141544606,0
19.0,29,24.443319350221273,0
48.0,29,24.502183140013845,0
53.0,29,24.784113593541562,1
65.0,30,25.076784453003622,1
10.0,29,25.347962258464243,0
29.0,29,25.76556661323155,0
41.0,31,26.021111694497662,0
45.0,31,26.059246895798463,1
46.0,29,26.401357038531103,1
42.0,29,26.716245055250344,1
47.0,31,26.955595869758305,1
16.0,29,27.211239717050447,0
40.0,29,27.38329162460837,1
15.0,25,27.62000473355757,0
35.0,30,28.0188182433071,1
8.0,31,28.10471985531351,0
38.0,29,28.13799657915284,1
36.0,29,28.36740210023502,1
39.0,29,28.371047074389594,1
32.0,31,28.7093482084031,1
33.0,29,29.283035596829286,1
24.0,29,29.344539281957438,0
2.0,29,29.34753520072112,0
31.0,31,29.739987747433318,1
27.0,29,30.139297506166557,1
23.0,29,31.723496244612637,1
18.0,31,32.44714789779218,1
17.0,31,34.43609267004203,1
13.0,29,37.46672652361289,1
7.0,31,38.233972507952515,1
5.0,29,39.12045469683152,1
9.0,31,40.18646436075032,1
6.0,31,40.363628039951735,1
1.0,29,44.2403177013561,1
3.0,31,44.26702247060594,1
