Acc,Pre,Rec,f1_score
0.7749690210656753,0.5074675324675325,0.8394199785177229,0.632537434237151
0.6053283767038414,0.13131638236240747,0.4563758389261745,0.20394901274681332
0.620817843866171,0.15767634854771784,0.5398907103825137,0.24407114624505927
0.5997521685254027,0.10416666666666667,0.45706371191135736,0.16966580976863754
0.6381660470879802,0.13825031928480205,0.6620795107033639,0.22873745377707347
0.6625774473358117,0.20075757575757575,0.7690447400241838,0.3183979974968711
0.5907063197026022,0.10416666666666667,0.41509433962264153,0.1665404996214989
0.5934324659231722,0.09185606060606061,0.418705035971223,0.1506601087237898
0.6100371747211896,0.14788505004843397,0.474120082815735,0.22544917548609403
0.7028500619578687,0.35321969696969696,0.7622615803814714,0.4827437446074202
0.5370508054522924,0.10416666666666667,0.2687296416938111,0.15013648771610555
0.6731102850061957,0.17702845100105374,0.6307884856070087,0.2764673614920461
0.7009913258983891,0.29132513661202186,0.7162048698572628,0.41417819859189126
0.5907063197026022,0.10069444444444445,0.4126778783958603,0.16188784572443543
0.5059479553903345,0.0,0.0,0.0
0.545724907063197,0.0,0.0,0.0
0.6615861214374226,0.23691813804173353,0.6758241758241759,0.35084383170905636
0.6975216852540272,0.25,0.9241540256709452,0.3935403726708075
0.5700123915737298,0.06439393939393939,0.28732394366197184,0.10520887055183084
0.5193308550185873,0.0,0.0,0.0
0.577819083023544,0.08270202020202021,0.34338138925294887,0.1332994149071483
0.61635687732342,0.14967532467532468,0.4914712153518124,0.2294673967147835
0.6370508054522924,0.21085858585858586,0.6089334548769371,0.3132473622508793
0.5688971499380421,0.09185606060606061,0.3258678611422172,0.14331445456784042
0.6192069392812887,0.1745580808080808,0.5469831849653808,0.2646566164154104
0.5163568773234201,0.0,0.0,0.0
0.5702602230483271,0.06439393939393939,0.288135593220339,0.10526315789473684
0.6392812887236679,0.19444444444444445,0.6317948717948718,0.29736905623944004
0.6266418835192069,0.19444444444444445,0.5719591457753017,0.2902237926972909
0.6747211895910781,0.2967171717171717,0.7030665669409125,0.41731409544950054
