Acc,Pre,Rec,f1_score
0.7940520446096654,0.6151972722844617,0.968558282208589,0.7524575513851653
0.6459727385377944,0.3958845895772758,0.9190031152647975,0.5533843989370018
0.6947955390334573,0.5566640063846767,0.9204882876938304,0.6937709809772473
0.6047087980173482,0.39089383130507765,0.8665116279069768,0.5387507229612493
0.6260223048327137,0.4020640722425285,0.8875177978168012,0.5534181710565257
0.727633209417596,0.5385671778439002,0.9282051282051282,0.6816338354577056
0.633085501858736,0.4286904018321882,0.9046572934973638,0.5817205820031077
0.6639405204460966,0.46793689817660317,0.9520633597332222,0.6274725274725275
0.5910780669144982,0.3804392029280195,0.8808851224105462,0.5313831297926725
0.5754646840148699,0.3709614636045154,0.9076190476190477,0.526664824537165
0.6359355638166047,0.46925996204933584,0.9460596786534048,0.6273465246067985
0.6856257744733582,0.5693667688977089,0.9546279491833031,0.7133009379590914
0.7686493184634449,0.6260282640793081,0.969301110385369,0.760733051390491
0.754275092936803,0.6167703195367789,0.9361979166666666,0.7436328377504846
0.7162329615861215,0.418468107819589,0.9338892197736748,0.5779579800958349
0.6944237918215613,0.48018223234624147,0.9197207678883071,0.6309488177192457
0.6568773234200743,0.45710090203482273,0.9233050847457627,0.6114774800056124
0.5726146220570012,0.34068219633943425,0.8544600938967136,0.4871375464684014
0.5899628252788104,0.40071627536808596,0.8714842059714409,0.548998228158648
0.6500619578686493,0.4183400267737617,0.8962715105162524,0.5704289625798601
0.6493184634448576,0.4732394366197183,0.9173166926677067,0.6243695248208123
0.6884758364312268,0.5026376872757966,0.9381646317447814,0.6545754328112118
0.6433705080545229,0.4395286334504858,0.9271696467509812,0.5963534361851331
0.69727385377943,0.5301302931596091,0.9507119386637459,0.6806953339432753
0.6247831474597274,0.44656414249562,0.9253731343283582,0.6024159663865546
0.6270136307311028,0.4160152123388971,0.8889390519187359,0.5667818077144502
0.6551425030978935,0.451171875,0.8911273039005573,0.5990491283676704
0.7771995043370508,0.6546370967741936,0.9744897959183674,0.7831644958996623
0.7147459727385378,0.5569224353628023,0.9378511235955056,0.6988487702773416
0.6272614622057001,0.36512935883014624,0.8971807628524047,0.519027822193796
