Acc,Pre,Rec,f1_score
0.7940520446096654,0.6151972722844617,0.968558282208589,0.7524575513851653
0.6391573729863693,0.38975849731663686,0.9049844236760125,0.5448577680525164
0.7349442379182156,0.5951365187713311,0.9204882876938304,0.7228915662650602
0.6047087980173482,0.39089383130507765,0.8665116279069768,0.5387507229612493
0.6520446096654275,0.4210763341589732,0.8875177978168012,0.5711667684789249
0.7701363073110284,0.5830483634587201,0.9416173570019724,0.720168954593453
0.633085501858736,0.4286904018321882,0.9046572934973638,0.5817205820031077
0.6688971499380422,0.4718033464160297,0.9520633597332222,0.630939226519337
0.6100371747211896,0.39434001239413347,0.8987758945386064,0.5481694185211773
0.5754646840148699,0.3709614636045154,0.9076190476190477,0.526664824537165
0.6359355638166047,0.46925996204933584,0.9460596786534048,0.6273465246067985
0.6856257744733582,0.5693667688977089,0.9546279491833031,0.7133009379590914
0.7377942998760842,0.596530612244898,0.9546048334421946,0.7342376287364984
0.7530359355638166,0.615946701053084,0.9329427083333334,0.7420064724919093
0.8016109045848823,0.5139684813753582,0.8546754020250149,0.6419145605010065
0.6759603469640645,0.46387832699619774,0.9048865619546248,0.6133372763566465
0.6696406443618339,0.4677078936260025,0.9389830508474576,0.6244012397858552
0.5584882280049567,0.3327915481511581,0.8544600938967136,0.4790174002047084
0.6325898389095415,0.43147527242246436,0.8909562959757681,0.5813920655089652
0.6500619578686493,0.4183400267737617,0.8962715105162524,0.5704289625798601
0.6493184634448576,0.4732394366197183,0.9173166926677067,0.6243695248208123
0.6884758364312268,0.5026376872757966,0.9381646317447814,0.6545754328112118
0.6433705080545229,0.4395286334504858,0.9271696467509812,0.5963534361851331
0.6795539033457249,0.5154078549848943,0.9342825848849945,0.6643302180685358
0.6247831474597274,0.44656414249562,0.9253731343283582,0.6024159663865546
0.6786864931846345,0.45729778581111613,0.9137697516930022,0.6095467550067761
0.655638166047088,0.45156385751520417,0.8911273039005573,0.5993945509586277
0.7771995043370508,0.6546370967741936,0.9744897959183674,0.7831644958996623
0.7299876084262701,0.5707337703531402,0.9476825842696629,0.7124191632572259
0.6565055762081784,0.38856746123582503,0.9281370923161968,0.5477977161500815
