workers,ks,KKKj,find
107.0,1,0.628613998570557,0
113.0,2,2.174301156904132,0
93.0,3,2.8351462525575433,0
43.0,19,4.341171312351569,0
56.0,17,4.904559632871243,0
23.0,16,5.354380615097012,0
105.0,5,5.422418791824134,0
101.0,10,5.751691329384197,0
120.0,7,5.8133977742708405,0
21.0,17,6.420211613917984,0
100.0,3,6.988160754346168,0
11.0,24,6.992186870479553,0
117.0,4,7.1232418643530755,0
111.0,4,7.172168121852806,0
22.0,18,7.184248269013086,0
97.0,5,7.198890897303328,0
118.0,5,7.2003146687719255,0
90.0,6,7.367714968899103,0
99.0,6,7.373576523590905,0
116.0,7,7.424954322969262,1
119.0,8,7.462173112085386,0
114.0,10,7.617735925617415,0
103.0,11,7.685262424318002,0
80.0,10,7.687778110691387,0
76.0,13,7.9485329732289,0
52.0,16,8.143765254523732,0
4.0,15,8.240774657377774,0
92.0,18,8.274797605594092,0
63.0,20,8.511886866741209,0
20.0,20,8.520099572084437,0
13.0,20,8.871130132064451,0
37.0,20,8.901359752274491,0
1.0,24,8.936225840887802,0
112.0,6,9.349728956908367,0
95.0,8,9.478462235440666,0
115.0,7,9.487002692262742,0
108.0,8,9.546626461240535,0
109.0,9,9.581267643953524,0
79.0,12,9.754152830413414,0
110.0,13,9.758044409365146,0
91.0,11,9.761368531699478,0
104.0,13,9.771273444825994,0
106.0,9,9.7768587009277,0
94.0,12,9.864936833745782,0
73.0,13,9.88390971105472,0
81.0,14,9.890662981692227,0
102.0,10,9.909402619104494,0
68.0,18,10.071144748107518,0
84.0,17,10.129832484790517,0
70.0,17,10.172707984892124,0
96.0,16,10.201049844555968,0
87.0,20,10.210545488801026,0
89.0,16,10.225366375262556,0
83.0,20,10.247519072670517,0
67.0,18,10.253698203348396,0
88.0,20,10.276197564828111,1
85.0,20,10.297630813973104,0
61.0,18,10.300366328681209,0
86.0,20,10.329779910718296,0
98.0,20,10.341464117754057,0
74.0,24,10.376453948871259,0
45.0,20,10.37952749540951,0
82.0,22,10.385775077327208,1
40.0,20,10.390895062926305,0
75.0,20,10.409552343997309,0
77.0,20,10.443782420497602,0
54.0,24,10.456612809041157,0
62.0,20,10.486309777151082,1
71.0,20,10.491170577682551,1
47.0,20,10.504233233494078,0
78.0,20,10.549468500705592,0
66.0,23,10.551541605770893,0
59.0,20,10.568677168390145,0
9.0,21,10.579908370552733,0
69.0,20,10.581178344987432,1
35.0,20,10.60220037092908,0
72.0,20,10.635024480559219,0
50.0,20,10.688171716308418,0
58.0,24,10.738829582238068,0
46.0,20,10.763314055558263,0
34.0,20,10.781202962072554,0
42.0,24,10.818525134915081,0
28.0,20,10.825846714369243,0
5.0,20,10.828891195425461,0
27.0,24,10.834869333400441,0
65.0,24,10.903329811035661,0
53.0,20,10.904034949642375,0
14.0,20,10.905840770168107,0
39.0,20,10.964638986221107,0
57.0,20,10.96606841369794,0
64.0,19,11.025468902039703,1
12.0,23,11.056421687252813,0
51.0,20,11.07071795761198,1
26.0,24,11.103035154369664,0
49.0,24,11.108245853742078,0
30.0,20,11.13081855326526,0
33.0,20,11.151179725459347,0
60.0,25,11.161497907294994,0
31.0,25,11.223598333693147,0
18.0,25,11.3335151631961,0
55.0,20,11.367487131294086,0
48.0,24,11.452446182492299,0
6.0,24,11.524855936659637,0
19.0,20,11.586534362002325,0
15.0,20,11.678789973135098,0
36.0,20,11.7283864658382,0
44.0,20,11.748697721419054,1
10.0,20,11.81327971904084,0
38.0,25,11.82740027656038,0
3.0,20,12.36959445761475,0
32.0,25,12.448336981850378,0
41.0,24,12.817572125086475,0
29.0,24,12.827466958712375,0
7.0,25,14.356516343414516,0
16.0,25,14.36780660562307,0
25.0,20,14.901306628629344,1
24.0,20,16.116921607985432,0
2.0,20,16.11743393009555,0
17.0,20,17.896005827942904,1
8.0,20,17.90521987732214,1
