workers,ks,KKKj,find
113.0,3,2.280321576828512,0
107.0,2,3.133865299829298,0
43.0,18,4.812485136268558,0
56.0,18,5.15303047117274,0
93.0,6,5.187275394631898,1
23.0,16,5.410075802909073,0
105.0,7,5.6255995348442385,0
120.0,8,6.010256876757052,0
101.0,11,6.361926101431945,0
64.0,18,6.374529964836782,0
82.0,15,6.5126620242267705,0
112.0,7,6.566940400687683,0
108.0,9,6.6715667437876816,0
115.0,8,6.68643266662696,0
95.0,9,6.7315008070507885,0
106.0,10,6.93536710512327,0
21.0,16,6.969167053229953,0
81.0,15,6.973270748500827,0
91.0,13,7.002517875312855,0
11.0,20,7.030300919818957,0
100.0,4,7.09475747938949,0
61.0,18,7.199925116336864,0
117.0,5,7.213188399070733,0
70.0,16,7.233518960893065,0
111.0,5,7.245917859552616,1
97.0,6,7.267293896528998,0
118.0,6,7.269334903296011,1
68.0,18,7.275876186183846,0
94.0,14,7.2876225400539845,0
66.0,20,7.461169278734772,0
40.0,20,7.475152128795214,0
116.0,8,7.485598302753663,0
99.0,8,7.488684530217725,0
119.0,9,7.50990323955462,0
90.0,9,7.620168168705235,1
114.0,12,7.693779005894452,1
80.0,11,7.719857653818266,0
103.0,12,7.722748195770386,0
59.0,20,7.738233623872395,0
102.0,11,7.740484516280199,0
104.0,14,7.798803732105771,0
79.0,14,7.826305914101819,1
109.0,10,7.866213298580871,0
46.0,20,7.883592508653564,0
73.0,14,7.894053875116687,0
76.0,14,7.978391088629537,0
96.0,16,8.005068955841022,0
110.0,14,8.03522489557857,0
89.0,17,8.065609142017497,0
5.0,20,8.06835686263949,0
98.0,20,8.142300523686007,0
84.0,16,8.147289309826723,0
52.0,18,8.200001255907475,0
75.0,20,8.228924199164972,0
83.0,20,8.240116195704495,0
77.0,20,8.27572552335156,0
67.0,19,8.299272496015003,0
4.0,16,8.303395677636912,0
92.0,19,8.304932821044321,0
86.0,19,8.31368789140156,0
88.0,22,8.316913736279504,0
72.0,20,8.445392926796965,0
87.0,20,8.450156417371616,1
50.0,20,8.466332547896071,0
42.0,20,8.479288230360588,0
63.0,20,8.529333170100355,0
69.0,20,8.539567706978913,0
74.0,20,8.570110363285707,0
78.0,20,8.57696121120957,0
71.0,24,8.580395405347879,0
9.0,20,8.580809776441786,0
47.0,23,8.608585410584025,0
62.0,20,8.608837906503531,0
85.0,24,8.610173630456037,0
27.0,20,8.61025785286976,0
45.0,20,8.628515375618177,0
54.0,20,8.639876366609403,0
51.0,20,8.672092017605511,0
44.0,20,8.693569305318942,0
58.0,20,8.705787492051464,0
39.0,20,8.760559186171609,0
57.0,20,8.77311563283402,0
34.0,20,8.787259678158067,0
28.0,20,8.854331634987142,0
35.0,20,8.857869303837225,0
65.0,20,8.874231462413935,0
49.0,20,8.877503906705982,1
1.0,20,8.898097703425698,0
13.0,22,8.939196437197754,0
14.0,24,8.94940560321017,0
37.0,24,8.988552519739802,0
25.0,24,8.998241873454923,0
53.0,25,9.006586103496822,0
26.0,24,9.148532293067955,0
60.0,24,9.18030226543796,0
30.0,25,9.217680184123818,0
33.0,20,9.31296889710481,1
12.0,24,9.314733000654698,0
22.0,20,9.333057098928867,1
55.0,20,9.396778998867498,0
6.0,24,9.501894350157219,0
48.0,25,9.553189372900775,0
19.0,20,9.59926870538085,0
31.0,24,9.656095472184049,0
36.0,20,9.753952856138326,0
38.0,25,9.909364167177342,0
10.0,24,10.211229574466302,0
20.0,21,10.252403389389547,1
18.0,25,10.333297331320427,0
3.0,25,10.53779754306818,0
41.0,25,10.880102289592283,0
29.0,25,10.881289314288791,0
32.0,25,12.099913885263573,1
16.0,25,12.464080355063693,0
7.0,25,12.51200567178718,0
15.0,24,12.761946210273372,0
17.0,25,13.25385339381318,0
8.0,25,13.3592061099961,0
24.0,25,13.997670204389529,0
2.0,25,14.031474742839594,0
