woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
113.0,2,1.3092190212062613,0
100.0,3,1.8585251655403163,0
93.0,4,2.061257719594398,0
97.0,4,2.061257719594398,0
117.0,4,2.061257719594398,0
118.0,4,2.061257719594398,0
111.0,4,2.1182054286482304,0
112.0,5,2.292275449392678,0
105.0,5,2.322587760300895,0
99.0,5,2.324935182452999,0
95.0,6,2.4367410953187845,0
116.0,6,2.4367410953187845,0
120.0,6,2.464070301587716,0
119.0,7,2.5516723461002617,0
115.0,6,2.554216880853997,0
90.0,6,2.575094665232232,0
108.0,7,2.6400974797719443,0
106.0,8,2.6536284407934225,0
114.0,9,2.782913240374462,0
109.0,9,2.799618976257852,0
101.0,10,2.8399121430939758,1
102.0,9,2.8580571437965756,0
103.0,10,2.903322122112243,0
80.0,10,2.934821377198042,0
91.0,10,2.9395411762564017,0
104.0,11,2.959117654816475,0
79.0,11,2.9872941230920405,0
110.0,12,3.020418815862641,1
94.0,11,3.0758533262693666,0
73.0,11,3.1362221377935637,0
81.0,12,3.1458428754173813,0
76.0,11,3.2174588752437754,0
82.0,13,3.2746561150072493,0
96.0,14,3.281464118989085,0
89.0,14,3.301874721124889,0
61.0,15,3.371951480251255,0
86.0,16,3.3883598164791513,0
92.0,16,3.4078660263691916,0
67.0,17,3.4259218105732625,0
68.0,17,3.4815861712412643,0
98.0,18,3.4919918451472642,0
84.0,15,3.5177935646371825,0
87.0,15,3.5197883778614445,1
64.0,15,3.5384302760424644,0
52.0,15,3.5717873700818537,0
70.0,15,3.583403882412223,0
75.0,15,3.586982647739716,1
77.0,17,3.613164548286955,0
43.0,16,3.6149657128775363,0
56.0,15,3.6317665338643215,0
4.0,13,3.650455918585199,0
66.0,17,3.650805755466097,0
83.0,20,3.7407667052397855,0
71.0,19,3.7447945941269265,0
22.0,15,3.7685033392763483,0
88.0,18,3.7747216367503387,1
63.0,19,3.788389151792014,0
21.0,15,3.7973910937030944,0
69.0,19,3.8119941755796933,0
85.0,21,3.8473945665074094,0
54.0,16,3.851023766572527,0
40.0,17,3.8680488555923653,0
74.0,19,3.8952923751515764,1
78.0,23,3.9325891664436323,0
45.0,19,3.970793064692747,0
72.0,19,4.006565767679728,0
50.0,19,4.0140736801480195,0
42.0,19,4.0187094312667355,0
47.0,17,4.0390528700218695,0
46.0,16,4.083299458151821,0
23.0,14,4.109685403747429,0
53.0,19,4.149408861270874,0
9.0,17,4.152387918856453,0
20.0,18,4.160106193934713,0
59.0,19,4.200827754170728,0
34.0,21,4.203074437796722,0
35.0,17,4.21163201910699,0
57.0,23,4.231634927819828,0
27.0,22,4.2729359841952155,0
28.0,19,4.278604275867001,0
65.0,19,4.298056649076221,0
44.0,19,4.328293570212143,0
11.0,19,4.333799573363988,0
5.0,19,4.344210653326477,0
14.0,19,4.349308671874718,0
37.0,19,4.384852331244125,0
51.0,23,4.393792644320573,0
39.0,19,4.396493144165529,0
25.0,23,4.460643037932464,0
62.0,21,4.558975249408953,1
49.0,19,4.595905689560823,0
26.0,19,4.616137977889272,0
60.0,19,4.619882944686117,0
30.0,19,4.68575674665893,0
13.0,19,4.711643071826971,0
33.0,19,4.750630451861338,0
12.0,19,4.891890200222221,0
55.0,19,5.074209959477745,0
6.0,19,5.246506836707496,0
48.0,25,5.27459667364512,0
36.0,25,5.417674541463948,0
19.0,24,5.459419583113307,0
41.0,19,6.089398845977528,0
10.0,25,6.32753969442344,0
3.0,19,6.328843752047208,0
58.0,21,6.378789346868341,1
18.0,25,6.501892925844794,0
32.0,19,6.644800870971812,0
29.0,25,7.205598435408176,0
24.0,25,8.587736315818185,0
7.0,25,9.540195695792436,0
16.0,25,9.628811803666613,0
15.0,23,10.129277419115846,0
38.0,25,10.50304731651927,1
17.0,25,10.888108843282026,0
8.0,25,11.006439920652943,0
31.0,19,12.57642868431121,1
1.0,22,28.764844513679854,1
2.0,25,28.82876119943479,1
