day,hour,minute,second,question,worker,answer,gt
0,0,0,0,400,9,1,1
0,0,0,0,270,9,2,1
0,0,0,0,575,22,1,2
0,0,0,0,67,15,2,2
0,0,0,0,293,46,2,2
0,0,0,0,371,27,2,2
0,0,0,0,311,41,1,2
0,0,0,0,207,3,2,2
0,0,0,0,443,22,2,2
0,0,0,0,444,46,1,1
0,0,0,0,282,27,1,1
0,0,0,0,765,36,2,2
0,0,0,0,441,9,2,2
0,0,0,0,130,9,1,1
0,0,0,0,167,3,2,2
0,0,0,0,470,15,1,1
0,0,0,0,155,3,2,2
0,0,0,0,323,9,2,2
0,0,0,0,145,3,1,2
0,0,0,0,472,71,1,1
0,0,0,0,457,41,1,2
0,0,0,0,253,3,2,2
0,0,0,0,55,22,2,2
0,0,0,0,132,3,2,1
0,0,0,0,31,3,2,2
0,0,0,0,680,22,1,1
0,0,0,0,493,15,2,2
0,0,0,0,594,27,2,1
0,0,0,0,722,36,1,1
0,0,0,0,722,3,1,1
0,0,0,0,628,27,2,1
0,0,0,0,617,15,2,2
0,0,0,0,291,46,1,2
0,0,0,0,397,36,2,2
0,0,0,0,407,15,2,2
0,0,0,0,643,3,1,2
0,0,0,0,39,41,2,2
0,0,0,0,485,9,2,2
0,0,0,0,297,46,1,2
0,0,0,0,188,46,1,1
0,0,0,0,43,36,2,2
0,0,0,0,318,3,1,1
0,0,0,0,456,22,2,1
0,0,0,0,196,9,1,1
0,0,0,0,293,15,2,2
0,0,0,0,796,9,1,1
0,0,0,0,682,46,1,1
0,0,0,0,768,15,1,1
0,0,0,0,728,3,1,1
0,0,0,0,205,3,1,2
0,0,0,0,769,36,1,2
0,0,0,0,138,9,1,1
0,0,0,0,644,9,2,1
0,0,0,0,493,9,2,2
0,0,0,0,516,9,2,1
0,0,0,0,100,3,1,1
0,0,0,0,563,9,1,2
0,0,0,0,404,41,2,1
0,0,0,0,437,36,2,2
0,0,0,0,170,22,1,1
0,0,0,0,336,22,1,1
0,0,0,0,506,46,1,1
0,0,0,0,517,27,2,2
0,0,0,0,449,71,2,2
0,0,0,0,25,46,1,2
0,0,0,0,212,3,2,1
0,0,0,0,680,3,1,1
0,0,0,0,648,86,1,1
0,0,0,0,48,36,2,1
0,0,0,0,402,41,1,1
0,0,0,0,205,9,1,2
0,0,0,0,493,27,2,2
0,0,0,0,68,15,2,1
0,0,0,0,188,22,1,1
0,0,0,0,608,15,1,1
0,0,0,0,606,15,1,1
0,0,0,0,356,3,1,1
0,0,0,0,267,9,2,2
0,0,0,0,578,15,2,1
0,0,0,0,628,3,2,1
0,0,0,0,497,3,2,2
