worker,WPCR
76,1.954549270790501e-06
44,1.5101594967585619e-05
71,2.3111862756910323e-05
85,3.372383037519855e-05
58,3.4117418070061384e-05
64,3.609913113953797e-05
33,3.9920116557765756e-05
61,4.6410831602592545e-05
31,4.7938331461955946e-05
24,5.9555576698063634e-05
1,6.252718620440925e-05
42,6.536357089691539e-05
103,7.813923707590889e-05
106,7.813923707590889e-05
52,8.753811533491335e-05
77,8.935210616698233e-05
41,8.971191519868346e-05
30,9.275253033106876e-05
37,9.856586989232669e-05
63,0.00010314236166535443
47,0.00010997681409936552
46,0.00011061970418942482
55,0.00011105189483383987
99,0.0001112322697917334
74,0.00013179293131373657
65,0.00013345176145930504
43,0.000135243173879359
96,0.00014122346456439325
84,0.000145162845531982
45,0.00015278271634572294
82,0.00015509217426727673
67,0.0001621865357484889
86,0.0001824599869807847
92,0.00018245998698078816
90,0.00018245998698078816
110,0.00019964375953392122
116,0.00020210047480266613
104,0.00020210047480266613
83,0.0002021004748026696
69,0.0002021004748026696
40,0.0002104886825502715
73,0.00023610997798217612
60,0.00023610997798217612
88,0.00024131532135611075
21,0.00024229555568859584
98,0.000244527329905847
56,0.000245827352800182
100,0.00024903558328793693
120,0.00024903558328794387
118,0.00024903558328794387
117,0.00024903558328794387
109,0.0002511272991308003
108,0.0002511272991308003
62,0.00025121076253457886
59,0.0002514919303277831
80,0.0002599058675211499
26,0.0002628627549161877
54,0.00026679393565753884
9,0.000276684535932159
13,0.00029442394635422267
79,0.0003079570467535951
89,0.0003079570467535951
75,0.0003079570467535951
95,0.0003079570467535986
97,0.0003079570467535986
93,0.0003079570467535986
111,0.00030795704675360205
114,0.00030795704675360205
115,0.00030795704675360205
105,0.00030795704675360205
112,0.00030795704675360205
78,0.00031176164483404795
101,0.00031305968275542953
102,0.00033123912171480543
15,0.00036321491789115604
38,0.0003880872897009356
72,0.0004047616263724088
50,0.0004137261639674955
66,0.000424154677566832
18,0.00042541898703640085
81,0.0004318577141808437
34,0.0004340483925790693
87,0.0004420970753303659
94,0.0004537777104049144
49,0.0004651257393458591
70,0.0004974813416548582
16,0.0004995269315509233
6,0.0005026373534863307
48,0.0005062818687790044
35,0.0005328147328061208
39,0.0005365301872073472
5,0.0005472212771098113
27,0.0005545985381589826
22,0.0005819757902681237
68,0.0005820133363728837
91,0.0005864948773407971
57,0.0005883867140598631
17,0.0007141383548428873
28,0.0008059861508697176
7,0.0008101140490209303
20,0.0008201223058027091
53,0.0008252065943893001
51,0.0008645937779612443
23,0.0008731780213988502
14,0.0009016906930054656
10,0.0009179630906816991
36,0.0010270241339173855
8,0.0010581208991700328
25,0.001111729191667344
29,0.0011339760537230174
11,0.0011648081632910645
113,0.0011709481872910314
119,0.0011709481872910314
19,0.0012023066306868502
12,0.0012062237310515242
2,0.001397107672020493
32,0.0018772603867920415
3,0.00244956734575991
4,0.0025160196432625626
107,0.004427103033034625
