worker,WPCR
91,4.036792047475146e-06
94,1.2095494635974702e-05
61,1.8408529389231376e-05
19,2.2874626751545613e-05
2,2.4316685869670007e-05
40,3.403402194872285e-05
84,3.837697087975128e-05
48,4.036241591692108e-05
36,5.146355423665122e-05
24,5.833294164377806e-05
76,6.28497207912429e-05
68,6.284972079124984e-05
72,6.312094797116669e-05
81,6.538087246332064e-05
77,7.440164848349085e-05
27,8.331163109387418e-05
78,0.00012568500123123771
66,0.00012741133091670465
102,0.0001320832585512341
106,0.0001320832585512341
96,0.00013260713563311571
98,0.00013260713563312265
51,0.00013891562952035585
43,0.0001395848765965435
16,0.00015392249357448068
108,0.0001595330602475603
64,0.0001622996318347003
7,0.00016392482421299231
42,0.00016401177727878163
93,0.00016623020705492514
90,0.00017076253665453817
118,0.00017076253665453817
117,0.00017076253665453817
111,0.00017076253665453817
101,0.00017076253665453817
109,0.00017076253665453817
89,0.0001743231435835102
52,0.00017930388676490328
92,0.00017963628308714785
86,0.0001796362830871548
32,0.00018980262266535958
44,0.00020475159684346655
59,0.00020620970169122482
10,0.0002081830912454702
21,0.00020897823851086933
12,0.00021419953793483382
63,0.00022398990639312805
80,0.00022933617937723888
69,0.00022933617937723888
46,0.0002327309300721725
62,0.00023549303819049572
119,0.00023982514617256617
83,0.00023982514617256617
85,0.00024111861300419452
67,0.00025200774255034614
58,0.0002536884103433515
41,0.00026820213512487867
115,0.00026857778286891454
57,0.00026857778286891454
60,0.00027785551644606
53,0.0002893109364056484
33,0.00031179696016443714
49,0.0003123562184909265
50,0.0003184792289845084
23,0.00032304822544480805
82,0.00032662503651827157
30,0.000327879785746818
75,0.00034006340012011915
100,0.0003513291259107307
104,0.0003513291259107307
97,0.0003513291259107307
110,0.0003513291259107307
88,0.0003513291259107307
114,0.0003513291259107307
112,0.0003513291259107307
87,0.0003513291259107307
116,0.0003513291259107307
105,0.0003513291259107307
120,0.0003513291259107307
79,0.0003513291259107307
55,0.0003560589780838286
45,0.00035683240907802283
15,0.00036259859037422043
95,0.0003670496962556308
17,0.0003756114967669935
11,0.0003861785167951354
3,0.00039974699360337956
8,0.0004076908115718744
28,0.0004162887861344708
54,0.00043350295442012854
70,0.0004485585403596476
34,0.00045351698267483836
35,0.00047397530547976796
37,0.00047648914083180116
31,0.000484023478036312
47,0.00048636397245863106
74,0.0005000132985320607
65,0.0005651088205939486
4,0.0005841927706610878
39,0.0006147641254614852
22,0.0006350525282996303
103,0.0006430878883887658
56,0.0006443914468413428
13,0.0006886427054250549
26,0.0006899559347600601
20,0.0007034977974915563
71,0.0007075269636631215
38,0.0007872083177060535
14,0.0008156408179236033
73,0.0008973945360284952
18,0.0009867363377890764
113,0.001052126765394075
99,0.001052126765394082
25,0.001091473396943092
29,0.0013040111125734513
1,0.0013151887968468542
9,0.00136100578003185
6,0.0013775139123820938
5,0.0014626434651278733
107,0.0042271848606106645
