worker,WPCR
51,2.7405912711997438e-06
85,7.3817773312070956e-06
119,9.160080325511244e-06
6,1.650784513987369e-05
91,1.8135388514688155e-05
38,3.3900065042689886e-05
69,3.5259181572787346e-05
81,6.678452300955956e-05
66,6.678452300955956e-05
102,6.67845230095665e-05
106,6.67845230095665e-05
55,7.242347911116942e-05
48,8.778920439810045e-05
65,9.512189319680481e-05
61,9.880746152241687e-05
23,0.00011058856642266052
52,0.00011255284116217651
77,0.0001231514939807124
30,0.00012582957701094688
41,0.00012792140656407713
88,0.0001287469079755757
45,0.0001317624059229694
14,0.00013364681381806964
62,0.00013530782851435552
58,0.00014197021516736824
64,0.00014330802883816274
75,0.00014826425104190466
17,0.00014872675456224088
35,0.0001603838538006483
47,0.00018669511637277314
95,0.00019262373997937926
71,0.0001970186287525641
105,0.0001970186287525641
114,0.0001970186287525641
112,0.0001970186287525641
116,0.0001970186287525641
118,0.0001970186287525641
110,0.0001970186287525641
98,0.0001970186287525641
120,0.0001970186287525641
103,0.0001970186287525641
104,0.0001970186287525641
101,0.0001970186287525641
87,0.0001970186287525641
79,0.0001970186287525641
26,0.00020059043149473627
96,0.0002084857639699303
86,0.00021112794941422625
42,0.00021968172164916339
13,0.00022846893241978278
84,0.00022884498053357683
63,0.00023063876421124813
18,0.00023591676835185704
53,0.0002359848821531299
34,0.00023875762572082154
54,0.0002420306907415723
83,0.00024244293328706118
89,0.00024244293328706118
92,0.00024244293328706118
4,0.00024571173424742243
1,0.00025342352282693714
50,0.0002574751565397257
59,0.0002587712275759213
94,0.000259049692848734
39,0.00026135664255495794
22,0.000261423785047718
56,0.00026268031891683863
8,0.00026629368301047535
60,0.00026811351071587275
68,0.0002681135107158797
80,0.00027384206018547796
36,0.0002756390258672539
67,0.0002843131104308255
111,0.0002856325095897047
108,0.0002856325095897047
70,0.00029096358037113135
93,0.00029096358037113135
76,0.00029096358037113135
100,0.00029096358037113135
97,0.00029096358037113135
115,0.0002909635803711383
109,0.0002909635803711383
49,0.00030069083107230055
44,0.0003177627817103276
33,0.000326024813709698
46,0.00033273488372299875
7,0.0003382647448292933
5,0.00034945072428679835
43,0.00037287760863714825
78,0.0003942338797666839
31,0.0004484267992234045
9,0.0004824290135525197
20,0.00048474164192142954
15,0.0004910328213365983
82,0.0005096026543139481
99,0.000513341456702128
57,0.0005625658671278427
12,0.0005798151193724538
27,0.0005828224630038126
74,0.0006157640001258416
3,0.0006704820753630422
72,0.0006910041998521785
19,0.0008456480674559827
21,0.0008887382279925138
28,0.0009065231012237995
24,0.0010131890981120092
10,0.0010341532925248198
2,0.0010544648439632515
16,0.0010937880845215062
25,0.0011566120927992418
37,0.0011647167429275213
11,0.0012022948241941361
113,0.0012638316560689977
90,0.0012638316560689977
40,0.0012847368294504682
73,0.0014514282741522194
32,0.001615569388475603
29,0.001758845260210036
117,0.0019268068986350723
107,0.004621897445202076
