worker,WPCR
78,3.7164555335769678e-06
61,1.1566894965460428e-05
5,2.013964571343646e-05
66,2.5343606250068096e-05
72,2.9146370158592005e-05
21,3.0062696096566643e-05
75,3.910296643343247e-05
8,4.825704583939078e-05
7,5.758364734499005e-05
41,6.277395869704744e-05
18,6.560261009901092e-05
43,6.631724629022062e-05
77,6.939260280523774e-05
91,7.720314416701651e-05
76,7.720314416701651e-05
42,8.10275020394699e-05
85,9.558544378281825e-05
60,9.722779309687818e-05
64,0.00010950839196461476
33,0.0001265246565341424
2,0.00013373639011727417
81,0.0001437180721351461
102,0.0001437180721351461
106,0.0001437180721351461
74,0.0001437196949052727
118,0.00014961258879916256
117,0.00014961258879916256
111,0.0001496125887991695
90,0.0001496125887991695
100,0.0001496125887991695
109,0.0001496125887991695
36,0.00015153277436392998
37,0.00015677873961812
20,0.0001633418801420261
92,0.00016906911670435537
86,0.00016906911670438313
32,0.00017248958416040544
89,0.00017423746372081939
23,0.00017908617505914964
108,0.00018643239043938248
45,0.00018931494760393575
40,0.0001946087609629929
63,0.00019566433080762946
94,0.00020836404226120403
58,0.00021509661258969914
69,0.00022194072441827223
80,0.00022194072441827223
12,0.00022974812621334023
57,0.00024340563478619792
119,0.00024511653690883345
104,0.0002451165369088404
67,0.00024672676187389997
95,0.0002506801439272968
53,0.0002647584778649875
83,0.00026593989504564847
101,0.00026593989504564847
115,0.0002659398950456693
59,0.0002689015030533787
98,0.00027142712561699367
46,0.0002755759204636915
52,0.00027603497001981586
62,0.00029365107630329595
82,0.0003019973698196454
29,0.0003079132856800004
84,0.0003173713852498844
35,0.0003257956928889999
70,0.0003293494362879845
50,0.0003464587879746378
44,0.0003665987335487661
25,0.00037162135739454705
55,0.00037240310050636743
30,0.00037771602973867
114,0.0003777548494125968
120,0.0003777548494125968
97,0.00037775484941260373
112,0.00037775484941260373
110,0.00037775484941260373
105,0.00037775484941260373
79,0.00037775484941260373
96,0.00037775484941260373
88,0.00037775484941260373
87,0.00037775484941260373
19,0.00038972016743414606
71,0.000416907252904504
26,0.0004187094900432384
51,0.00042384490792791996
3,0.00042747773908421993
49,0.00045495383529750577
54,0.0004688496747148746
116,0.0004690457084787908
34,0.00047730958347286245
24,0.000501448270721988
6,0.0005072065398565723
31,0.0005073771495918561
65,0.0005320636413297594
47,0.0005390888673846156
68,0.0005989699627118941
103,0.0006124228062619752
16,0.0006314839228738281
17,0.0006387058600661397
28,0.0006715474194825821
15,0.0006838189040104872
39,0.000739689750323666
14,0.0007631702433554474
22,0.000805194226355839
56,0.0008254737588651168
48,0.0008369455582167909
73,0.0008626515392139433
9,0.0008754102964916091
38,0.0009150117143433764
27,0.0009894276409629713
99,0.0010151182604196535
113,0.0010151182604196535
10,0.0011041101159238592
4,0.0011344321555376465
13,0.001168849392935753
11,0.0011993191271880352
93,0.0016244123009470784
1,0.0018094707794223189
107,0.0041584592413980714
