worker,WPCR
81,4.443969425678429e-06
106,4.443969425678429e-06
103,4.443969425678429e-06
98,8.82326749961429e-06
11,3.263049936677587e-05
57,4.0405921052224375e-05
26,4.131474387094117e-05
61,4.9218497124626365e-05
25,5.2386788548471064e-05
50,5.507889033864316e-05
84,6.194624439687102e-05
59,7.307831721362415e-05
63,7.512884634149064e-05
32,7.772278660130028e-05
1,7.826884147587101e-05
77,9.324930927816569e-05
76,9.328887373271852e-05
44,9.961008863483556e-05
20,0.00010164674144405236
74,0.0001036668586445709
34,0.00010463482229202889
78,0.0001167217967439696
88,0.0001167217967439696
30,0.00012906730834841632
67,0.0001313522500928227
46,0.00013500253287816733
45,0.00013887298696980271
69,0.00014848271666767152
114,0.0001490577734721936
47,0.00015125655339150515
18,0.00015666549686832454
54,0.0001609686361417617
33,0.00016117826590767229
68,0.00016524931342542723
14,0.00017078025243803807
91,0.00017258220657994858
96,0.00017258220657996245
95,0.00018159772204251468
64,0.0001879719134892481
71,0.0001880401531041062
21,0.00019007446402738437
52,0.00019448990716520315
42,0.00019592356973382324
43,0.00019820895966614696
41,0.00020021581587013892
90,0.000203268548578113
38,0.00020577364956489083
92,0.0002121471952308239
79,0.0002132972222284521
86,0.0002132972222284521
89,0.0002132972222284521
97,0.0002132972222284521
101,0.0002132972222284521
115,0.00021329722222845557
104,0.00021329722222845557
112,0.00021329722222845557
110,0.00021329722222845557
116,0.00021329722222845557
109,0.00021329722222845557
105,0.00021329722222845557
75,0.00021514008200166496
60,0.00021763203620574906
107,0.00021964666517726092
58,0.0002199918912157428
66,0.00023008851722991844
80,0.00023008851722991844
93,0.00023501022926418827
72,0.00023660607557062646
87,0.00023750679531083993
99,0.00023750679531083993
65,0.00023779968699304266
40,0.0002423036985632343
2,0.00024376955292894353
4,0.0002754440031485818
29,0.00028082291774848833
62,0.0003050571820524227
35,0.00034009474635795026
37,0.0003446956264504565
39,0.0003500221455907497
111,0.00037592954754620336
83,0.00037592954754620336
117,0.00037592954754620336
118,0.00037592954754620336
100,0.00037592954754620336
56,0.0004008073196164752
73,0.00041087178446034753
119,0.00042375439794667055
27,0.00047879834862708456
53,0.0004915368909406137
12,0.0004941000184558869
36,0.0005114997381326127
7,0.000517572661314001
10,0.0005302622210553512
23,0.000536501533464618
49,0.0005472777950101121
16,0.0005852655608287217
94,0.0006008129281889346
13,0.000613604680496458
120,0.0006178270323575659
55,0.0006191328380643832
31,0.0006522743609152712
51,0.0006636660616967868
5,0.0007626913106939873
48,0.000786965126575858
3,0.0008700980909713621
9,0.0008713186321663256
102,0.0009168946821952115
82,0.0009744726335585985
15,0.0010060405563498097
113,0.0013716934144770675
85,0.0016679908335890774
108,0.002046116552659679
17,0.002057890899978057
28,0.002084512580731269
70,0.0021407458612271134
19,0.002437832959926854
6,0.0038375346182403444
24,0.004280606829590493
8,0.0044069140955160305
22,0.004710435268226183
