worker,WPCR
53,2.544298336223938e-06
34,3.7420636795210127e-06
38,1.0444605775331017e-05
54,3.0748315659599734e-05
23,4.7238662942060416e-05
31,4.811577880915047e-05
22,6.968919304987248e-05
20,7.808345629523733e-05
48,7.988326870539408e-05
12,8.533604498079522e-05
97,9.210126131439095e-05
29,9.420846112685732e-05
65,0.00010157113850420979
75,0.00011028123515779975
77,0.00011028123515779975
98,0.00011028123515779975
105,0.00011028123515779975
108,0.00011028123515779975
74,0.00011028123515779975
79,0.00011028123515780669
89,0.00011028123515780669
92,0.00011028123515780669
112,0.00011028123515780669
116,0.00011028123515780669
120,0.00011028123515780669
73,0.0001187774785217921
60,0.00011877747852180598
49,0.0001279605987165519
50,0.0001328158166719537
25,0.00016402289303648482
45,0.00017979016644229656
56,0.0001827523135334158
76,0.00018751777734983543
66,0.00019173363181034658
85,0.00019709860231943016
59,0.00020866910152533835
87,0.00020866910152535223
61,0.0002100540276313012
113,0.00021886771367495006
104,0.00021886771367495006
110,0.00021886771367495006
119,0.00021886771367495006
67,0.00021886771367495006
83,0.00021886771367495006
114,0.00021886771367495006
95,0.00021886771367495006
70,0.00021886771367496394
84,0.00023382612655097057
51,0.00023726290246999654
68,0.0002439465174843211
96,0.0002613670307072616
72,0.000265000753770131
106,0.00026904939000281514
86,0.00028968151221481914
71,0.00029348075253113337
42,0.0002940723291114458
8,0.0002994541386526703
43,0.00030211735946496926
82,0.00030269747044311957
55,0.00030762276199067934
32,0.00031221133965568526
115,0.000313121681183956
109,0.000313121681183956
102,0.00031318087617986795
103,0.00031318087617986795
80,0.0003131808761798749
69,0.0003131808761798749
57,0.00031812389943906144
101,0.0003227226307773792
100,0.0003227226307773792
118,0.00032272263077738617
35,0.00032975670157636
27,0.00033293854582293336
30,0.00033614321084320803
37,0.000353646165630106
3,0.00035498846297933595
36,0.00035771307432197474
11,0.0003620468417819961
62,0.00039737384734240405
33,0.0004021529754404257
78,0.00040215297544043266
44,0.00040552217660775464
39,0.00042293374633139286
88,0.0004335957577489627
58,0.00044457170996001216
2,0.0005297853811402145
40,0.0005316117838153819
46,0.0005605443360493512
64,0.000568137286725813
52,0.0005715175083039967
91,0.0005877351506756098
26,0.0006908439418067888
47,0.0007233938448477709
13,0.0007393586373224612
41,0.0007627028717667877
81,0.0007920345607366069
6,0.0007965779597942438
19,0.000805845751509604
10,0.0008168293575767718
15,0.0008205165990853511
28,0.0009373789920063408
24,0.0010474840978003108
7,0.001058041701251046
94,0.0011160063765038863
18,0.0011779274141151957
17,0.0012915471756569721
1,0.0013296050460061826
90,0.0013350895211421965
4,0.0014631823903952512
21,0.0015289689119232924
63,0.0015342530991644607
9,0.0015782467184264348
5,0.0016561053588262584
111,0.0020178141710417985
93,0.0020178141710417985
117,0.0020178141710418054
16,0.0022099962166994627
99,0.002271543306892339
14,0.002345935417029245
107,0.004772152939609274
