worker,WPCR
72,3.3996824675350257e-06
62,1.6964826312790282e-05
64,2.410152433013346e-05
76,3.838353416570767e-05
91,3.838353416570767e-05
94,4.0132894888453285e-05
77,4.445297075281185e-05
40,5.145834930753157e-05
8,6.394252145671547e-05
51,6.771660430634346e-05
61,7.09934500442086e-05
23,7.847179614405009e-05
21,8.254415823322203e-05
36,8.41473843385121e-05
43,8.841055993887709e-05
102,0.00011154540691531156
81,0.00011154540691531156
106,0.00011154540691531156
49,0.0001244344363232619
46,0.00012992032607875986
66,0.0001430071792203197
27,0.0001438983151926948
98,0.000147424298903992
96,0.00014742429890399894
55,0.00015972226721648608
42,0.00017627274493752648
33,0.00017788607248906546
31,0.00018823102729644686
78,0.000191179833866649
92,0.000191179833866649
68,0.00019534746759150567
48,0.00019634123869440023
34,0.0001976160316771794
60,0.00020485511597774508
118,0.0002050495607541572
100,0.0002050495607541572
117,0.0002050495607541572
111,0.0002050495607541572
90,0.0002050495607541572
93,0.00020940328970774774
58,0.00021189838026021424
63,0.0002163821283692538
89,0.0002210612930499123
119,0.00022845340951250376
80,0.0002362966726688273
69,0.0002362966726688273
65,0.0002417330630529596
44,0.00024552110056170334
57,0.000249539804911339
67,0.0002559128641833261
59,0.0002608547855589491
28,0.0002650083845299467
83,0.00026866368992863737
84,0.00026866368992863737
115,0.0002686636899286443
109,0.0002686636899286443
108,0.0002686636899286443
85,0.000270139239213249
70,0.00028312695446324615
30,0.0002917385150622287
7,0.0002946014230681554
101,0.00030648846484637726
75,0.00031657343673126975
88,0.00031687028769164516
112,0.00031687028769164516
79,0.00031687028769164516
110,0.00031687028769164516
105,0.00031687028769164516
86,0.00031687028769164516
87,0.00031687028769164516
114,0.00031687028769164516
104,0.00031687028769164516
120,0.00031687028769164516
53,0.00032194902145247367
26,0.0003437866689500607
95,0.00034712792179448365
4,0.0003488593054607539
71,0.0003630533133528943
97,0.0003677798104873911
82,0.00037123975796127945
50,0.00038241956163617696
15,0.0003965298330201039
47,0.0004020900597211316
41,0.00040724047604207003
45,0.00041311764105213256
116,0.0004197586452350244
37,0.000468413183209386
19,0.000482505453787703
52,0.0004889852528472266
24,0.0004955057291367929
74,0.0004964920310112017
14,0.0005034727095284269
54,0.0005145672267302739
32,0.0005199297461729036
73,0.0005349518171681791
2,0.0005491968431869318
56,0.000573997952477423
35,0.0006053830302247959
17,0.0006286464489989665
103,0.0006911240849521508
39,0.0007038497883259179
38,0.0007184087140852044
3,0.0007554110468776451
13,0.0007581146938063499
22,0.0008192782024671469
10,0.0008440952366354296
1,0.0008643392358426913
5,0.001008440495365047
18,0.001096554914984324
113,0.0011093290769332888
99,0.0011093290769332888
25,0.001117640174680773
29,0.0011187626826886302
20,0.0011675144330489558
9,0.0011719818508788699
11,0.0012434890304657033
12,0.0013518950800266681
6,0.0014922578007096482
16,0.0022962465281287994
107,0.004330217747029009
