worker,WPCR
30,3.377240934458736e-06
77,5.1809986574419264e-06
19,1.3498744725219669e-05
11,2.0254520961368594e-05
36,2.256647212411922e-05
72,2.8335769804981037e-05
27,3.155499703467318e-05
74,3.5930769856813705e-05
94,3.8487653370271324e-05
76,3.9087186653297135e-05
91,3.9087186653297135e-05
21,4.345147578715958e-05
85,4.745267287238619e-05
61,5.3181297232016145e-05
42,5.928065550960676e-05
12,9.584828226937708e-05
64,0.00010110404707138615
40,0.00010503036043195413
81,0.00011121331146923125
102,0.00011121331146923125
106,0.00011121331146923125
55,0.00011338778992348031
23,0.0001155956486091278
46,0.0001370227473445687
96,0.00013777047205491832
66,0.00013994057284170275
37,0.00015686088333526083
84,0.00016297459323708768
51,0.0001648720576381199
62,0.0001672338781341029
8,0.0001704709361971396
32,0.00017945969174741616
108,0.0001821195006891166
92,0.0001823891302956196
78,0.0001823891302956196
89,0.00018697097116383843
63,0.0001939413434170964
20,0.00019659227980170502
111,0.00020175653843244878
100,0.00020175653843244878
118,0.00020175653843244878
93,0.00020321362330604636
58,0.0002229931237035243
44,0.00022379829852456345
119,0.0002257045688878398
90,0.00022570456888785367
2,0.0002268025746331656
80,0.0002287143416870724
69,0.0002287143416870724
57,0.00024649690412364283
67,0.00024913611492775184
60,0.0002492367625467895
59,0.00025676330872401176
98,0.0002613671523423733
83,0.0002628939178307907
101,0.0002628939178308115
117,0.0002628939178308115
115,0.0002628939178308115
109,0.0002628939178308115
70,0.0002789375477653122
53,0.00028752345142307734
45,0.0003152757426843032
75,0.0003206047426023949
86,0.00033170285420906775
97,0.00033170285420906775
110,0.00033170285420906775
88,0.00033170285420906775
105,0.00033170285420906775
104,0.00033170285420906775
112,0.00033170285420906775
79,0.00033170285420906775
114,0.00033170285420906775
87,0.00033170285420906775
120,0.00033170285420906775
48,0.00033170285420906775
52,0.00033431616620538396
31,0.0003418581510322115
50,0.00034663964509346057
95,0.0003467712994268263
33,0.00034888142823610163
49,0.00036138351245492556
43,0.00036581926670545273
24,0.0003702075095463539
41,0.0003787149594607006
17,0.00039616838070092447
71,0.00043282667836975694
116,0.0004422240171849598
47,0.0004496563243252226
9,0.00045450104155537324
34,0.00045814606112037914
22,0.0004632764686042061
7,0.00047295811007591615
54,0.0004891524890998991
68,0.0005297402000401033
26,0.000562396875739106
56,0.0005740139886755632
82,0.000583744776270944
65,0.0005967197063573015
28,0.0006344868838831334
39,0.0006683076786275222
103,0.0006842059448625738
15,0.0006860947549601065
14,0.0006872085591232424
35,0.000688684864455353
10,0.000775141118976766
4,0.0007753088590659735
1,0.0008278292211372704
29,0.0008993062141357637
73,0.0009428514730862696
38,0.0010118553668058
18,0.0010818976449874437
99,0.0010999941916651663
113,0.0010999941916651663
25,0.001119846744873719
5,0.001314785161009746
6,0.0014158297196535524
13,0.0014794811703267297
3,0.0014890393156597632
16,0.0017341744657667288
107,0.004308799135868138
