worker,WPCR
13,3.5716759191270486e-06
17,8.40794250261262e-06
55,2.146047382106664e-05
74,2.739031653560195e-05
71,2.739031653560195e-05
66,2.958723783639053e-05
32,3.689786329053382e-05
76,4.4838317929566524e-05
19,5.164966645788971e-05
72,5.642459307215672e-05
87,6.967865072383256e-05
16,7.207295165048352e-05
40,7.332967781377084e-05
51,8.1761829556104e-05
31,8.960872413848325e-05
103,9.900682693292709e-05
102,9.900682693292709e-05
106,9.900682693292709e-05
28,0.0001061447065152793
24,0.00011280235191095389
60,0.00012756914602485292
56,0.00013599773013466335
64,0.00013994825096969032
33,0.00014513169715952082
68,0.0001463910375387352
84,0.00015237352651117572
59,0.0001610938374308167
44,0.00017685697837673334
35,0.00018140326919112784
29,0.00018354175498032713
89,0.00018516654532308233
90,0.00018516654532308233
92,0.00018516654532308233
78,0.00018516654532308233
50,0.00019799267626524966
48,0.00019849262005989382
63,0.00020078824389767672
20,0.00020465587719186926
45,0.00020582621262866044
47,0.00020593726265986587
82,0.00020758490825406942
93,0.00021410078563005586
83,0.00021777919851260694
95,0.00021777919851260694
116,0.00021777919851260694
114,0.00021777919851260694
97,0.00022038469421030785
111,0.00022038469421030785
118,0.00022038469421030785
117,0.00022038469421030785
108,0.00022038469421030785
109,0.00022038469421030785
100,0.00022038469421030785
101,0.00022038469421030785
77,0.00022935119963398906
69,0.00022935119963398906
58,0.00022988173267880427
75,0.00023326925395284262
61,0.00023616687949412282
85,0.00023939197789912478
52,0.0002394482092185242
99,0.00024834593482099196
57,0.0002511194304756041
98,0.00025649972065361695
115,0.00026031994015691604
9,0.00027122315226569757
39,0.00027502036622903056
67,0.00030142164404425506
36,0.00030580658285856224
70,0.00030915372913302777
88,0.0003182226537789025
79,0.0003182226537789025
86,0.0003182226537789025
112,0.0003182226537789372
104,0.0003182226537789372
110,0.0003182226537789372
96,0.0003182226537789372
105,0.0003182226537789372
120,0.00031822265377894066
30,0.0003326491316684582
119,0.00033796649855592775
41,0.00033882917420161376
73,0.00037041516472798366
27,0.00037152937246788184
12,0.00037243689740268024
34,0.00037336228825876963
49,0.0004019599392459765
62,0.00041665037813109
94,0.00042158895804520966
37,0.0004928792471533099
5,0.0004967850566043423
54,0.0005043155376022283
91,0.0005127037017440481
22,0.0005133826653718199
21,0.0005690944880215494
6,0.0006314121215485642
15,0.0006802511927121203
1,0.0006926089015789963
14,0.0007020659546236527
3,0.0007419377170888204
8,0.0008156483339460847
46,0.0008334083608860059
10,0.0008372867568367907
81,0.000877356902681526
2,0.00090335906295878
23,0.0009359116775149133
7,0.0010576672504171887
53,0.0011284966950167452
113,0.0011293251328457765
42,0.0012132190570499253
11,0.0012959963029555745
65,0.0014020233676578335
18,0.0015804464790758373
25,0.001602628692118909
43,0.0016146071386389724
4,0.0016259592495929537
38,0.0017123405913006366
80,0.0021954365968111025
26,0.0022232222373922313
107,0.004359535647854074
