Acc,Pre,Rec,f1_score
0.6285,0.40972074184608825,0.9044705882352941,0.5639671361502347
0.64075,0.44821246169560774,0.9269117025771019,0.6042412558523823
0.644,0.46011424069332285,0.9562013917314777,0.6212765957446809
0.713125,0.5693197686016358,0.954515050167224,0.7132325377983257
0.666875,0.4953365774533658,0.9327987781596029,0.6470666136935506
0.749125,0.6243564356435644,0.966288691388293,0.7585709130277878
0.66575,0.4405705229793978,0.9055374592833876,0.5927505330490406
0.664,0.5015816528272045,0.9382396449704142,0.6536975006441639
0.62625,0.43000804505229284,0.9319965126416739,0.5884943572804845
0.668875,0.46136913933524104,0.9120974760661444,0.612775909954685
0.69325,0.48715108551174124,0.9405474764756202,0.6418563922942206
0.7315,0.5941310188055383,0.9398496240601504,0.728032413269182
0.699125,0.5506467661691542,0.9489026063100137,0.696889560508752
0.711125,0.5340291367688628,0.9359756097560976,0.6800498407863768
0.597125,0.3902932254802831,0.9027128157156221,0.5449668219680927
0.66575,0.47973965987822803,0.9209995969367191,0.6308669243511873
0.746125,0.5758575197889182,0.9625137816979051,0.7205943045810979
0.602,0.3818783616052958,0.9040156709108716,0.5369400814426992
0.6445,0.4325759184540242,0.9221367134449977,0.5888985255854293
0.712875,0.5666397415185783,0.9489347311464322,0.7095713743836135
0.61,0.42590755802420155,0.9047619047619048,0.5791745346641489
0.558875,0.31682752832563993,0.8468872686483455,0.46113910520690177
0.745,0.6014279714405711,0.9527611443779108,0.737384140061792
0.66325,0.4659798239965658,0.9133361379890619,0.6171119954519614
0.647875,0.4629134990754058,0.9173452768729642,0.6153215895124949
0.6435,0.39950816007154033,0.9150025601638505,0.556178026766262
0.66275,0.4969030969030969,0.9325084364454443,0.6483315954118873
0.632625,0.40820688181235304,0.9182692307692307,0.5651723627755585
0.71975,0.5833659491193738,0.9634776987718164,0.7267186738176499
0.589625,0.39047809561912383,0.8921389396709324,0.5432030054264644
