Acc,Pre,Rec,f1_score
0.815875,0.6278431372549019,0.7534117647058823,0.6849197860962567
0.689375,0.48380900109769487,0.7448246725813266,0.5865912493761438
0.8215,0.6900037439161363,0.7544003274662301,0.7207665232694564
0.74525,0.650063051702396,0.6896321070234114,0.6692632262252515
0.751875,0.607457627118644,0.6842306223749522,0.6435625785598851
0.841375,0.7736004390779363,0.8639288997854735,0.8162733458809902
0.66875,0.4328238133547868,0.7510469986040018,0.5491663831235114
0.864375,0.8058179070646014,0.7888313609467456,0.7972341618389087
0.80275,0.6282234957020058,0.7646033129904097,0.689736531655525
0.7615,0.5642715886618326,0.7449956483899043,0.6421605401350338
0.665625,0.45262861962327805,0.688622754491018,0.546225614927905
0.722,0.6097240473061761,0.7584177835894083,0.675990675990676
0.810875,0.7121257937707892,0.8076131687242798,0.7568696770046601
0.713,0.5444203683640303,0.7660060975609756,0.6364787840405319
0.64175,0.3899637243047158,0.6033676333021516,0.47374219610723467
0.747375,0.5879877582249426,0.6195082627972591,0.6033366045142298
0.826625,0.7282683093771389,0.7820654171260566,0.7542087542087541
0.788625,0.5692307692307692,0.7066601371204702,0.630544024470177
0.703625,0.4749381188118812,0.694884563150747,0.5642345157140233
0.76775,0.656330014224751,0.7801826175177545,0.7129171817058098
0.7565,0.5636037114636336,0.7935103244837758,0.6590829541477073
0.709625,0.4189189189189189,0.7823892316320807,0.5456679053393311
0.83375,0.769280205655527,0.7964071856287425,0.782608695652174
0.69875,0.49526270456503013,0.7257046697517879,0.5887372013651877
0.7025,0.5109953703703703,0.7190553745928339,0.5974289580514207
0.70625,0.4372431236168195,0.7081413210445469,0.540656763096169
0.886125,0.7950268817204301,0.8871391076115486,0.8385610490873648
0.657,0.40292397660818713,0.6625,0.501090909090909
0.796,0.712995337995338,0.790885585003232,0.7499233833895188
0.744,0.5208085612366231,0.8007312614259597,0.6311239193083573
