woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
113.0,2,1.3092190212062613,0
93.0,3,1.8585251655403163,0
100.0,3,1.8585251655403163,0
117.0,4,2.061257719594398,0
111.0,4,2.1182054286482304,0
97.0,5,2.2255097530804164,0
118.0,5,2.2255097530804164,0
105.0,5,2.322587760300895,0
112.0,6,2.425376969780006,0
99.0,6,2.4693613562529846,0
90.0,6,2.47874640759398,0
116.0,7,2.5138164352324135,1
120.0,7,2.5411456415013456,0
95.0,8,2.6184380424125226,0
119.0,8,2.6184380424125226,0
115.0,7,2.6312922207676266,0
108.0,8,2.7068631760842052,0
106.0,9,2.7125199586216144,0
109.0,9,2.770223442625935,0
101.0,10,2.8097565801885045,0
114.0,10,2.835593498203375,0
80.0,10,2.891504261211591,0
102.0,10,2.9107374016254886,0
103.0,11,2.950977212014406,0
79.0,12,3.0307998115868555,0
110.0,13,3.0353452974374813,0
104.0,13,3.0426446971480576,0
91.0,11,3.0428360987659024,0
94.0,12,3.1843290366842156,0
81.0,14,3.2229182153310103,0
73.0,13,3.225435158849458,0
76.0,13,3.3009859175753586,0
96.0,16,3.3482298153013463,0
89.0,16,3.384644844407781,0
67.0,18,3.4265641137834084,0
92.0,18,3.466757544197383,0
61.0,18,3.4977624279832247,0
68.0,18,3.5074571478253214,0
86.0,20,3.540662809550409,0
98.0,20,3.558767720498447,0
84.0,17,3.5803751361141853,0
52.0,16,3.5937959083660873,0
82.0,22,3.625238931146121,1
70.0,17,3.645985453889226,0
56.0,17,3.649500794918703,0
75.0,20,3.6609835148449257,0
43.0,19,3.6887613444321676,0
77.0,20,3.7122666276149454,0
87.0,20,3.714130588817195,0
4.0,15,3.7228270425326793,0
83.0,20,3.75705533195506,0
62.0,20,3.775460092581107,1
71.0,20,3.782770226642131,1
88.0,20,3.800073012997392,1
21.0,17,3.8191258023486347,0
63.0,20,3.822308664979521,0
85.0,20,3.84475851340493,0
22.0,18,3.851476577837438,0
78.0,20,3.870219429841895,0
66.0,23,3.8745253511545408,0
69.0,20,3.918398618446945,1
45.0,20,3.953811229962401,0
74.0,24,3.9629931956632225,0
40.0,20,3.973223674323685,0
72.0,20,3.999191730850277,0
50.0,20,4.078912543293037,0
54.0,24,4.0831928987123085,0
47.0,20,4.1419668871527415,0
58.0,24,4.154237343982461,0
23.0,16,4.1805789849662265,0
46.0,20,4.192205447573224,0
20.0,20,4.205299915461409,0
34.0,20,4.217823525377015,0
59.0,20,4.253755690929031,0
9.0,21,4.2556438084819685,0
42.0,24,4.274421142083468,0
28.0,20,4.284784443600279,0
5.0,20,4.290571004796046,0
27.0,24,4.298875562129838,0
35.0,20,4.301612839960232,0
11.0,24,4.312734114381483,0
65.0,24,4.401009068520689,0
53.0,20,4.402045369919879,0
14.0,20,4.404756450551432,0
37.0,20,4.405583154964897,0
1.0,24,4.457889405293944,0
39.0,20,4.493611024914319,0
57.0,20,4.495095591415592,0
64.0,19,4.585413808701609,1
51.0,20,4.652069865585053,1
26.0,24,4.700567063186324,0
49.0,24,4.708361718684349,0
13.0,20,4.731819163328324,0
30.0,20,4.742220767582074,0
33.0,20,4.773362559671238,0
60.0,25,4.788239853161263,0
31.0,25,4.881390439126215,0
12.0,23,4.969157306208241,0
18.0,25,5.046265673302289,0
55.0,20,5.097245027370625,0
48.0,24,5.2246836022218615,0
6.0,24,5.333300539478931,0
19.0,20,5.42579453068078,0
15.0,20,5.564199290355968,0
36.0,20,5.63857262913782,0
44.0,20,5.66904184755871,1
10.0,20,5.765912508526965,0
38.0,25,5.787093341429477,0
3.0,20,6.600406021019403,0
32.0,25,6.718498408320678,0
41.0,24,7.272351144939991,0
29.0,24,7.287193394285923,0
7.0,25,9.580769885767024,0
16.0,25,9.597705138064322,0
25.0,20,10.397974281383345,1
24.0,20,12.222013497647838,0
2.0,20,12.222722399087157,0
17.0,20,15.242277712939211,1
8.0,20,15.242307574580517,1
