workers,ks,sum_W,sum_W,find
106.0,4,6.857142857142856,254.35204403533487,0
38.0,5,11.999999999999996,3205.5138358804443,0
92.0,5,11.999999999999996,7409.923531008273,0
103.0,5,11.999999999999996,3906.856876378966,1
104.0,5,11.999999999999996,15116.79655492071,0
64.0,6,13.71428571428571,2716.842858579139,0
78.0,6,14.938775510204078,6392.603796732915,0
108.0,6,13.71428571428571,1850.516221714379,0
100.0,7,15.428571428571423,13310.202680595492,0
109.0,8,18.36734693877551,1144.047614400807,0
33.0,9,27.470553935860057,12540.488791253249,0
82.0,9,26.59591836734694,27962.827032597266,0
105.0,10,24.0,6111.827612897831,0
18.0,11,31.280166597251146,3829.741887154358,0
46.0,11,30.612244897959187,19956.706010829657,0
87.0,11,28.16326530612245,17139.695985086142,0
91.0,11,30.514285714285712,30661.387097571373,0
97.0,12,62.01717991653136,28842.37981318361,0
99.0,13,39.54372344856309,19928.142693143967,0
107.0,13,39.414577259475216,19654.053133976315,0
75.0,14,40.25422740524782,15310.216082631487,1
29.0,14,938.9657067039451,15268.58432115295,1
79.0,15,42.86917784256559,30912.763309659076,0
95.0,15,42.85714285714286,18158.57239355417,1
74.0,16,45.98483965014578,8034.608685270914,0
84.0,16,54.11386398524424,34126.687339231576,0
98.0,16,39.67346938775511,35417.91688485412,0
26.0,17,79.12428279469462,805.5545252629677,0
58.0,17,198.13502298240732,1563.0336947806877,0
86.0,17,47.06239067055394,16895.81551765134,0
96.0,17,48.38483965014577,24942.082074008667,1
85.0,18,76.67851918843337,13059.313484325416,0
67.0,19,88.09297109683399,26827.009623183185,1
83.0,20,71.16234902124111,36670.83281898892,0
102.0,20,71.46569120009516,37726.883083182845,0
2.0,21,254.90218982159072,10729.514734825054,0
14.0,21,168.41465456785966,6327.637248880107,0
32.0,22,106.31671077925492,23753.29598724068,0
71.0,23,67.41495043731778,36163.36340059856,0
80.0,23,82.18810189631867,20714.04848534441,0
81.0,23,93.66000356994104,27702.089928265148,0
48.0,24,208.27844588685466,20234.377247139397,0
3.0,25,485.8422225902775,26427.28898191807,0
88.0,25,178.54280593821844,39211.69835241542,0
52.0,26,1361.9457860978775,21664.463406236064,0
68.0,26,99.79815306304585,38573.42493134298,0
77.0,26,149.58619167282865,40025.629276952095,0
89.0,26,109.77745939191996,36639.14275951255,0
7.0,26,164.5062490880611,26113.78114369376,0
65.0,26,192.8568028760916,23021.43883043507,0
37.0,26,15005.375114545399,37672.66154381594,1
72.0,26,158.56916125413207,39359.80860524328,0
70.0,27,160.43654615762193,29740.032597993988,0
24.0,28,192.02018767411457,32918.97841314444,0
62.0,28,239.80954431105923,41976.497547635554,1
45.0,28,338.60050486918215,40899.297821873704,0
30.0,28,816.0565176187181,36913.55799257069,0
42.0,28,2796.4752820248978,41869.91460872902,0
94.0,28,241.40372876803795,38408.657027863665,0
10.0,28,2156.731012159024,42520.25277626194,0
16.0,28,7307.755200904303,32129.875697271757,0
28.0,28,2603.214845159342,29392.745489217516,0
56.0,28,846.4960705666896,35913.949034189696,0
57.0,28,138.5760777630324,35763.048627082055,0
66.0,28,365.7201163022052,34511.156099182466,0
8.0,28,554.3810774079818,41722.28905025189,0
41.0,28,967.0765528896613,43245.511689075516,0
63.0,28,451.00878781510704,41578.75650443128,0
90.0,28,306.4915967858179,42143.93018846125,0
15.0,28,3224.7465739656864,41816.86832546803,0
19.0,28,491.4289833551356,42440.24171067787,0
21.0,28,6736.115558016476,42655.81738667283,0
22.0,28,971.6364151576361,42564.53159917087,0
23.0,28,100825.17302355763,38192.84266448591,0
25.0,28,11924.518118336815,42610.14227184494,0
35.0,29,7392.929470908164,35570.10109818444,0
76.0,30,275.1483812884218,38171.86184070611,0
31.0,31,2425.4297460829134,36767.40462269254,0
59.0,31,583.7988188567039,39982.61740671581,1
5.0,31,780.3973383669866,38958.92878458007,0
11.0,31,875.4151590627365,29363.596866491313,0
53.0,31,197669.47673822852,35584.86021954476,1
61.0,31,469.0040525285085,27232.7580561255,0
69.0,31,316.56966374332507,37005.570989389,0
6.0,31,2846.9004499370717,43295.93346000031,0
9.0,31,16184.72531159408,42709.84365231385,0
47.0,31,377017.93154267786,38000.305189831684,0
51.0,31,4615.097034907203,42438.620219624405,0
73.0,32,394.80987707992193,24332.706147108693,0
44.0,33,582.7217827607616,36398.462607469206,0
49.0,33,211.60626842757065,39017.461553945766,0
4.0,33,631.9367792574922,39065.37584812957,0
55.0,33,964.2035245233243,42592.89572167633,0
1.0,33,10357.978200508902,39820.879200434254,0
12.0,33,190111.50645050584,41019.9307370043,0
13.0,33,105473.34965894105,41759.71174694992,0
17.0,33,941.7031688967242,39451.47033255039,0
20.0,33,63770.02632798967,38894.16970653292,0
27.0,33,46026.6876755908,42268.20633968669,0
34.0,33,865748.6077619181,31864.776727836477,0
36.0,33,11107.177280891327,43317.01910607127,0
39.0,33,1092.511624754699,42975.004451460874,0
40.0,33,126349.66330870263,38001.59403053343,0
43.0,33,903047.0077467851,32266.48437253956,1
50.0,33,4002.126194947031,41858.600373953384,0
54.0,33,36996.01856158733,42908.58036693384,0
60.0,33,4457.415687952163,42806.11405917805,0
