workers,ks,sum_W,sum_W,find
101.0,2,3.428571428571428,24956.221777797837,1
106.0,3,6.857142857142856,725.645761208277,1
78.0,4,8.57142857142857,631.4254313888316,0
38.0,5,10.285714285714283,2686.9588228778207,0
103.0,5,10.285714285714283,1191.1658406074973,0
92.0,6,13.71428571428571,732117.6293168761,0
100.0,6,13.71428571428571,575859.9281158537,1
104.0,6,13.71428571428571,3732306160.443037,0
108.0,6,13.71428571428571,1838657140.6970832,0
64.0,7,15.428571428571423,1901242622.61668,0
93.0,7,15.428571428571423,1894494229.145118,1
109.0,8,21.79591836734694,1905678533.1988385,0
46.0,9,27.183673469387752,2502372.142021359,0
82.0,9,28.058309037900877,3725749624.235835,1
87.0,9,24.73469387755102,2569791.1117126285,0
75.0,10,35.98600583090379,1896027446.2741995,0
105.0,10,27.42857142857143,1778179.868780967,0
107.0,10,35.34927113702624,1896254007.1331701,0
33.0,10,34.327696793002914,3292220.179804177,0
18.0,11,40.71923365264473,3732373724.5091267,0
102.0,11,61.01920390313559,1839212867.8582747,1
95.0,12,50.91778425655977,1837895374.3263266,0
97.0,12,46.15252977925864,3733048028.107743,1
26.0,13,72.29143838462738,354382.50885140355,0
67.0,13,49.97797584339859,57489.33892013203,0
84.0,14,58.321682156244414,1894850479.664677,0
96.0,14,45.44606413994169,1834685766.1267838,1
98.0,14,39.67346938775511,10325009.953436999,0
99.0,14,47.47521865889213,1898394348.6105127,0
58.0,15,161.04458362416207,3291405.1648049774,0
85.0,15,72.71816933420595,2608412.4466362502,0
86.0,15,45.34810495626823,1840430856.2595365,0
79.0,16,54.52632069970845,3740685943.112206,0
91.0,16,55.332944606413996,3730526763.1468897,1
14.0,17,142.79134752015997,11392288.645197323,0
83.0,18,81.48047837210682,3741428875.4156795,1
32.0,19,104.45991301641801,1845955858.497997,0
37.0,19,384.2718878841399,6195692.17605532,0
68.0,20,100.2898916122169,3739691511.122312,0
71.0,20,78.26942773844226,1843265273.1412172,1
74.0,20,76.9749271137026,3741021422.795388,1
70.0,21,140.5666672563381,1838957907.6743662,0
80.0,22,124.6423651564034,1910296388.8223484,0
88.0,22,165.87056223801088,2878091.131014517,0
45.0,23,268.3651449259157,8662295.34016036,0
52.0,24,1361.506702822041,3739306687.5772276,0
72.0,24,145.01535304739602,1841517491.391104,0
89.0,24,120.51921223299807,3737122648.7491574,1
16.0,24,6094.857398414783,1840574169.358914,0
30.0,24,827.4433138033178,3729996874.7608166,0
53.0,24,443.0502270791717,1839955589.3841808,0
81.0,24,150.0122161927185,3735304050.945781,1
49.0,24,212.00037697602534,11329834.149293184,0
94.0,24,243.01218650734236,3739274443.1726723,0
29.0,24,59904.68608038579,3741808834.9105964,1
73.0,24,369.610281430632,1908586546.9427986,0
11.0,24,813.7359405340735,1846552905.0102878,0
41.0,24,845.7318273299447,1903114163.4852967,0
65.0,24,188.37048221049108,3737018613.7246585,0
24.0,25,175.73570430409018,1907802147.3825076,0
31.0,25,1768.2955742763238,8991101.424261462,0
35.0,25,5755.732840624445,1840652940.6743896,0
90.0,26,316.6892713532488,1905105626.081116,0
59.0,27,716.5901284434484,3740198658.343946,0
57.0,28,146.39368549936196,1904748193.1282105,0
25.0,28,11404.501867267172,1838404386.653643,0
21.0,29,7258.809814739501,3740154708.556424,0
42.0,29,880.8797549886092,3733538319.3906574,0
5.0,29,1549.2453969491878,1846036280.4701028,0
51.0,29,3746.465059190964,3739681133.628734,0
39.0,29,1027.0754849234597,3741118734.4671373,0
48.0,30,485.9547563066171,3741635745.9324827,1
76.0,30,314.0351602704742,3741749047.950961,0
69.0,31,647.557193314692,3740393686.755226,1
43.0,31,288493.67476644367,3741788819.962916,0
62.0,31,1257.0529975741472,3741818230.2026625,1
66.0,31,3752.991758454886,3741804395.5623384,1
2.0,31,576715.4625898997,3741808155.5520515,1
4.0,31,2570.4018140966696,3741818367.3872056,1
7.0,31,1488.2871950156723,3741814908.399955,1
28.0,31,162294.85003992464,3741812164.08442,1
55.0,31,298752886.20457757,3737150579.1554084,1
63.0,31,1646.1497300018825,3741818525.9934363,1
77.0,31,470.03821530991553,3741754780.236202,1
9.0,32,13810.524643813087,3741815626.8495927,0
12.0,32,27186.444032435724,3741054598.481189,0
19.0,32,3569265.060908809,3741754140.4803905,1
20.0,32,37687.8547167232,3741118026.9420314,0
44.0,32,3632.1252039978726,3741818003.1862206,1
61.0,32,44034871.393319875,3741118781.8082204,1
1.0,33,144341373.95866746,3740058452.9840803,1
3.0,33,134491164003.65022,1847576740.999025,1
6.0,33,5957.232684114371,3741753682.3339024,0
8.0,33,264029.22248270514,3741814512.7984576,1
10.0,33,41051097.97859062,3741248520.327338,1
13.0,33,141575.86967169523,3741815946.803198,0
15.0,33,1566607.9132903768,3741792517.4215245,1
17.0,33,6590051.577639298,3741713977.603757,1
22.0,33,488906189.4469003,3735299974.1528535,1
23.0,33,2255.437766396666,3741807716.778119,0
27.0,33,2740.3872612918217,3741818563.3406553,1
34.0,33,123780.75375731499,3741816149.270085,0
36.0,33,9240.482628126458,3741818719.9668784,1
40.0,33,133695068287.50499,1910379598.6660721,1
47.0,33,2180459.044399485,3741787861.93182,1
50.0,33,16676.54833115271,3741818466.7495584,1
54.0,33,17365147.570130255,3741570655.080251,1
56.0,33,91160441.94066095,3740394095.1365976,1
60.0,33,5284.463451700691,3737149299.018868,0
