workers,ks,sum_W,sum_W,find
103.0,3,5.142857142857142,356.9650516297242,1
106.0,4,6.857142857142856,225.74103606107735,0
78.0,5,9.795918367346937,662.0315359310702,0
104.0,6,10.285714285714283,5167.19750737626,0
38.0,7,11.999999999999996,3.639835208676566e+17,1
64.0,8,13.71428571428571,3.639834567196606e+17,1
92.0,8,13.71428571428571,3.5948688013012755e+17,1
93.0,8,13.71428571428571,3.6398345671959e+17,1
108.0,8,13.71428571428571,3271794969142.572,0
100.0,9,15.428571428571423,64148147121.04547,1
109.0,9,16.653061224489793,3.6398672851090624e+17,0
29.0,10,179.1753739055894,995513159.9236324,0
107.0,10,29.716618075801748,3.594869433216698e+17,1
33.0,11,26.833819241982507,39219424.11147621,0
105.0,12,24.0,3.63983456719591e+17,0
82.0,13,32.71137026239067,3.5948694310542925e+17,1
46.0,14,34.04081632653062,3.639835210916151e+17,0
99.0,14,35.39825072886297,3.5948694306614464e+17,0
26.0,15,60.38835636948065,1211832495.913985,0
79.0,15,54.26881656452668,3.594902160769673e+17,1
87.0,15,35.251311953352776,7.234704008243206e+17,0
18.0,16,47.611122032486456,7.2347367183641e+17,0
75.0,16,43.4798833819242,3271798717531.9746,0
84.0,16,49.08320009519843,245285.44560250003,0
74.0,16,41.91953352769679,63191785385.425575,0
91.0,17,42.80816326530613,7.234704008245281e+17,0
95.0,17,48.720699708454816,3.5948694310920134e+17,0
96.0,17,43.73177842565598,3.6398351987246214e+17,0
58.0,18,265.404419288831,995624085.0723665,0
86.0,18,41.436734693877554,7.23473672792925e+17,0
98.0,18,42.612244897959194,7.234736726120812e+17,1
102.0,19,65.01437924674242,3.594868801301843e+17,0
85.0,20,72.71816933420595,3.594901517441385e+17,0
97.0,21,59.7898475635152,7.234736727928042e+17,1
67.0,22,228.12180016918933,7.234736728322237e+17,1
2.0,23,191.36217406086107,1215643433.4744937,0
83.0,23,65.800583090379,3.639867926628708e+17,0
80.0,24,72.11230014704755,3.594901517516117e+17,0
71.0,25,69.85193502707203,7.234736715808271e+17,0
