woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
113.0,2,1.3092190212062613,0
100.0,3,1.8585251655403163,0
93.0,4,2.061257719594398,0
117.0,4,2.061257719594398,0
111.0,4,2.1182054286482304,1
97.0,5,2.2255097530804164,0
118.0,5,2.2255097530804164,0
112.0,6,2.425376969780006,0
105.0,6,2.4533171989772344,0
99.0,6,2.4693613562529846,0
116.0,7,2.5138164352324135,0
120.0,7,2.5411456415013456,0
95.0,8,2.6184380424125226,0
119.0,8,2.6184380424125226,0
115.0,7,2.6312922207676266,0
90.0,7,2.652170005145861,0
108.0,8,2.7068631760842052,0
106.0,9,2.7125199586216144,0
109.0,9,2.770223442625935,1
101.0,10,2.8097565801885045,0
114.0,10,2.835593498203375,0
80.0,10,2.891504261211591,0
102.0,10,2.9107374016254886,0
103.0,11,2.950977212014406,0
110.0,13,3.0353452974374813,0
104.0,13,3.0426446971480576,0
79.0,13,3.0708211654236237,0
91.0,12,3.1073465535030795,0
96.0,13,3.112840628975973,1
73.0,13,3.219749180125147,0
94.0,14,3.3079023152791427,0
81.0,16,3.308375538142805,0
82.0,16,3.349536250268393,0
76.0,15,3.372536339395695,0
89.0,18,3.4275319352653417,0
61.0,18,3.4418964719804994,0
68.0,19,3.492001848208201,0
92.0,20,3.519437802026296,1
67.0,21,3.5467530256652475,1
86.0,21,3.550434847362448,0
98.0,21,3.5690671850608933,0
43.0,18,3.5732238942248986,0
84.0,18,3.60067817598019,0
56.0,18,3.6525723378055592,0
70.0,18,3.6745646608092,0
64.0,19,3.691287392972636,0
52.0,19,3.7131905566700723,0
4.0,16,3.7150092588648347,0
87.0,22,3.7440106504511186,1
21.0,17,3.7706378460351933,0
66.0,21,3.7730301937715733,0
77.0,24,3.787139354637044,0
75.0,26,3.8033682518700864,0
88.0,21,3.824468095082108,0
83.0,24,3.8482161103520376,0
71.0,26,3.922754381024566,0
63.0,25,3.933880440636626,0
78.0,24,3.9613802082388725,0
54.0,21,3.974131257709729,0
40.0,21,3.9774014554005213,0
74.0,29,4.011372415885543,0
85.0,28,4.012994631715537,0
69.0,29,4.0234226009897105,0
62.0,24,4.0421895750252785,0
72.0,24,4.099032113803067,0
42.0,25,4.1725559659144675,0
58.0,26,4.188521083404643,0
46.0,21,4.232815538106605,0
23.0,18,4.247007994268792,0
57.0,24,4.24864833069003,0
9.0,21,4.264800002141725,0
47.0,26,4.280787138816731,0
34.0,24,4.282991501953642,0
11.0,24,4.319880836299754,0
27.0,26,4.324489223544203,0
59.0,24,4.332653677834183,0
35.0,24,4.397729136439791,0
65.0,24,4.398747186369338,0
28.0,24,4.406423410908972,0
5.0,23,4.452627265031856,0
1.0,24,4.455729569473575,0
44.0,26,4.482423349091394,0
14.0,26,4.4846455525646824,0
37.0,24,4.503508022439204,0
51.0,29,4.546283817760501,0
25.0,26,4.552218236031429,0
50.0,26,4.571204363193705,1
53.0,30,4.602832145554519,0
45.0,24,4.660782737626732,1
39.0,30,4.6962108011378385,0
26.0,24,4.723740609465056,0
49.0,26,4.745135011952201,0
60.0,24,4.756986828306568,0
30.0,29,4.8849306625536,0
13.0,27,4.89160363930567,0
33.0,24,5.007512199966898,0
12.0,26,5.048972915716699,0
55.0,29,5.271116047101156,0
48.0,31,5.438548959868887,0
6.0,28,5.441588697112794,0
31.0,29,5.5801711707869375,0
19.0,29,5.626594337008201,0
36.0,29,5.738735994413985,0
38.0,31,5.770546149992631,0
20.0,29,6.165991295119793,1
10.0,29,6.415793279283205,0
18.0,31,6.610481298104384,0
22.0,24,6.7493170081129525,1
3.0,31,6.86473595473713,0
32.0,31,6.91516160857171,0
41.0,31,7.431072275113399,0
29.0,30,8.71831911396934,0
7.0,31,9.201943184811846,0
15.0,29,10.245178930323535,0
16.0,31,10.402039668107836,1
17.0,31,11.00499142985011,0
8.0,31,11.167029940855713,0
2.0,31,11.354990042040386,0
24.0,31,11.378066757368147,1
