woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
113.0,2,1.3092190212062613,0
93.0,3,1.791759469228055,0
100.0,4,2.0023662017662067,0
117.0,5,2.172829495251503,0
118.0,6,2.316670531477394,0
111.0,6,2.3846846678889486,0
105.0,6,2.4137485386978725,0
97.0,7,2.4414009612931853,1
112.0,7,2.502452309693635,0
120.0,8,2.607911337813607,0
119.0,9,2.6773295602407146,0
116.0,9,2.6773295602407146,1
95.0,9,2.6773295602407146,0
115.0,8,2.698057917079888,0
90.0,8,2.7189357014581224,0
109.0,9,2.738991168256714,0
108.0,10,2.84808671209474,1
101.0,11,2.8574116700906673,0
106.0,11,2.8574116700906673,0
99.0,11,2.9215059441976807,1
103.0,11,2.9245102928384896,0
80.0,11,2.9391593511137533,0
102.0,11,2.9583924915276514,0
114.0,12,2.9749567119321054,0
110.0,13,3.0353452974374813,0
104.0,13,3.0426446971480576,0
79.0,13,3.0708211654236237,0
73.0,12,3.1215531926706257,0
91.0,13,3.1675257332168756,0
94.0,13,3.24500709126014,0
81.0,15,3.2761062775740193,0
82.0,15,3.3462065368275855,0
96.0,17,3.378542126209564,0
76.0,14,3.380632489648624,0
89.0,17,3.3989527283453675,0
67.0,18,3.4099978444706363,0
61.0,18,3.4631122586482324,0
92.0,19,3.493791154832521,0
98.0,19,3.498279184672262,1
68.0,19,3.512280041861778,0
86.0,20,3.540662809550409,0
84.0,17,3.5803751361141853,0
70.0,17,3.645985453889226,0
52.0,18,3.6555254617317225,0
64.0,18,3.6699257633746694,0
56.0,18,3.6914138506064225,0
75.0,21,3.696581201721057,0
66.0,19,3.6979638494851454,0
87.0,20,3.7068009654814835,0
4.0,16,3.7558855252554935,0
77.0,20,3.761293365031567,1
88.0,19,3.7744263658036163,0
21.0,17,3.8000327458626275,0
71.0,21,3.807165308726847,0
83.0,22,3.823066507221045,0
45.0,20,3.8470647918171332,0
22.0,18,3.854355558586638,0
63.0,21,3.8548419573891586,0
85.0,23,3.861789324517976,0
69.0,21,3.875493769644149,0
40.0,19,3.89839094146217,0
78.0,21,3.905819807771196,0
74.0,21,3.9226326707410353,0
54.0,19,3.9617453083632355,0
62.0,21,4.0099946883624975,0
42.0,21,4.063342758870545,0
72.0,22,4.06501826763205,0
50.0,22,4.068419847021702,0
58.0,21,4.103500554931439,0
47.0,20,4.143261952457908,0
46.0,19,4.1746266226916315,0
23.0,17,4.182176503700068,0
20.0,19,4.192949193684907,0
57.0,21,4.201099528766282,0
9.0,20,4.240118803768191,0
27.0,21,4.241293424822389,0
11.0,21,4.2608334173229565,0
34.0,24,4.2724261885942845,0
59.0,22,4.300052427041182,0
65.0,21,4.337443910585935,0
44.0,21,4.353914356328274,0
35.0,21,4.357767956470361,0
1.0,20,4.386649847251329,0
51.0,21,4.393386041432567,0
43.0,21,4.40320263458121,1
53.0,21,4.429007298723704,0
14.0,21,4.436508006125884,0
25.0,21,4.44634448602211,0
37.0,22,4.4882949634856875,0
49.0,21,4.6425731227165326,0
26.0,21,4.6857460837955776,0
13.0,21,4.778282715654445,0
60.0,25,4.784117048181127,0
12.0,22,4.941026168278327,0
55.0,25,5.210419582968589,0
30.0,21,5.213844214211142,1
6.0,25,5.272224135698632,0
48.0,25,5.33453350303095,0
31.0,26,5.5248691782411266,0
19.0,26,5.576448767568684,0
36.0,21,5.663372106075427,0
38.0,26,5.8877561516819865,0
39.0,21,5.961674900231166,1
28.0,21,6.089414950190334,1
5.0,21,6.311659757124096,1
10.0,26,6.360963776699959,0
33.0,24,6.363043559650958,1
18.0,26,6.523178666512621,0
3.0,25,6.811809984345828,0
32.0,26,6.82690721688615,0
41.0,21,7.236237887629325,0
29.0,25,7.325461721923691,0
16.0,21,9.613300863430732,0
7.0,26,9.62142215902134,0
15.0,26,10.190581081108919,0
17.0,26,10.917047569876997,0
8.0,26,11.079502823770996,0
2.0,21,12.25172576646322,0
24.0,26,12.353234837135378,0
