woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
113.0,2,1.3092190212062613,0
100.0,3,1.791759469228055,0
93.0,4,2.0023662017662067,0
117.0,5,2.172829495251503,0
118.0,5,2.172829495251503,0
111.0,5,2.229777204305335,0
105.0,6,2.4137485386978725,0
97.0,7,2.4414009612931853,0
120.0,7,2.502452309693635,0
112.0,7,2.502452309693635,0
116.0,8,2.5805821315446744,0
90.0,7,2.6095045414983105,0
115.0,8,2.698057917079888,0
95.0,10,2.765200216450528,0
119.0,10,2.765200216450528,1
108.0,9,2.765754693912397,0
109.0,10,2.822903700454848,0
101.0,11,2.8574116700906673,0
80.0,11,2.9391593511137533,0
114.0,12,2.9749567119321054,1
103.0,12,2.9944829005092206,0
106.0,13,3.018901364015064,0
102.0,12,3.0266732407084946,0
110.0,14,3.072399283514342,0
104.0,14,3.0796986832249185,0
99.0,12,3.082618270393266,1
79.0,14,3.107875151500484,0
91.0,13,3.1473679073398477,0
73.0,13,3.2081183072662043,0
81.0,15,3.257414651074486,0
76.0,14,3.3226777809955843,0
67.0,18,3.3981912785409674,0
82.0,16,3.404765625284109,0
61.0,17,3.4078696129669352,0
89.0,17,3.4149571553159985,0
96.0,18,3.423781608329789,0
92.0,18,3.4402930080088545,0
68.0,19,3.512280041861778,0
43.0,17,3.5580966532902996,0
84.0,17,3.5608465752231395,0
52.0,16,3.5640066273603965,0
86.0,21,3.565057891635125,0
98.0,21,3.5690671850608933,0
64.0,17,3.621585813939167,0
56.0,17,3.6222138573139055,0
94.0,19,3.6885635275865245,1
70.0,18,3.6912924130024187,0
75.0,21,3.696581201721057,1
77.0,21,3.7203736583247826,0
87.0,21,3.7207506426336723,0
66.0,20,3.7379886990524334,0
22.0,17,3.7472488193407014,0
4.0,16,3.754275600974321,0
71.0,21,3.7602996324001055,0
83.0,21,3.794109726862498,0
21.0,17,3.8015394907974094,0
88.0,21,3.8389610031673413,0
63.0,21,3.8468540446655792,0
85.0,23,3.881537186600739,0
40.0,19,3.886147838548837,0
78.0,21,3.949480906614358,0
69.0,24,3.9553957662306276,0
74.0,24,3.975572623118371,0
62.0,21,3.9957735982227245,0
45.0,22,4.0085554683583045,0
54.0,21,4.019280752898298,0
42.0,21,4.062444515474774,0
72.0,24,4.1081478787813355,0
47.0,21,4.159248471692484,0
58.0,24,4.160501263512254,0
23.0,17,4.1719667476356825,0
11.0,21,4.244571038956509,0
46.0,21,4.244648743379592,0
34.0,21,4.252305344705833,0
9.0,21,4.263004441498206,0
20.0,21,4.27323016901908,0
57.0,26,4.300500369298229,0
28.0,21,4.324882814879591,0
65.0,21,4.331623312917189,0
27.0,25,4.350981532781717,0
59.0,24,4.35474881316881,0
44.0,23,4.36704448432335,0
35.0,23,4.368044311564077,0
1.0,21,4.424753234735302,0
51.0,27,4.463769877053906,0
50.0,24,4.47121581631706,1
53.0,26,4.527654149774458,0
25.0,24,4.537050400104441,0
37.0,24,4.560541391231121,0
60.0,21,4.699575077010316,0
49.0,24,4.711545439747332,0
26.0,24,4.738695205565625,0
13.0,21,4.7817888143691185,0
30.0,26,4.8562569722588576,0
6.0,24,5.2620241392038185,0
55.0,28,5.265026613634631,0
48.0,24,5.3117276898432495,0
31.0,24,5.484250388327543,0
19.0,24,5.549433152601616,0
36.0,24,5.728614366055738,0
38.0,28,5.934308737552028,0
39.0,28,6.559128832442423,1
18.0,28,6.559694682693207,0
3.0,26,6.831777449164345,0
32.0,28,6.864662906480121,0
29.0,27,7.363910716343551,0
41.0,28,7.380243770087832,0
33.0,27,8.874727789407949,1
7.0,28,9.658480571680421,0
16.0,26,9.719938723695932,0
15.0,24,10.150557716886787,0
17.0,28,10.954100935620446,0
8.0,28,11.116531063160002,0
24.0,24,12.313213485611312,0
2.0,27,12.377382940928559,0
14.0,26,12.38522356164575,1
12.0,26,12.541477273196225,1
5.0,27,13.89509641818883,1
10.0,27,13.90432334511842,1
