workers,ks,KKKj,find
107.0,1,0.6531111460756606,0
113.0,2,2.1784493115303647,0
93.0,4,3.3450527105261187,0
23.0,15,5.043389431423625,0
105.0,5,5.690058986223252,0
101.0,10,6.316899447416249,0
64.0,16,6.334181984051874,0
112.0,6,6.472829594941132,0
22.0,17,6.487982224842356,0
76.0,14,6.592273339248285,0
115.0,7,6.593133420366062,0
108.0,8,6.601381876981396,0
106.0,9,6.876839777637019,0
81.0,13,6.899851209689652,0
91.0,12,6.925635126843252,0
61.0,16,7.149734330419392,0
94.0,13,7.240216008615251,0
42.0,21,7.773326480932663,0
46.0,20,7.868063531254601,0
5.0,18,7.953906770829779,0
27.0,24,7.96715045450042,0
120.0,7,8.526479171327525,0
70.0,16,9.238697138410584,0
66.0,17,9.266928376387279,0
11.0,21,9.833553410442772,0
100.0,3,10.078386205994507,0
111.0,4,10.251506502742798,0
97.0,5,10.281692478684615,0
118.0,5,10.282606919155853,0
117.0,5,10.323043222905568,0
95.0,6,10.395207678743656,1
99.0,6,10.444260078064154,0
119.0,8,10.54364468681151,0
90.0,7,10.566134946002563,0
114.0,10,10.689329296475503,0
80.0,9,10.70029948946277,0
103.0,11,10.765337574791541,0
102.0,11,10.78680201481888,0
116.0,8,10.79600977892343,0
110.0,12,10.818640313358431,0
104.0,13,10.827365593548654,0
79.0,13,10.845236156966205,0
109.0,9,10.897200785362813,0
96.0,15,11.009579052553562,0
89.0,15,11.063620581069422,0
86.0,17,11.084501998400073,0
68.0,17,11.10929685521273,0
98.0,18,11.158503992572976,0
43.0,16,11.182333248237196,0
56.0,16,11.225163422035585,0
87.0,18,11.233354067887102,0
52.0,16,11.238269601905369,0
73.0,14,11.247223771388079,0
88.0,18,11.296283894866958,0
4.0,14,11.299754435527106,0
83.0,21,11.309073974584098,0
71.0,21,11.316415598615716,0
77.0,21,11.32440185054589,0
92.0,17,11.326838884179326,0
67.0,17,11.336757390172762,1
75.0,24,11.350860336420464,0
40.0,17,11.367001938212203,0
21.0,16,11.36926612301034,0
84.0,16,11.385467640235182,0
82.0,17,11.48772227251873,1
50.0,21,11.529798098373124,0
58.0,21,11.56134665006277,0
57.0,21,11.579335660053506,0
47.0,21,11.614076395867531,0
54.0,18,11.624897476147341,0
63.0,21,11.638372050543229,0
69.0,21,11.639554783837898,0
72.0,22,11.666766108399466,0
78.0,23,11.670662451623173,0
85.0,25,11.688368085231925,0
28.0,21,11.691398128067462,0
45.0,21,11.712645119914976,0
62.0,21,11.714663565368426,0
74.0,26,11.722905430354954,0
14.0,23,11.739301663208423,0
37.0,21,11.804876658200168,0
51.0,25,11.824005958401415,0
9.0,19,11.865580777418426,0
1.0,18,11.900504618827878,0
34.0,23,11.90331918667323,0
53.0,26,11.944888435491283,0
65.0,22,11.957430937177282,0
26.0,25,11.957789673529842,0
33.0,21,12.009730400128815,0
25.0,24,12.055834962243212,0
39.0,25,12.061216863528994,0
60.0,21,12.187450267896448,0
59.0,24,12.196659262098153,1
13.0,21,12.249085151264774,0
30.0,27,12.294534843038239,0
55.0,26,12.468740912717937,0
49.0,25,12.55302957416127,1
6.0,21,12.557850722576545,0
38.0,25,12.617412266095204,0
48.0,27,12.61989713156332,0
36.0,27,12.690020729324377,0
19.0,25,12.705363097214917,0
31.0,27,12.749225707708394,0
44.0,25,13.022820690843464,1
41.0,27,13.229874617780638,0
10.0,25,13.261280459979607,0
3.0,26,13.299924784976616,0
29.0,25,13.312654079553813,0
18.0,27,13.411626720401784,0
32.0,25,14.155708093350984,1
35.0,23,14.42144082327793,1
20.0,23,15.260417364829888,1
7.0,27,15.43166660833725,0
16.0,27,15.501089308120784,0
15.0,25,15.831459655894921,0
17.0,25,16.31055793737505,0
8.0,27,16.4115862010903,0
12.0,27,18.317062726476895,1
24.0,25,20.11283093416775,1
2.0,27,20.180391029684817,1
