workers,ks,sum_W,sum_W,find
107.0,1,1.6,3.346854427909112,0
113.0,2,6.4,25.56502439724504,0
100.0,3,12.799999999999999,1164745.8642196937,0
93.0,4,14.399999999999999,120.74922533652378,0
111.0,4,16.035555555555554,1165622.9193445472,0
117.0,4,14.399999999999999,1202807.3441435785,0
105.0,5,18.880000000000003,8195.461882118201,0
118.0,5,15.999999999999998,981598.47025479,0
97.0,6,17.599999999999998,974364.0642677096,1
99.0,6,21.262222222222224,974415.7825748548,0
112.0,6,19.520000000000003,106627.15002571256,0
90.0,7,26.28266666666667,1071988.5940359621,0
115.0,7,24.576000000000008,126775.2099670717,0
116.0,7,20.16,1203057.3642839552,0
95.0,8,21.76,163920.43733334925,0
108.0,8,25.216000000000008,134487.3494974446,0
119.0,8,21.76,982209.3158405971,0
120.0,8,22.720000000000006,44475.3852879041,0
106.0,9,23.36,240738.00152457436,0
109.0,9,27.77600000000001,2258430.173410826,1
80.0,10,29.47555555555556,1164984.7454719872,0
102.0,10,30.826666666666668,1206249.4175148318,1
114.0,10,26.496000000000006,1002466.5090193682,0
73.0,11,37.79982222222223,974403.2493615142,0
101.0,11,28.195555555555565,74114.63768451782,0
103.0,11,30.407111111111124,989336.5640826045,0
4.0,11,79.70159598400825,71.55541516706522,0
23.0,12,144.32035589389437,379.3959060085489,0
110.0,12,30.720000000000013,2295410.604531798,0
76.0,13,50.23715555555557,1223541.7212671374,0
79.0,13,32.64000000000001,1109389.7058652663,1
84.0,13,55.339817989418,1257137.313815481,0
91.0,13,39.65411555555556,133594.90046957423,0
94.0,13,42.94798222222224,106653.5594177616,0
104.0,13,31.36000000000001,1116781.2872984672,0
21.0,13,75.4079046129043,82.04960753064117,0
56.0,13,55.20506988359789,413.83773919485685,0
70.0,13,65.64986034793651,127365.1900320679,0
81.0,13,42.247111111111124,107295.6046685851,0
43.0,14,58.95509934136021,94.16585597756394,0
52.0,15,67.74848853333332,1158782.3528005206,0
82.0,15,49.856853333333355,1109633.6630742287,1
89.0,15,46.75982222222224,1362078.3685771255,0
64.0,15,70.25323128301255,36873.73870453194,0
1.0,15,161.65443641379912,982442.7500487284,0
22.0,15,97.05877840936425,160.91951228790393,0
54.0,15,97.7034455577879,2273930.465938282,0
5.0,15,152.82062716026698,197063.19060918185,0
35.0,15,157.86865941398096,1088158.29402248,0
11.0,15,141.5172929190401,168.75739466160633,0
61.0,15,52.45483614814817,172471.25295242437,0
92.0,15,52.52266666666669,2168152.999960335,0
9.0,15,160.82499462614732,981632.509650424,0
40.0,15,98.72326431434529,8082.140866155026,0
66.0,15,66.82797375661377,143794.912853018,0
67.0,15,43.37066666666668,2374070.149676491,0
87.0,15,70.77120000000001,2273468.4844624377,0
96.0,16,46.61333333333335,1216076.3779401763,0
13.0,17,338.61707868849106,1073466.5810217683,0
20.0,17,148.018159102116,982567.7857765574,0
37.0,17,205.04239618253484,1165360.509775496,0
46.0,17,149.29645436873477,107509.10080075008,0
98.0,17,50.63822222222225,1300941.7135787369,0
45.0,17,111.23476701353026,2246425.0540895863,0
12.0,17,318.68093540134754,1171695.6271989602,0
