workers,ks,KKKj,find
113.0,2,2.1379551190687183,0
107.0,1,2.425179341524287,0
56.0,17,4.998122766427416,0
93.0,3,5.406811983112176,1
108.0,7,5.632385619293804,0
43.0,18,5.782537513763665,0
120.0,7,5.834915836183019,1
105.0,6,5.934638286184375,1
112.0,6,6.1561177031472845,1
115.0,7,6.225669912595528,0
95.0,7,6.332212395224442,0
64.0,17,6.36594628236039,0
101.0,10,6.441909166067495,0
106.0,9,6.472452159631089,0
81.0,15,6.499514314564433,0
91.0,11,6.552673724822822,0
82.0,15,6.739656488752546,0
94.0,13,6.799200074875303,0
70.0,20,6.800968663359095,0
23.0,17,6.856948607604988,0
61.0,17,6.866432250624239,0
96.0,14,6.912402063392506,1
68.0,17,6.97433514014025,0
100.0,3,6.983262331882534,0
21.0,19,7.050024637367165,0
97.0,4,7.087645879534622,0
117.0,4,7.123913383621054,0
118.0,5,7.20176260242665,0
11.0,22,7.231239917173864,0
66.0,22,7.352527033744546,0
114.0,7,7.420012634559182,0
116.0,7,7.425883539423262,1
119.0,8,7.4638320474914925,0
90.0,7,7.489489347459984,0
59.0,25,7.559584341125264,0
99.0,9,7.572344055054675,0
73.0,9,7.649461716027821,0
102.0,10,7.666495171176582,0
103.0,11,7.684009760714604,0
80.0,11,7.724017144857365,0
111.0,11,7.742346177224438,1
104.0,13,7.748145061398045,0
79.0,13,7.777727142863735,0
5.0,25,7.807071543179633,0
109.0,9,7.810218182238802,0
46.0,25,7.8119763931676065,1
110.0,12,7.945603346018199,0
76.0,13,7.949289824900801,0
89.0,16,8.003064364914993,0
52.0,15,8.098775042103,0
84.0,17,8.146539193290225,0
98.0,22,8.162434495071862,0
4.0,15,8.246142380006521,0
75.0,25,8.26496568018936,0
77.0,25,8.297253423729082,0
88.0,22,8.30373110375348,0
92.0,20,8.316606785619555,0
83.0,25,8.317863909908723,1
86.0,21,8.336107610024477,0
67.0,22,8.442018500910176,1
87.0,22,8.460792978026065,0
42.0,25,8.497282947012959,0
71.0,25,8.565376699950129,0
27.0,25,8.572774002710457,0
47.0,25,8.595343513418948,0
9.0,22,8.603354656153458,0
63.0,25,8.608709630801837,0
85.0,25,8.609403388363724,0
69.0,25,8.614497956761602,0
20.0,24,8.620298339141163,0
78.0,25,8.625811901339308,0
74.0,25,8.626844670359763,0
45.0,23,8.648935073755576,0
62.0,25,8.680954738769426,0
54.0,22,8.695763801471657,0
72.0,25,8.705342713460052,1
58.0,27,8.822929285909852,0
39.0,27,8.842440141299118,0
35.0,22,8.864223880081763,0
65.0,26,8.928460240350475,0
28.0,25,8.936956214201418,0
14.0,25,8.94097593126447,0
51.0,25,8.958031007174373,1
25.0,27,8.96166487387163,0
1.0,22,8.962411775013244,0
13.0,25,8.96563262912384,0
57.0,25,9.024830531027893,0
53.0,25,9.035612250082895,0
49.0,25,9.084618375017403,1
26.0,25,9.156177250996365,0
60.0,25,9.166128794107305,0
37.0,27,9.196706998655385,1
50.0,28,9.242876873420762,1
44.0,27,9.244732212158487,1
30.0,27,9.253776330156986,0
12.0,27,9.333068527197693,0
48.0,28,9.402740912071621,1
55.0,25,9.465591357628682,0
6.0,27,9.518769239654187,0
31.0,25,9.644255107875502,0
38.0,28,9.922895338856863,0
33.0,25,10.193698824928614,1
10.0,25,10.197993348015704,0
40.0,27,10.201467835774933,1
36.0,28,10.229618930697267,0
22.0,25,10.34429328041254,1
3.0,28,10.548943734919153,0
32.0,28,10.6118714577054,0
34.0,25,10.6522701131277,1
29.0,27,10.87999899753056,0
41.0,28,10.890429111906098,0
18.0,27,11.831208766058982,1
7.0,28,12.405190581842628,0
16.0,28,12.469243922575696,0
17.0,25,12.638594580355576,1
19.0,28,12.654245805822882,1
15.0,25,12.748656296432127,0
8.0,25,12.931067041912407,0
24.0,28,13.996677110220457,0
2.0,28,14.027458321350128,0
