day,hour,minute,second,question,worker,answer,gt
0,0,0,0,800,2,1,1
0,0,0,0,336,8,1,1
0,0,0,0,491,14,2,2
0,0,0,0,411,9,2,2
0,0,0,0,628,26,1,1
0,0,0,0,547,57,2,2
0,0,0,0,261,22,2,2
0,0,0,0,554,26,2,1
0,0,0,0,541,4,2,2
0,0,0,0,156,7,1,1
0,0,0,0,196,3,1,1
0,0,0,0,40,16,1,1
0,0,0,0,770,2,2,1
0,0,0,0,20,2,1,1
0,0,0,0,526,20,1,1
0,0,0,0,576,20,1,1
0,0,0,0,764,4,1,1
0,0,0,0,566,10,1,1
0,0,0,0,654,56,2,1
0,0,0,0,641,60,1,2
0,0,0,0,587,4,2,2
0,0,0,0,251,2,2,2
0,0,0,0,532,10,1,1
0,0,0,0,109,23,2,2
0,0,0,0,511,56,2,2
0,0,0,0,554,54,2,1
0,0,0,0,304,4,1,1
0,0,0,0,478,35,1,1
0,0,0,0,623,50,2,2
0,0,0,0,364,7,1,1
0,0,0,0,27,28,2,2
0,0,0,0,422,28,1,1
0,0,0,0,550,28,1,1
0,0,0,0,25,25,1,2
0,0,0,0,654,11,2,1
0,0,0,0,713,7,2,2
0,0,0,0,53,26,2,2
0,0,0,0,389,7,2,2
0,0,0,0,400,9,1,1
0,0,0,0,407,11,2,2
0,0,0,0,171,7,2,2
0,0,0,0,270,9,2,1
0,0,0,0,15,35,2,2
0,0,0,0,576,7,1,1
0,0,0,0,478,7,1,1
0,0,0,0,102,35,1,1
0,0,0,0,651,42,2,2
0,0,0,0,651,10,2,2
0,0,0,0,107,57,2,2
0,0,0,0,144,22,1,1
0,0,0,0,755,9,2,2
0,0,0,0,170,7,1,1
0,0,0,0,785,20,2,2
0,0,0,0,69,8,2,2
0,0,0,0,248,23,1,1
0,0,0,0,710,25,1,1
0,0,0,0,471,4,1,2
0,0,0,0,355,24,2,2
0,0,0,0,533,115,1,2
0,0,0,0,765,22,2,2
0,0,0,0,552,30,2,1
0,0,0,0,621,46,1,2
0,0,0,0,191,14,2,2
0,0,0,0,729,83,2,2
0,0,0,0,170,55,1,1
0,0,0,0,700,2,2,1
0,0,0,0,713,46,2,2
0,0,0,0,605,22,2,2
0,0,0,0,523,88,2,2
0,0,0,0,5,14,1,2
0,0,0,0,496,4,1,1
0,0,0,0,362,39,1,1
0,0,0,0,374,14,2,1
0,0,0,0,504,52,1,1
0,0,0,0,219,63,1,2
0,0,0,0,765,40,2,2
0,0,0,0,296,4,1,1
0,0,0,0,15,28,2,2
0,0,0,0,724,8,1,1
0,0,0,0,371,46,2,2
0,0,0,0,317,47,1,2
0,0,0,0,31,9,1,2
0,0,0,0,683,24,1,2
0,0,0,0,777,18,2,2
0,0,0,0,130,23,1,1
0,0,0,0,799,28,2,2
0,0,0,0,457,23,2,2
0,0,0,0,293,46,2,2
